,trade_go,buy_from_shop,sell_to_shop,mail_come,invite,join,revival,fight,friend_num,login_count,play_time,max_level,playtime_per_day,abyss,sit_count,exp_get_amout,money_get_count,teleport_count,killed_by_pc,killed_by_npc,reborn_count,login_total_day,sit_count_perday,login_total_day,item_get_count_perday,money_get_count_perday,use_portal_count_perday,teleport_count_perday,total_party_time,sit_count/play_time,killed_by_pc/play_time,killed_by_npc/play_time,total-party_time/play_time,teleport_count/play_time,play_time/login_count,exp_get_amount/play_time,playtime_per_day/login_total_day,max_level/login_count,reborn_count/login_count,sit_count/max_level,play_time/question_count,class
7230,2,1,634,0,0,0,0,0,0,5,14085,0,2817,0,15,24632199,176,16,0,5,5,5,3,5,317.6,35.2,0,3.2,187,0,0,0.000354988,0.013276535,0.00113596,2817,1748.82492,563.4,0,1,0,7042.5,0
7231,2,1,15,0,2,6,1,0,0,163,413230,0,34435.83333,0,299,494554892,4558,558,25,148,83,12,24.91666667,12,4943.416667,379.8333333,0,46.5,22426,0,6.05E-05,0.000358154,0.054270019,0.001350338,2535.153374,1196.802972,2869.652778,0,0.509202454,0,1781.163793,0
7232,2,94,456,34,101,29,1,3,12,19,1099793,0,73319.53333,0,0,679490,0,0,1106,0,980,15,0,15,0.4,0,0,0,145,0,0.001005644,0,0.000131843,0,57883.84211,0.617834447,4887.968889,0,51.57894737,0,0,0
7233,3,0,0,0,32,25,0,0,0,93,649666,30,43311.06667,0,178,361260558,4184,325,36,60,74,15,11.86666667,15,833.0666667,278.9333333,0,21.66666667,25612,0,5.54E-05,9.24E-05,0.039423334,0.000500257,6985.655914,556.0712089,2887.404445,0.322580645,0.795698925,5.933333333,19107.82353,0
7234,24,32,21,15,72,53,0,28,66,31,234311,36,33473,0,118,96148443,470,94,0,11,9,7,16.85714286,7,18732.85714,67.14285714,0,13.42857143,3057,0,0,4.69E-05,0.013046763,0.000401176,7558.419355,410.3454085,4781.857143,1.161290323,0.290322581,3.277777778,274.6905041,0
7235,1,245,196,6,8,8,0,0,3,6,20699,10,10349.5,0,7,1197469,184,32,0,0,0,2,3.5,2,472,92,0,16,0,0,0,0,0,0.001545968,3449.833333,57.85153872,5174.75,1.666666667,0,0.7,356.8793103,0
7236,3,13,77,15,0,2,0,0,1,26,181154,0,12939.57143,0,253,245634203,2305,360,231,31,145,14,18.07142857,14,5206.357143,164.6428571,0.071428571,25.71428571,8652,0,0.001275158,0.000171125,0.047760469,0.001987259,6967.461538,1355.94137,924.2551021,0,5.576923077,0,4025.644444,0
7237,1,24,219,0,10,35,0,20,4,16,21955,16,5488.75,0,43,1169925,127,17,0,3,3,4,10.75,4,905,31.75,0,4.25,1930,0,0,0.000136643,0.087907083,0.000774311,1372.1875,53.28740606,1372.1875,1,0.1875,2.6875,1688.846154,0
7238,0,28,61,0,8,4,0,0,0,3,13051,10,6525.5,0,60,259533,146,19,0,6,6,2,30,2,92,73,0,9.5,0,0,0,0.000459735,0,0.001455827,4350.333333,19.88606237,3262.75,3.333333333,2,6,767.7058824,0
7239,0,13,37,2,0,0,0,0,0,34,4442,0,444.2,0,0,0,26,0,0,0,0,10,0,10,0,2.6,0,0,0,0,0,0,0,0,130.6470588,0,44.42,0,0,0,0,0
7240,29,0,0,23,0,0,0,0,0,6,13383,10,6691.5,0,4,231549,95,15,0,3,2,2,2,2,183.5,47.5,0,7.5,0,0,0,0.000224165,0,0.001120825,2230.5,17.30172607,3345.75,1.666666667,0.333333333,0.4,311.2325581,0
7241,1,22,150,0,0,1,0,0,0,39,202801,33,14485.78571,0,103,47964158,484,261,62,76,109,14,7.357142857,14,101.2857143,34.57142857,0.928571429,18.64285714,24106,0,0.000305718,0.000374752,0.118865292,0.001286976,5200.025641,236.5084886,1034.698979,0.846153846,2.794871795,3.121212121,7800.038462,0
7242,11,27,252,23,51,51,0,44,22,29,452223,47,41111.18182,0,75,214500438,1113,272,5,40,33,11,6.818181818,11,333.6363636,101.1818182,0,24.72727273,25342,0,1.11E-05,8.85E-05,0.056038724,0.000601473,15593.89655,474.3244771,3737.380165,1.620689655,1.137931034,1.595744681,3505.604651,0
7243,33,25,197,2,22,28,0,0,38,127,252625,43,25262.5,0,311,257602659,2513,320,44,109,100,10,31.1,10,1471.1,251.3,0.4,32,18793,0,0.000174171,0.00043147,0.074390896,0.0012667,1989.173228,1019.703747,2526.25,0.338582677,0.787401575,7.23255814,1275.883838,0
7244,53,72,160,3,50,42,2,22,31,11,77139,38,12856.5,0,75,99930827,983,78,9,28,25,6,12.5,6,99.33333333,163.8333333,0,13,6235,0,0.000116673,0.000362981,0.080828115,0.001011162,7012.636364,1295.464382,2142.75,3.454545455,2.272727273,1.973684211,5142.6,0
7245,0,1,85,6,1,21,2,0,42,23,1149029,0,76601.93333,0,2649,1188084387,415,60,0,12,12,15,176.6,15,4579.133333,27.66666667,0,4,0,0,0,1.04E-05,0,5.22E-05,49957.78261,1033.989905,5106.795555,0,0.52173913,0,574514.5,0
7246,0,5,221,0,0,0,0,0,0,5,30140,27,7535,0,8,5413931,176,36,2,1,4,4,2,4,111.75,44,0,9,0,0,6.64E-05,3.32E-05,0,0.001194426,6028,179.6261115,1883.75,5.4,0.8,0.296296296,1674.444444,0
7247,0,4,77,0,0,1,0,0,0,245,459199,42,38266.58333,0,525,328266447,4295,725,135,147,214,12,43.75,12,12167.66667,357.9166667,0.583333333,60.41666667,92683,0,0.00029399,0.000320123,0.201836241,0.001578836,1874.281633,714.8675128,3188.881944,0.171428571,0.873469388,12.5,1921.334728,0
7248,29,104,319,167,68,93,9,1,36,19,1110960,46,79354.28571,0,3647,590374019,9762,232,130,77,180,14,260.5,14,2924.285714,697.2857143,0,16.57142857,0,0,0.000117016,6.93E-05,0,0.000208828,58471.57895,531.4088887,5668.163265,2.421052632,9.473684211,79.2826087,555480,0
7249,47,9,24,0,0,0,0,0,0,77,585637,9,39042.46667,0,1438,140768441,3152,963,160,91,386,15,95.86666667,15,5072.933333,210.1333333,1,64.2,31799,0,0.000273207,0.000155386,0.05429814,0.001644363,7605.675325,240.3680795,2602.831111,0.116883117,5.012987013,159.7777778,1047.651163,1
7250,5,23,146,2,26,40,1,0,23,24,182931,49,14071.61538,0,144,274253245,2097,279,23,60,68,13,11.07692308,13,290,161.3076923,0,21.46153846,20328,0,0.00012573,0.000327993,0.111123866,0.001525165,7622.125,1499.216891,1082.431952,2.041666667,2.833333333,2.93877551,1590.704348,0
7251,11,62,214,8,68,32,0,7,95,78,325566,0,25043.53846,0,567,437619087,3548,448,184,95,167,13,43.61538462,13,9531.538462,272.9230769,0.153846154,34.46153846,34868,0,0.00056517,0.0002918,0.107099636,0.001376065,4173.923077,1344.179328,1926.426035,0,2.141025641,0,697.143469,0
7252,84,167,311,35,30,59,1,39,67,21,1067433,42,71162.2,0,1622,354049051,2518,187,143,62,160,15,108.1333333,15,21928.46667,167.8666667,0,12.46666667,0,0,0.000133966,5.81E-05,0,0.000175187,50830.14286,331.682692,4744.146667,2,7.619047619,38.61904762,765.7338594,0
7253,60,4029,870,4,1,0,0,0,0,68,167468,38,13955.66667,0,212,73632916,1514,182,14,89,76,12,17.66666667,12,3450.333333,126.1666667,0,15.16666667,29441,0,8.36E-05,0.000531445,0.17580075,0.001086775,2462.764706,439.6834977,1162.972222,0.558823529,1.117647059,5.578947368,5981,0
7254,7,34,326,7,58,19,9,6,23,7,14475,0,4825,0,17,1355983,8,7,1,2,3,3,5.666666667,3,196.6666667,2.666666667,0,2.333333333,0,0,6.91E-05,0.000138169,0,0.000483592,2067.857143,93.67758204,1608.333333,0,0.428571429,0,4825,0
7255,0,4,9,0,0,0,0,0,0,11,115777,44,14472.125,0,124,138151392,1390,127,22,67,66,8,15.5,8,502.875,173.75,0,15.875,14425,0,0.00019002,0.000578699,0.124592968,0.001096936,10525.18182,1193.254204,1809.015625,4,6,2.818181818,5788.85,0
7256,2,13,50,4,29,13,0,14,14,18,61369,0,8767,0,44,17698229,226,110,135,9,88,7,6.285714286,7,69.57142857,32.28571429,0.571428571,15.71428571,0,0,0.002199808,0.000146654,0,0.001792436,3409.388889,288.3903762,1252.428571,0,4.888888889,0,12273.8,0
7257,3,8,15,2,11,11,0,0,0,129,323629,22,35958.77778,0,49,257389608,3146,388,92,34,80,9,5.444444444,9,5670,349.5555556,0.222222222,43.11111111,11916,0,0.000284276,0.000105059,0.036819939,0.001198904,2508.751938,795.3230644,3995.419753,0.170542636,0.620155039,2.227272727,1354.096234,0
7258,24,70,528,7,31,40,0,9,69,104,408178,42,27211.86667,0,476,275368122,3033,698,96,158,183,15,31.73333333,15,14392.26667,202.2,0.466666667,46.53333333,36553,0,0.000235192,0.000387086,0.089551617,0.001710038,3924.788462,674.6275448,1814.124445,0.403846154,1.759615385,11.33333333,3488.700855,0
7259,16,86,288,35,113,66,19,13,20,266,1054465,0,70297.66667,0,385,98800432,1124,1913,1184,339,1224,15,25.66666667,15,6285.533333,74.93333333,0.066666667,127.5333333,25538,0,0.001122844,0.00032149,0.024218917,0.00181419,3964.154135,93.69721328,4686.511111,0,4.601503759,0,3083.230994,0
7260,8,313,193,0,27,66,0,24,5,162,372173,25,24811.53333,0,166,317024424,3881,314,38,46,59,15,11.06666667,15,2064,258.7333333,0,20.93333333,22158,0,0.000102103,0.000123598,0.059536828,0.000843694,2297.364198,851.8200514,1654.102222,0.154320988,0.364197531,6.64,1315.09894,0
7261,25,113,412,50,5,26,0,2,78,395,312986,0,20865.73333,119,371,431027056,4471,445,86,51,82,15,24.73333333,15,9960,298.0666667,0,29.66666667,40835,0,0.000274773,0.000162947,0.130469094,0.001421789,792.3696203,1377.144844,1391.048889,0,0.207594937,0,660.3080169,0
7262,9,119,235,37,12,70,0,3,0,4,19362,10,9681,0,22,235023,119,17,0,2,3,2,11,2,121,59.5,0,8.5,2083,0,0,0.000103295,0.107581861,0.000878008,4840.5,12.13836381,4840.5,2.5,0.75,2.2,472.2439024,0
7263,1,10,43,0,0,3,0,0,0,13,91345,26,15224.16667,0,250,18323464,831,130,7,12,18,6,41.66666667,6,717.6666667,138.5,0,21.66666667,173,0,7.66E-05,0.00013137,0.001893919,0.001423176,7026.538462,200.596245,2537.361112,2,1.384615385,9.615384615,362.4801587,0
7264,0,63,189,3,13,4,0,2,4,117,457404,25,30493.6,0,320,339973716,1920,620,68,82,100,15,21.33333333,15,9006.066667,128,0.2,41.33333333,34432,0,0.000148665,0.000179273,0.075276998,0.001355476,3909.435897,743.267912,2032.906667,0.213675214,0.854700855,12.8,960.9327731,0
7265,8,259,535,6,74,38,6,25,38,40,288608,0,19240.53333,349,286,373697913,3603,434,157,46,125,15,19.06666667,15,6824.066667,240.2,0,28.93333333,18661,0,0.00054399,0.000159386,0.064658637,0.00150377,7215.2,1294.828671,1282.702222,0,3.125,0,90.87153652,0
7266,0,8,125,7,43,23,0,0,0,259,540578,0,36038.53333,0,466,566844718,6957,700,332,44,251,15,31.06666667,15,21783.86667,463.8,0,46.66666667,3817,0,0.000614157,8.14E-05,0.007060961,0.00129491,2087.173745,1048.590061,2402.568889,0,0.969111969,0,1170.082251,0
7267,4,219,330,10,22,68,1,0,0,9,59974,0,11994.8,328,44,37112338,264,30,1,21,16,5,8.8,5,854.6,52.8,0,6,0,0,1.67E-05,0.000350152,0,0.000500217,6663.777778,618.8071164,2398.96,0,1.777777778,0,59974,0
7268,2,33,26,1,0,6,0,0,0,13,33971,10,6794.2,0,95,527669,378,39,0,23,16,5,19,5,91.8,75.6,0,7.8,1775,0,0,0.000677048,0.052250449,0.001148038,2613.153846,15.53292514,1358.84,0.769230769,1.230769231,9.5,595.9824561,0
7269,32,24,62,0,0,11,0,2,2,7,15712,0,3142.4,0,0,0,1,0,0,0,0,5,0,5,0,0.2,0,0,0,0,0,0,0,0,2244.571429,0,628.48,0,0,0,0,0
7270,0,0,0,0,0,0,0,0,0,28,177522,37,16138.36364,0,494,87253631,637,253,17,33,42,11,44.90909091,11,846.2727273,57.90909091,0.090909091,23,25425,0,9.58E-05,0.000185892,0.143221685,0.001425175,6340.071429,491.5088327,1467.123967,1.321428571,1.5,13.35135135,4797.891892,0
7271,4,31,214,0,7,61,0,5,12,151,191163,0,15930.25,0,156,170890202,1723,317,151,74,117,12,13,12,695.3333333,143.5833333,0,26.41666667,27457,0,0.000789902,0.000387104,0.143631351,0.001658271,1265.980132,893.9501996,1327.520833,0,0.774834437,0,3982.5625,0
7272,5,44,136,8,25,52,0,1,55,8,35450,24,8862.5,0,57,5640221,79,16,0,9,9,4,14.25,4,114.25,19.75,0,4,5605,0,0,0.000253879,0.158110014,0.00045134,4431.25,159.1035543,2215.625,3,1.125,2.375,2954.166667,0
7273,0,0,61,0,2,7,0,1,5,38,332303,0,27691.91667,0,0,4059240,117,96,0,0,0,12,0,12,12284.33333,9.75,0,8,0,0,0,0,0,0.000288893,8744.815789,12.21547804,2307.659723,0,0,0,31.41750969,0
7274,17,48,91,91,0,0,0,0,0,110,657733,45,43848.86667,0,1497,474710200,5984,1760,913,380,960,15,99.8,15,16302.73333,398.9333333,0.066666667,117.3333333,72876,0,0.001388101,0.000577742,0.110798759,0.002675858,5979.390909,721.7369358,2923.257778,0.409090909,8.727272727,33.26666667,2023.793846,0
7275,24,137,344,77,276,83,9,95,29,147,147962,42,11381.69231,0,113,85137508,3366,235,33,45,43,13,8.692307692,13,2559.384615,258.9230769,0,18.07692308,11888,6.76E-06,0.00022303,0.000304132,0.080344953,0.001588246,1006.544218,575.4011706,875.5147931,0.285714286,0.292517007,2.69047619,1345.109091,0
7276,2,17,86,49,5,48,5,3,0,25,347344,37,28945.33333,0,499,96640040,432,209,3,78,56,12,41.58333333,12,308.25,36,0,17.41666667,41935,0,8.64E-06,0.000224561,0.120730457,0.000601709,13893.76,278.2257359,2412.111111,1.48,2.24,13.48648649,8906.25641,0
7277,96,36,287,9,97,45,0,0,13,20,79313,23,15862.6,0,26,5476918,650,103,0,12,8,5,5.2,5,3856.8,130,0,20.6,13183,0,0,0.000151299,0.16621487,0.001298652,3965.65,69.05448035,3172.52,1.15,0.4,1.130434783,1802.568182,0
7278,10,21,70,8,12,1,0,4,3,3,18588,0,6196,0,1,1774245,10,11,0,0,0,3,0.333333333,3,3396.666667,3.333333333,0,3.666666667,2190,0,0,0,0.117817947,0.00059178,6196,95.45109748,2065.333333,0,0,0,1858.8,0
7279,0,18,19,0,3,0,0,0,0,14,66743,41,6674.3,0,58,44447414,992,100,4,4,10,10,5.8,10,74.6,99.2,0,10,7250,0,5.99E-05,5.99E-05,0.108625624,0.001498284,4767.357143,665.9486987,667.43,2.928571429,0.714285714,1.414634146,3707.944444,0
7280,8,1,73,2,6,13,0,0,0,5,43114,13,8622.8,0,189,852245,232,36,0,25,23,5,37.8,5,224.6,46.4,0,7.2,5355,0,0,0.000579858,0.124205594,0.000834996,8622.8,19.76724498,1724.56,2.6,4.6,14.53846154,769.8928571,0
7281,1,18,64,0,0,10,0,0,2,3,12195,10,6097.5,0,0,237865,103,17,0,12,9,2,0,2,1087.5,51.5,0,8.5,0,0,0,0.00098401,0,0.001394014,4065,19.50512505,3048.75,3.333333333,3,0,530.2173913,0
7282,0,16,6,2,0,0,0,0,0,13,72646,25,6053.833333,0,198,9818054,290,64,1,16,16,12,16.5,12,156.3333333,24.16666667,0,5.333333333,7371,0,1.38E-05,0.000220246,0.101464637,0.000880985,5588.153846,135.1492718,504.4861111,1.923076923,1.230769231,7.92,1689.44186,0
7283,0,18,180,15,0,8,0,1,4,189,346678,0,28889.83333,211,278,407085310,4263,553,162,56,144,12,23.16666667,12,15122,355.25,0,46.08333333,39324,0,0.000467292,0.000161533,0.113430907,0.00159514,1834.275132,1174.246159,2407.486111,0,0.761904762,0,2113.890244,0
7284,5,80,471,1,13,75,3,8,20,65,453200,0,32371.42857,73,211,339491256,3749,528,235,51,172,14,15.07142857,14,1895.928571,267.7857143,0.214285714,37.71428571,73953,0,0.000518535,0.000112533,0.163179612,0.001165049,6972.307692,749.0980936,2312.244898,0,2.646153846,0,2436.55914,0
7285,51,43,445,49,42,63,0,23,28,27,151001,0,12583.41667,0,68,161761192,1383,185,21,13,20,12,5.666666667,12,350.5833333,115.25,0.416666667,15.41666667,19480,0,0.000139072,8.61E-05,0.129005768,0.001225157,5592.62963,1071.259078,1048.618056,0,0.740740741,0,1198.420635,0
7286,4,14,167,1,14,23,0,4,0,2,10959,0,10959,0,18,5927665,8,11,0,2,2,1,18,1,75,8,0,11,7874,0,0,0.000182498,0.718496213,0.001003741,5479.5,540.8946984,10959,0,1,0,0,0
7287,0,2,10,0,0,5,0,0,0,46,259909,47,17327.26667,0,72,239462060,1327,163,10,32,39,15,4.8,15,1409.933333,88.46666667,0.066666667,10.86666667,3636,0,3.85E-05,0.00012312,0.013989512,0.000627143,5650.195652,921.3303887,1155.151111,1.02173913,0.847826087,1.531914894,557.7446352,0
7288,80,16,152,41,1,12,0,1,1,65,262680,0,17512,0,138,285183509,3408,369,91,33,61,15,9.2,15,7541.866667,227.2,0,24.6,24130,0,0.000346429,0.000125628,0.091860819,0.001404751,4041.230769,1085.668909,1167.466667,0,0.938461538,0,4528.965517,0
7289,3,53,436,1,48,38,0,4,57,173,421901,50,28126.73333,0,180,386172515,3010,517,39,81,72,15,12,15,801.1333333,200.6666667,0,34.46666667,52010,0,9.24E-05,0.000191988,0.123275366,0.001225406,2438.734104,915.3154769,1875.115555,0.289017341,0.416184971,3.6,1444.866438,0
7290,24,106,343,16,28,57,4,0,27,7,26741,29,5348.2,0,30,5734994,185,33,6,6,10,5,6,5,136.4,37,0,6.6,106,0,0.000224375,0.000224375,0.00396395,0.00123406,3820.142857,214.4644553,1069.64,4.142857143,1.428571429,1.034482759,6685.25,0
7291,19,65,310,29,24,46,2,0,22,17,93149,17,11643.625,0,12,2172529,321,58,0,17,17,8,1.5,8,861.125,40.125,0,7.25,0,0,0,0.000182503,0,0.000622658,5479.352941,23.32315967,1455.453125,1,1,0.705882353,477.6871795,0
7292,0,97,101,4,0,2,0,0,0,6,46104,0,7684,0,115,25050326,332,58,15,12,23,6,19.16666667,6,1775.833333,55.33333333,0,9.666666667,4022,0,0.000325351,0.000260281,0.08723755,0.001258025,7684,543.3438747,1280.666667,0,3.833333333,0,4191.272727,0
7293,0,3,41,0,5,11,0,5,0,19,1130557,43,75370.46667,0,5669,372310744,283,370,233,80,300,15,377.9333333,15,3001.6,18.86666667,0,24.66666667,0,0,0.000206093,7.08E-05,0,0.000327272,59503,329.3162079,5024.697778,2.263157895,15.78947368,131.8372093,4187.248148,0
7294,0,61,339,2,0,0,0,0,0,113,1198967,0,79931.13333,0,11,0,66,100,0,10,8,15,0.733333333,15,19923.13333,4.4,0,6.666666667,0,0,0,8.34E-06,0,8.34E-05,10610.32743,0,5328.742222,0,0.07079646,0,0,0
7295,83,2,0,1,0,0,0,0,0,13,32159,12,5359.833333,0,6,545579,226,27,0,12,15,6,1,6,114.3333333,37.66666667,0,4.5,727,0,0,0.000373146,0.022606424,0.000839578,2473.769231,16.96504866,893.3055555,0.923076923,1.153846154,0.5,1004.96875,0
7296,0,7,98,0,0,2,0,0,1,43,36369,0,3636.9,0,66,570227,4,61,2,59,24,10,6.6,10,2006.5,0.4,0,6.1,0,0,5.50E-05,0.001622261,0,0.001677253,845.7906977,15.67892986,363.69,0,0.558139535,0,9092.25,0
7297,0,5,0,5,22,31,0,0,0,10,58844,19,8406.285714,0,86,4103414,729,59,0,28,30,7,12.28571429,7,285.2857143,104.1428571,0,8.428571429,325,0,0,0.000475834,0.005523078,0.001002651,5884.4,69.73377065,1200.897959,1.9,3,4.526315789,626,0
7298,0,37,205,1,2,2,0,0,1,33,187559,31,17050.81818,0,126,46215252,1755,190,0,54,49,11,11.45454545,11,9360.818182,159.5454545,0,17.27272727,8609,0,0,0.000287909,0.045900223,0.001013015,5683.606061,246.4038089,1550.07438,0.939393939,1.484848485,4.064516129,1250.393333,0
7299,0,78,322,34,44,34,0,1,8,29,186100,0,15508.33333,0,272,206290955,1537,412,158,59,144,12,22.66666667,12,224.0833333,128.0833333,0.083333333,34.33333333,36266,0,0.000849006,0.000317034,0.194873724,0.002213864,6417.241379,1108.495191,1292.361111,0,4.965517241,0,3323.214286,0
7300,12,23,62,4,38,40,4,12,100,100,510939,50,36495.64286,0,257,534235242,3688,694,136,179,194,14,18.35714286,14,964.7142857,263.4285714,0.142857143,49.57142857,19676,0,0.000266177,0.000350335,0.038509489,0.001358283,5109.39,1045.594958,2606.831633,0.5,1.94,5.14,4561.955357,0
7301,4,44,398,29,28,89,0,0,35,13,48392,14,16130.66667,0,47,1011488,537,22,0,7,7,3,15.66666667,3,3555.666667,179,0,7.333333333,0,0,0,0.000144652,0,0.000454621,3722.461538,20.90196727,5376.88889,1.076923077,0.538461538,3.357142857,834.3448276,0
7302,2,30,124,1,3,2,0,0,0,30,135573,30,10428.69231,0,196,29094437,1190,148,12,39,45,13,15.07692308,13,320.6153846,91.53846154,0,11.38461538,9380,0,8.85E-05,0.000287668,0.069187818,0.001091663,4519.1,214.6034756,802.2071008,1,1.5,6.533333333,11297.75,0
7303,1,18,287,4,26,24,0,5,6,4,21739,0,5434.75,0,10,8262815,27,14,0,9,8,4,2.5,4,360.75,6.75,0,3.5,0,0,0,0.000414002,0,0.000644004,5434.75,380.0917706,1358.6875,0,2,0,0,0
7304,0,0,14,5,0,1,0,0,0,8,9417,0,3139,0,0,1,2,0,0,0,0,3,0,3,0,0.666666667,0,0,0,0,0,0,0,0,1177.125,0.000106191,1046.333333,0,0,0,9417,0
7305,1,0,0,0,0,0,0,0,0,83,453483,0,30232.2,0,1097,614739175,6257,839,563,116,394,15,73.13333333,15,14627.73333,417.1333333,0.066666667,55.93333333,79581,0,0.001241502,0.000255798,0.175488387,0.001850124,5463.650602,1355.594752,2015.48,0,4.746987952,0,1435.072785,0
7306,49,76,279,26,126,90,0,139,100,10,56551,37,14137.75,0,66,40528928,65,91,4,14,14,4,16.5,4,203.25,16.25,0,22.75,0,0,7.07E-05,0.000247564,0,0.001609167,5655.1,716.6792453,3534.4375,3.7,1.4,1.783783784,958.4915254,0
7307,5,13,50,1,17,11,0,2,0,35,34462,26,5743.666667,0,4,6542604,205,13,0,3,9,6,0.666666667,6,368,34.16666667,0,2.166666667,0,0,0,8.71E-05,0,0.000377227,984.6285714,189.8498056,957.2777778,0.742857143,0.257142857,0.153846154,1378.48,0
7308,0,11,44,19,0,1,0,0,0,235,367297,50,26235.5,0,443,532386436,4479,558,225,36,146,14,31.64285714,14,15395.42857,319.9285714,0,39.85714286,30699,0,0.000612583,9.80E-05,0.083580862,0.001519207,1562.965957,1449.471234,1873.964286,0.212765957,0.621276596,8.86,1335.625455,0
7309,11,178,384,9,56,58,0,9,32,15,1023843,0,73131.64286,0,121,1178203866,42,35,0,12,9,14,8.642857143,14,7287.571429,3,0,2.5,0,0,0,1.17E-05,0,3.42E-05,68256.2,1150.766149,5223.688776,0,0.6,0,46538.31818,0
7310,23,9,594,0,0,0,0,0,0,8,155312,0,51770.66667,0,291,3752680,13,191,20,170,167,3,97,3,850.3333333,4.333333333,0,63.66666667,0,0,0.000128773,0.001094571,0,0.001229783,19414,24.16220253,17256.88889,0,20.875,0,0,0
7311,12,102,404,8,121,60,6,13,24,25,904483,0,75373.58333,0,528,999204167,24919,700,0,424,343,12,44,12,6819.916667,2076.583333,0,58.33333333,0,0,0,0.000468776,0,0.000773923,36179.32,1104.724099,6281.131944,0,13.72,0,2853.258675,0
7312,2,9,334,6,0,0,0,0,0,8,45782,12,9156.4,0,413,516263,516,28,0,23,22,5,82.6,5,241.6,103.2,0,5.6,0,0,0,0.000502381,0,0.000611594,5722.75,11.27654974,1831.28,1.5,2.75,34.41666667,7630.333333,0
7313,0,13,65,0,0,0,0,0,0,74,402276,12,33523,0,757,178115717,3340,693,166,111,418,12,63.08333333,12,12502.66667,278.3333333,0.166666667,57.75,26669,0,0.000412652,0.00027593,0.06629528,0.001722698,5436.162162,442.7699316,2793.583333,0.162162162,5.648648649,63.08333333,3024.631579,0
7314,27,163,211,30,65,47,1,17,16,16,56828,0,5682.8,275,48,81998409,1118,59,0,3,3,10,4.8,10,3859.4,111.8,0,5.9,8349,0,0,5.28E-05,0.146917013,0.001038221,3551.75,1442.922661,568.28,0,0.1875,0,383.972973,0
7315,1,6,47,0,0,11,0,0,33,33,41185,11,4118.5,0,90,1916482,209,23,4,4,4,10,9,10,2077.6,20.9,0,2.3,0,0,9.71E-05,9.71E-05,0,0.000558456,1248.030303,46.5334952,411.85,0.333333333,0.121212121,8.181818182,1004.512195,0
7316,0,16,60,18,0,2,0,0,0,50,182007,0,12133.8,0,0,79872,25,45,0,0,0,15,0,15,2841.733333,1.666666667,0,3,0,0,0,0,0,0.000247243,3640.14,0.438840264,808.92,0,0,0,0,0
7317,0,23,8,3,0,0,0,1,0,44,103671,0,14810.14286,0,95,146030720,1627,164,67,18,42,7,13.57142857,7,9411.857143,232.4285714,0.571428571,23.42857143,19346,0,0.000646275,0.000173626,0.186609563,0.001581927,2356.159091,1408.597583,2115.734694,0,0.954545455,0,968.8878505,0
7318,1,19,79,1,4,22,2,7,49,14,383765,32,63960.83333,0,4617,51741158,934,247,27,227,217,6,769.5,6,1966.5,155.6666667,0,41.16666667,0,0,7.04E-05,0.000591508,0,0.000643623,27411.78571,134.8251091,10660.13889,2.285714286,15.5,144.28125,127921.6667,0
7319,47,40,632,0,0,0,0,0,0,55,150990,0,10785,0,57,182307343,1570,140,30,15,26,14,4.071428571,14,82.42857143,112.1428571,0,10,10217,0,0.000198689,9.93E-05,0.067666733,0.000927214,2745.272727,1207.413359,770.3571429,0,0.472727273,0,5206.551724,0
7320,12,10,90,0,10,14,0,3,0,64,195629,32,27947,0,713,48328701,1132,186,10,22,30,7,101.8571429,7,836.8571429,161.7142857,0,26.57142857,16612,0,5.11E-05,0.000112458,0.084915836,0.000950779,3056.703125,247.0426215,3992.428571,0.5,0.46875,22.28125,2608.386667,0
7321,28,72,291,4,52,25,0,4,5,32,146053,35,10432.35714,0,151,41085935,113,143,28,25,37,14,10.78571429,14,118,8.071428571,0.214285714,10.21428571,15116,0,0.000191711,0.000171171,0.103496676,0.000979097,4564.15625,281.3083949,745.1683671,1.09375,1.15625,4.314285714,29210.6,0
7322,2,30,202,5,4,69,0,13,11,272,260243,39,21686.91667,0,256,135808678,1723,232,19,106,94,12,21.33333333,12,5624.083333,143.5833333,0.083333333,19.33333333,11277,0,7.30E-05,0.000407312,0.043332578,0.000891475,956.7757353,521.8533371,1807.243056,0.143382353,0.345588235,6.564102564,3098.130952,0
7323,21,71,161,49,67,37,9,9,38,23,100459,0,11162.11111,0,123,141766655,1592,183,53,15,46,9,13.66666667,9,354.6666667,176.8888889,0,20.33333333,13008,0,0.000527578,0.000149315,0.129485661,0.001821639,4367.782609,1411.189192,1240.234568,0,2,0,5581.055556,0
7324,2,19,105,1,17,21,1,2,0,10,26598,0,5319.6,0,33,14317222,155,38,0,11,5,5,6.6,5,77,31,0,7.6,5670,0,0,0.000413565,0.213173923,0.001428679,2659.8,538.2819009,1063.92,0,0.5,0,13299,0
7325,50,0,43,1,1,11,0,0,10,3,15226,8,5075.333333,0,0,138407,114,12,0,8,8,3,0,3,115,38,0,4,0,0,0,0.000525417,0,0.000788126,5075.333333,9.090174701,1691.777778,2.666666667,2.666666667,0,354.0930233,0
7326,0,22,36,0,0,0,0,0,0,202,450265,42,32161.78571,0,251,264356270,3987,577,73,146,171,14,17.92857143,14,12144.71429,284.7857143,0,41.21428571,76116,0,0.000162127,0.000324253,0.169047117,0.001281468,2229.034653,587.1126337,2297.270408,0.207920792,0.846534653,5.976190476,1643.30292,0
