actor_account,login_count,logout_count,login_day_count,play_time,avg_money,ip_count,max_level
20086548,5.0,5.0,1.0,21999.0,0.801581890085913,5.0,10.0
20086550,22.0,22.0,1.0,4537.0,-4.296230989640732,22.0,0.0
20086552,349.0,349.0,1.0,606474.0,-407.63103941801296,349.0,30.0
20086553,1.0,0.0,1.0,0.0,0.0,1.0,7.0
20086556,48.0,46.0,1.0,1028566.0,3.6225618968544557,48.0,38.0
20086557,5.0,5.0,1.0,26739.0,5.679756161412169,5.0,16.0
20086560,3.0,3.0,1.0,3932.0,-3014.9498982706,3.0,0.0
20086563,2.0,2.0,1.0,20009.0,4.891748713079115,2.0,11.0
20086565,3.0,3.0,1.0,1185.0,-2420.842194092827,3.0,0.0
20086566,9.0,9.0,1.0,44882.0,0.08680540082884007,9.0,37.0
20086568,149.0,149.0,1.0,476448.0,4.065524464369669,149.0,6.0
20086579,48.0,46.0,1.0,420014.0,-3.61539853433457,48.0,0.0
20086583,1.0,1.0,1.0,686.0,-20425.160349854228,1.0,0.0
20086584,3.0,3.0,1.0,2525.0,-3565.221782178218,3.0,0.0
20086585,51.0,51.0,1.0,415100.0,7.993071549024331,51.0,43.0
20086587,3.0,3.0,1.0,12575.0,0.2161431411530815,3.0,26.0
20086591,28.0,28.0,1.0,1146181.0,-35.652442328044174,28.0,0.0
20086595,6.0,6.0,1.0,1512.0,-3572.181216931217,6.0,0.0
20086596,92.0,92.0,1.0,317626.0,-13.022614647415514,92.0,38.0
20086599,4.0,4.0,1.0,1145.0,6130.300436681223,4.0,0.0
20086602,20.0,20.0,1.0,182590.0,-9.212837504792157,20.0,29.0
20086603,178.0,178.0,1.0,394267.0,-235.2158410417306,178.0,31.0
20086605,126.0,124.0,1.0,698546.0,-4.396018300870666,126.0,27.0
20086622,2.0,2.0,1.0,5671.0,4.420737083406807,2.0,0.0
20086626,1.0,1.0,1.0,5732.0,20.483426378227495,1.0,0.0
20086629,22.0,22.0,1.0,174856.0,-64.78860319348493,22.0,32.0
20086632,19.0,17.0,1.0,1175808.0,3.1783063221206183,19.0,0.0
20086642,207.0,205.0,1.0,427454.0,-42.46619987179907,207.0,0.0
20086646,2.0,2.0,1.0,754.0,-990.2838196286472,2.0,0.0
20086647,97.0,97.0,1.0,267375.0,37.421707339878445,97.0,31.0
20086649,6.0,6.0,1.0,33873.0,-73.93357541404659,6.0,29.0
20086650,24.0,24.0,1.0,96181.0,36.293873010261905,24.0,39.0
20086655,80.0,80.0,1.0,177121.0,-227.97855138577583,80.0,23.0
20086660,326.0,325.0,1.0,313733.0,-66.46995693790579,326.0,0.0
20086669,10.0,10.0,1.0,858.0,209790.2097902098,10.0,0.0
20086672,1.0,1.0,1.0,2113.0,0.003786086133459536,1.0,2.0
20086673,20.0,21.0,1.0,132736.0,-0.6914326181292189,20.0,22.0
20086680,23.0,21.0,1.0,1146973.0,-8.14208268198118,23.0,0.0
20086682,21.0,21.0,1.0,331075.0,-0.33121800196330137,21.0,0.0
20086686,5.0,4.0,1.0,13747.0,7274.314395868189,5.0,0.0
20086687,23.0,24.0,1.0,158330.0,-24.88943977767953,23.0,40.0
20086688,119.0,119.0,1.0,358360.0,3.777765375599955,119.0,35.0
20086690,15.0,15.0,1.0,12657.0,-926.6108872560638,15.0,0.0
20086693,24.0,24.0,1.0,83772.0,4.260206274172755,24.0,0.0
20086697,37.0,37.0,1.0,7093.0,-1832.7928944029325,37.0,0.0
20086701,32.0,31.0,1.0,128069.0,-2.149786443245438,32.0,0.0
20086704,37.0,37.0,1.0,113326.0,-40.25224573354747,37.0,0.0
20086705,133.0,132.0,1.0,508733.0,-11.32543790161047,133.0,50.0
20086709,42.0,41.0,1.0,157444.0,-53.97963720433932,42.0,34.0
20086713,10.0,8.0,1.0,46988.0,-23.858368093981444,10.0,29.0
20086742,8.0,9.0,1.0,327982.0,-0.7029684555859773,8.0,36.0
20086743,1.0,1.0,1.0,433.0,-81990.18244803695,1.0,0.0
20086744,9.0,9.0,1.0,88484.0,282.7476605940057,9.0,0.0
20086746,17.0,15.0,1.0,1151832.0,0.021056890240937914,17.0,50.0
20086749,2.0,2.0,1.0,8058.0,0.15562174236783322,2.0,6.0
20086752,1.0,1.0,1.0,2256.0,0.10859929078014184,1.0,4.0
20086761,61.0,61.0,1.0,232015.0,32.35414520612891,61.0,0.0
20086763,6.0,6.0,1.0,18501.0,5.284308956272634,6.0,0.0
20086766,36.0,35.0,1.0,604817.0,-3.4142922569967444,36.0,40.0
20086772,79.0,78.0,1.0,226855.0,-10.41385907297613,79.0,37.0
20086774,8.0,8.0,1.0,22968.0,0.29519331243469177,8.0,11.0
20086779,24.0,24.0,1.0,97871.0,-42.87585699543276,24.0,0.0
20086783,1.0,1.0,1.0,153.0,-9.058823529411764,1.0,0.0
20086795,2.0,2.0,1.0,928.0,0.0,2.0,0.0
20086797,1.0,1.0,1.0,550.0,0.0,1.0,0.0
20086799,31.0,31.0,1.0,86999.0,-3.152484511316222,31.0,39.0
20086800,42.0,42.0,1.0,838145.0,0.26071145207571483,42.0,0.0
20086809,23.0,22.0,1.0,149440.0,-52.26241300856531,23.0,0.0
20086821,16.0,14.0,1.0,1128804.0,0.1501323524721741,16.0,0.0
20086822,6.0,6.0,1.0,31648.0,19.383404954499493,6.0,31.0
20086823,5.0,6.0,1.0,166025.0,-0.6976539677759374,5.0,0.0
20086826,1.0,1.0,1.0,464.0,0.21767241379310345,1.0,0.0
20086828,40.0,39.0,1.0,197749.0,104.8873167500215,40.0,0.0
20086830,49.0,49.0,1.0,297298.0,-5.56993992559654,49.0,5.0
20086831,1.0,1.0,1.0,126.0,0.0,1.0,0.0
20086832,5.0,5.0,1.0,21226.0,-2.8666729482709883,5.0,0.0
20086835,46.0,46.0,1.0,196783.0,-35.44086633499845,46.0,30.0
20086844,96.0,94.0,1.0,510273.0,-59.030671816850976,96.0,0.0
20086847,92.0,93.0,1.0,192390.0,-120.02537034149384,92.0,0.0
20086849,105.0,105.0,1.0,162776.0,10.990766452056814,105.0,0.0
20086852,47.0,47.0,1.0,63482.0,-264.53454522541824,47.0,0.0
20086854,166.0,163.0,1.0,687128.0,16.40253780954931,166.0,49.0
20086860,1.0,1.0,1.0,2864.0,0.19378491620111732,1.0,4.0
20086868,1.0,1.0,1.0,568.0,-0.07042253521126761,1.0,5.0
20086882,5.0,5.0,1.0,18193.0,-10.943384818336723,5.0,0.0
20086884,27.0,24.0,1.0,1166649.0,1.0395148840825303,27.0,0.0
20086894,1.0,1.0,1.0,1632.0,5.114583333333333,1.0,0.0
20086896,30.0,30.0,1.0,181290.0,5.727232610734183,30.0,35.0
20086897,17.0,17.0,1.0,17596.0,-949.5690497840418,17.0,0.0
20086917,167.0,169.0,1.0,535148.0,65.0187107118031,167.0,0.0
20086918,3.0,3.0,1.0,722.0,0.2409972299168975,3.0,3.0
20086919,36.0,36.0,1.0,401148.0,0.05030313001685163,36.0,34.0
20086921,68.0,69.0,1.0,203084.0,-215.43899568651395,68.0,47.0
20086924,8.0,8.0,1.0,32957.0,1.8684953120733077,8.0,28.0
20086928,54.0,54.0,1.0,577836.0,18.820416173447136,54.0,35.0
20086938,15.0,13.0,1.0,1130362.0,11.796911078044024,15.0,0.0
20086940,10.0,10.0,1.0,23491.0,0.4868673108850198,10.0,14.0
20086944,3.0,3.0,1.0,42324.0,18.46978073906058,3.0,16.0
20086945,8.0,9.0,1.0,22122.0,-225.0957417954977,8.0,21.0
20086947,4.0,4.0,1.0,26714.0,99.59815078236132,4.0,14.0
20086958,1.0,1.0,1.0,547.0,0.08043875685557587,1.0,2.0
20086960,36.0,36.0,1.0,45644.0,-3249.7427044080273,36.0,0.0
20086964,42.0,41.0,1.0,169243.0,236.2975544040226,42.0,0.0
20086966,23.0,23.0,1.0,130126.0,196.57850083764967,23.0,0.0
20086967,24.0,24.0,1.0,207997.0,-14.573907315970903,24.0,5.0
20086968,1.0,1.0,1.0,19223.0,7.75726993705457,1.0,29.0
20086975,2.0,2.0,1.0,9826.0,0.5797883167107674,2.0,8.0
20086980,210.0,210.0,1.0,979393.0,1.5877293384780164,210.0,0.0
20086982,71.0,71.0,1.0,180506.0,-62.58172581520836,71.0,0.0
20086996,82.0,84.0,1.0,425276.0,18.27048316857758,82.0,50.0
20086999,3.0,3.0,1.0,774.0,0.0,3.0,0.0
20087000,12.0,12.0,1.0,107207.0,-2.570475808482655,12.0,28.0
20087004,3.0,3.0,1.0,160.0,-440000.0,3.0,0.0
20087005,81.0,79.0,1.0,584828.0,0.15579794401088867,81.0,0.0
20087006,17.0,15.0,1.0,1101669.0,6.899847413333769,17.0,0.0
20087007,139.0,139.0,1.0,329845.0,114.75399051069442,139.0,0.0
20087009,3.0,3.0,1.0,323.0,0.0,3.0,0.0
20087015,18.0,18.0,1.0,53343.0,-5.148997994113567,18.0,0.0
20087031,168.0,168.0,1.0,371790.0,13.85240323838726,168.0,49.0
20087044,4.0,4.0,1.0,4580.0,-68.90917030567685,4.0,0.0
20087045,25.0,25.0,1.0,23416.0,-179.1876067646054,25.0,10.0
20087046,10.0,10.0,1.0,135376.0,8.274265748729464,10.0,32.0
20087053,38.0,37.0,1.0,308116.0,13.343812070778538,38.0,0.0
20087057,15.0,14.0,1.0,427989.0,0.06307405096859967,15.0,30.0
20087060,184.0,183.0,1.0,581514.0,24.972747001791873,184.0,0.0
20087064,71.0,71.0,1.0,232294.0,-51.86717693956796,71.0,0.0
20087068,61.0,60.0,1.0,202438.0,17.17653306197453,61.0,32.0
20087070,1.0,1.0,1.0,191.0,0.0,1.0,0.0
20087075,155.0,155.0,1.0,453385.0,-23.573338332763544,155.0,44.0
20087081,12.0,12.0,1.0,38494.0,-3.16111601808074,12.0,45.0
20087090,27.0,27.0,1.0,1148988.0,13.781696588650187,27.0,0.0
20087091,65.0,65.0,1.0,553378.0,-27.773518282259143,65.0,0.0
20087106,10.0,10.0,1.0,482022.0,-6.314097696785624,10.0,0.0
20087111,24.0,23.0,1.0,106799.0,-179.84608470116763,24.0,0.0
20087112,21.0,21.0,1.0,258410.0,448.2462095120158,21.0,29.0
20087114,49.0,48.0,1.0,155576.0,33.03916413842752,49.0,30.0
20087118,2.0,1.0,1.0,17766.0,1.4495665878644601,2.0,13.0
20087121,4.0,3.0,1.0,150475.0,0.20689151021764413,4.0,9.0
20087122,17.0,16.0,1.0,1066734.0,-0.11987618281595974,17.0,0.0
20087128,7.0,7.0,1.0,2407.0,-83.47112588284172,7.0,0.0
20087135,2.0,2.0,1.0,9472.0,-3.5669341216216215,2.0,24.0
20087138,3.0,3.0,1.0,5278.0,-2.1553618794998104,3.0,0.0
20087146,25.0,22.0,1.0,1110080.0,13.048410925338715,25.0,47.0
20087148,34.0,34.0,1.0,211138.0,-161.45411058170487,34.0,0.0
20087156,2.0,2.0,1.0,5498.0,18.505456529647144,2.0,0.0
20087157,1.0,1.0,1.0,96.0,0.0,1.0,0.0
20087160,2.0,1.0,1.0,1592.0,30.86997487437186,2.0,0.0
20087162,36.0,37.0,1.0,143689.0,-749.6893151180675,36.0,40.0
20087166,3.0,3.0,1.0,793.0,6.658259773013872,3.0,6.0
20087167,94.0,95.0,1.0,348745.0,-181.38160260362156,94.0,0.0
20087179,107.0,106.0,1.0,326316.0,221.97221711469862,107.0,0.0
20087184,31.0,31.0,1.0,138358.0,-0.4772763410861678,31.0,0.0
20087189,15.0,14.0,1.0,164572.0,3.942772768150111,15.0,22.0
20087192,81.0,82.0,1.0,227727.0,-47.283831078440414,81.0,0.0
20087193,246.0,249.0,1.0,465860.0,3.2461039797364015,246.0,0.0
20087199,37.0,35.0,1.0,230150.0,-82.57381273082773,37.0,36.0
20087203,1.0,1.0,1.0,1108.0,0.0,1.0,0.0
20087206,165.0,163.0,1.0,560704.0,52.929795400068485,165.0,0.0
20087208,32.0,32.0,1.0,91822.0,4.58410838361177,32.0,21.0
20087211,1.0,1.0,1.0,2136.0,-5.469101123595506,1.0,0.0
20087214,25.0,25.0,1.0,29986.0,318.51574067898355,25.0,0.0
20087225,8.0,8.0,1.0,1366.0,-13510.89458272328,8.0,0.0
20087236,149.0,149.0,1.0,346180.0,532.8046478710497,149.0,32.0
20087246,37.0,36.0,1.0,316280.0,-0.6315985835335779,37.0,39.0
20087247,4.0,4.0,1.0,9628.0,-14.678957208142917,4.0,0.0
20087265,96.0,95.0,1.0,477831.0,12.589848712201594,96.0,27.0
20087272,5.0,4.0,1.0,145233.0,0.73840656049245,5.0,17.0
20087275,124.0,124.0,1.0,341408.0,-9.668452408848065,124.0,38.0
20087282,5.0,4.0,1.0,12459.0,125.1269764828638,5.0,10.0
20087283,55.0,55.0,1.0,319354.0,-20.41055067417349,55.0,0.0
20087284,16.0,15.0,1.0,1196648.0,-41.12481866012395,16.0,0.0
20087286,336.0,335.0,1.0,566830.0,-20.286078718487023,336.0,35.0
20087291,8.0,9.0,1.0,35075.0,16.282679971489664,8.0,0.0
20087292,2.0,2.0,1.0,114.0,0.0,2.0,0.0
20087293,3.0,3.0,1.0,142.0,211267.60563380283,3.0,0.0
20087298,22.0,22.0,1.0,70583.0,-10.119108000510037,22.0,25.0
20087303,13.0,12.0,1.0,440372.0,0.049503601500549534,13.0,37.0
20087322,152.0,151.0,1.0,550011.0,97.5107825116225,152.0,0.0
20087323,14.0,14.0,1.0,57830.0,-1529.2699809787307,14.0,0.0
20087325,35.0,35.0,1.0,49361.0,83.99783229675249,35.0,28.0
20087332,5.0,5.0,1.0,14708.0,38.10994016861572,5.0,10.0
20087333,18.0,18.0,1.0,31989.0,6.990871862202632,18.0,12.0
20087336,78.0,77.0,1.0,304911.0,35.930215702286894,78.0,0.0
20087339,1.0,1.0,1.0,1417.0,0.2773465067043049,1.0,3.0
20087340,24.0,24.0,1.0,140204.0,-3.0798265384725116,24.0,33.0
20087345,94.0,95.0,1.0,434047.0,-28.021195861277697,94.0,10.0
20087347,268.0,267.0,1.0,371051.0,-11.542739407790304,268.0,38.0
20087349,31.0,31.0,1.0,125556.0,40.33332536875976,31.0,40.0
20087355,8.0,8.0,1.0,19845.0,-13203.049332325523,8.0,0.0
20087356,25.0,23.0,1.0,151510.0,22.495551448749257,25.0,31.0
20087366,145.0,145.0,1.0,581024.0,-1.8025382772484442,145.0,27.0
20087371,12.0,11.0,1.0,30542.0,-121.53693274834654,12.0,36.0
20087372,4.0,4.0,1.0,468.0,-1.232905982905983,4.0,0.0
20087373,6.0,6.0,1.0,37592.0,0.0,6.0,0.0
20087375,6.0,6.0,1.0,14319.0,3.1660032125148403,6.0,9.0
20087381,50.0,48.0,1.0,1132758.0,-0.002892056379208975,50.0,36.0
20087382,60.0,61.0,1.0,208496.0,8.170166334126314,60.0,33.0
20087385,9.0,9.0,1.0,30698.0,0.4255000325754121,9.0,10.0
20087386,1.0,1.0,1.0,281.0,0.0,1.0,0.0
20087388,7.0,7.0,1.0,77288.0,5.39949280612773,7.0,15.0
20087391,104.0,105.0,1.0,282847.0,-116.55491131247635,104.0,0.0
20087393,21.0,19.0,1.0,1229249.0,-6.985930433947882,21.0,46.0
20087397,18.0,19.0,1.0,92340.0,22.68672298029023,18.0,50.0
20087400,64.0,64.0,1.0,388151.0,2.9193303636986636,64.0,0.0
20087414,10.0,10.0,1.0,531210.0,43.30710641742437,10.0,0.0
20087424,18.0,19.0,1.0,174007.0,34.95124334078514,18.0,41.0
20087427,15.0,14.0,1.0,71125.0,2.2872829525483303,15.0,23.0
20087429,23.0,20.0,1.0,1140209.0,2.4561032231810134,23.0,0.0
20087437,1.0,1.0,1.0,81.0,0.0,1.0,0.0
20087439,47.0,45.0,1.0,583834.0,-44.439013486710266,47.0,0.0
20087448,22.0,21.0,1.0,1131663.0,-0.33161992571993604,22.0,0.0
20087458,65.0,66.0,1.0,122836.0,-62.01756813963333,65.0,39.0
20087459,21.0,20.0,1.0,1136466.0,-4.876789978758714,21.0,0.0
20087465,29.0,30.0,1.0,907117.0,9.455955516212352,29.0,39.0
20087475,122.0,123.0,1.0,309627.0,92.09576038265396,122.0,0.0
20087476,68.0,69.0,1.0,291610.0,-4.143177531634717,68.0,0.0
20087481,16.0,15.0,1.0,44955.0,-20.10768546324102,16.0,0.0
20087482,17.0,17.0,1.0,92454.0,-93.41650983191641,17.0,23.0
20087485,62.0,63.0,1.0,391138.0,7.133919486217141,62.0,39.0
20087486,1.0,0.0,1.0,0.0,0.0,1.0,0.0
20087488,1.0,1.0,1.0,1772.0,-2.3521444695259595,1.0,0.0
20087489,33.0,33.0,1.0,18017.0,10.957595604151635,33.0,10.0
20087490,2.0,2.0,1.0,2639.0,0.0,2.0,0.0
20087491,293.0,291.0,1.0,488586.0,-313.4887430257928,293.0,5.0
20087499,6.0,6.0,1.0,22258.0,-0.15185551262467428,6.0,0.0
20087500,38.0,38.0,1.0,71082.0,-1228.2780872794801,38.0,36.0
20087502,8.0,8.0,1.0,294272.0,0.007180431709438886,8.0,5.0
20087504,8.0,8.0,1.0,21298.0,44.83608789557705,8.0,0.0
20087505,9.0,9.0,1.0,617.0,2291.9238249594814,9.0,0.0
20087506,107.0,105.0,1.0,398447.0,20.728019033899113,107.0,32.0
20087510,213.0,212.0,1.0,625267.0,94.63287363638254,213.0,0.0
20087539,13.0,13.0,1.0,22845.0,3573.2426351499234,13.0,0.0
20087543,33.0,32.0,1.0,40700.0,4712.9061916461915,33.0,0.0
20087547,1.0,1.0,1.0,221.0,0.0,1.0,0.0
20087550,127.0,125.0,1.0,293923.0,31.900310625572004,127.0,0.0
20087551,30.0,29.0,1.0,119705.0,-16.145365690656195,30.0,27.0
20087557,1.0,1.0,1.0,1136.0,8.743838028169014,1.0,0.0
20087558,1.0,1.0,1.0,527.0,0.0018975332068311196,1.0,0.0
20087562,14.0,15.0,1.0,23886.0,-121.20572720422004,14.0,42.0
20087565,26.0,25.0,1.0,1227169.0,-0.28098411873181284,26.0,44.0
20087566,92.0,91.0,1.0,341264.0,31.035037390407428,92.0,50.0
20087570,48.0,47.0,1.0,282284.0,37.69939493559677,48.0,50.0
20087571,30.0,30.0,1.0,54706.0,-739.8398530325741,30.0,19.0
20087573,1.0,1.0,1.0,164.0,0.0,1.0,0.0
20087574,4.0,4.0,1.0,85377.0,37.68569989575647,4.0,36.0
20087579,1.0,1.0,1.0,1792.0,44.45424107142857,1.0,0.0
20087591,19.0,19.0,1.0,90414.0,17.31352445417745,19.0,38.0
20087595,37.0,37.0,1.0,258367.0,-118.35035821138149,37.0,0.0
20087599,356.0,355.0,1.0,793108.0,303.81053778300054,356.0,0.0
20087604,40.0,40.0,1.0,4881.0,-12634.576930956771,40.0,0.0
20087608,83.0,87.0,1.0,1146748.0,-1.5399765249209068,83.0,0.0
20087611,5.0,5.0,1.0,1976.0,-320.27783400809716,5.0,4.0
20087621,104.0,103.0,1.0,253210.0,8.136226847280913,104.0,28.0
20087632,30.0,29.0,1.0,421567.0,-11.482858003591362,30.0,42.0
20087646,37.0,37.0,1.0,13137.0,0.0,37.0,0.0
20087653,64.0,63.0,1.0,319092.0,-19.567200055156505,64.0,0.0
20087664,149.0,149.0,1.0,291280.0,0.2684804998626751,149.0,33.0
20087666,17.0,19.0,1.0,103640.0,-304.58894249324584,17.0,0.0
20087672,30.0,31.0,1.0,239448.0,24.062840366175536,30.0,42.0
20087674,149.0,149.0,1.0,328486.0,12.01639643698666,149.0,46.0
20087685,38.0,38.0,1.0,189678.0,12.168917850251479,38.0,30.0
20087686,21.0,20.0,1.0,947602.0,0.0,21.0,39.0
20087689,202.0,202.0,1.0,646934.0,17.125668151619795,202.0,35.0
20087694,24.0,24.0,1.0,136017.0,0.8967849607034415,24.0,22.0
20087696,41.0,40.0,1.0,847932.0,-0.0030179306831208163,41.0,44.0
20087697,28.0,28.0,1.0,73666.0,0.7986859609589227,28.0,18.0
20087698,20.0,18.0,1.0,1065216.0,0.04366062845469839,20.0,48.0
20087699,43.0,41.0,1.0,962764.0,0.46021247159220746,43.0,39.0
20087700,25.0,25.0,1.0,169971.0,-91.05754511063653,25.0,0.0
20087705,10.0,9.0,1.0,156412.0,0.14142776769045853,10.0,21.0
20087708,3.0,3.0,1.0,500.0,0.0,3.0,0.0
20087709,45.0,43.0,1.0,1216149.0,15.479819495801912,45.0,0.0
20087733,6.0,6.0,1.0,18129.0,-183.0289039660213,6.0,32.0
20087744,1.0,1.0,1.0,1249.0,2.1617293835068057,1.0,0.0
20087749,57.0,57.0,1.0,227400.0,64.52450747581355,57.0,36.0
20087753,20.0,20.0,1.0,39481.0,-0.5773156708290064,20.0,0.0
20087757,9.0,9.0,1.0,52139.0,-428.0378219758722,9.0,31.0
20087763,2.0,2.0,1.0,20531.0,5.668209049729677,2.0,39.0
20087770,246.0,245.0,1.0,794350.0,23.949649398879586,246.0,0.0
20087784,19.0,19.0,1.0,46974.0,-333.15704432239113,19.0,0.0
20087791,189.0,190.0,1.0,285588.0,158.11127568385226,189.0,31.0
20087798,25.0,25.0,1.0,128828.0,4.484312416555407,25.0,35.0
20087800,3.0,3.0,1.0,3106.0,-16.65228589826143,3.0,0.0
20087803,4.0,3.0,1.0,48778.0,19.788183197343063,4.0,27.0
20087804,19.0,17.0,1.0,201078.0,0.5895373934493082,19.0,9.0
20087806,24.0,23.0,1.0,885092.0,13.442805945596616,24.0,45.0
20087810,74.0,76.0,1.0,108380.0,703.8183705480716,74.0,35.0
20087813,83.0,84.0,1.0,445189.0,101.8952018131625,83.0,0.0
20087814,10.0,10.0,1.0,6061.0,-1560.337733047352,10.0,0.0
20087824,11.0,11.0,1.0,34259.0,251.43889196999328,11.0,5.0
20087828,179.0,179.0,1.0,392102.0,52.77088614697196,179.0,37.0
20087835,2.0,2.0,1.0,14361.0,0.7681916301093239,2.0,24.0
20087845,1.0,1.0,1.0,4286.0,-21.90713952403173,1.0,0.0
20087846,64.0,63.0,1.0,338288.0,-388.42223785650094,64.0,0.0
20087847,68.0,68.0,1.0,133432.0,-286.6081524671743,68.0,0.0
20087849,45.0,45.0,1.0,262217.0,-73.10336095676482,45.0,50.0
20087851,25.0,25.0,1.0,134104.0,-16.642389488754997,25.0,0.0
20087860,28.0,26.0,1.0,1042979.0,7.110732814371143,28.0,0.0
20087861,155.0,152.0,1.0,832453.0,1.4167562613144526,155.0,0.0
20087876,12.0,12.0,1.0,21022.0,333.3698030634573,12.0,23.0
20087886,152.0,150.0,1.0,211774.0,-127.845117908714,152.0,24.0
20087888,92.0,93.0,1.0,321024.0,14.993093974282298,92.0,0.0
20087900,1.0,1.0,1.0,181.0,0.0,1.0,0.0
20087901,7.0,6.0,1.0,27612.0,1067.1684050412864,7.0,16.0
20087902,1.0,1.0,1.0,91.0,0.0,1.0,0.0
20087904,1.0,1.0,1.0,48.0,0.0,1.0,0.0
20087909,14.0,14.0,1.0,8225.0,-11824.27075987842,14.0,0.0
20087913,52.0,52.0,1.0,83105.0,-1389.3014018410445,52.0,0.0
20087914,17.0,17.0,1.0,31183.0,-1500.0178622967642,17.0,31.0
20087918,26.0,25.0,1.0,167867.0,4.478533601005558,26.0,28.0
20087921,25.0,24.0,1.0,1144583.0,7.619995229703743,25.0,0.0
20087929,428.0,427.0,1.0,815700.0,18.2801397572637,428.0,28.0
20087938,18.0,18.0,1.0,14586.0,15.74489236253942,18.0,0.0
20087944,2299.0,2298.0,1.0,176005.0,315.7216726797534,2299.0,0.0
20087952,441.0,440.0,1.0,517416.0,-21.810148893733476,441.0,0.0
20087956,5.0,5.0,1.0,1026.0,0.0,5.0,0.0
20087957,1.0,1.0,1.0,1347.0,0.0,1.0,0.0
20087960,90.0,87.0,1.0,328556.0,6.557025286404753,90.0,50.0
20087964,1.0,1.0,1.0,357.0,-51494.11484593838,1.0,0.0
20087970,12.0,12.0,1.0,38789.0,-13.425790816984197,12.0,0.0
20087981,1.0,1.0,1.0,11931.0,-2426.113569692398,1.0,0.0
20087990,66.0,66.0,1.0,203868.0,93.14312692526536,66.0,0.0
20087994,69.0,69.0,1.0,451654.0,-99.20509947880457,69.0,0.0
20088000,20.0,18.0,1.0,1111501.0,-0.027270330840907926,20.0,0.0
20088004,3.0,3.0,1.0,1902.0,-183.3564668769716,3.0,0.0
20088014,17.0,16.0,1.0,1206823.0,9.017371230080965,17.0,0.0
20088015,56.0,54.0,1.0,482665.0,-5.087480965058581,56.0,41.0
20088019,50.0,50.0,1.0,240330.0,41.781238297341154,50.0,40.0
20088022,67.0,67.0,1.0,198579.0,19.60078860302449,67.0,18.0
20088024,3.0,3.0,1.0,19024.0,-22.876576955424728,3.0,0.0
20088036,2.0,2.0,1.0,314.0,0.22611464968152867,2.0,2.0
20088038,198.0,197.0,1.0,653121.0,241.1788688466609,198.0,48.0
20088042,9.0,9.0,1.0,2183.0,0.0,9.0,0.0
20088043,8.0,9.0,1.0,84859.0,18.881037957081748,8.0,0.0
20088046,190.0,191.0,1.0,398275.0,-22.449877597137657,190.0,33.0
20088052,4.0,4.0,1.0,29139.0,344.19060365832735,4.0,12.0
20088059,9.0,9.0,1.0,67364.0,1.2130069473309186,9.0,28.0
20088060,69.0,70.0,1.0,438951.0,-16.635280475497265,69.0,48.0
20088066,3.0,3.0,1.0,2443.0,156.89152681129758,3.0,0.0
20088073,167.0,168.0,1.0,383167.0,-13.082379223680537,167.0,40.0
20088074,1.0,1.0,1.0,16443.0,0.8205923493279815,1.0,8.0
20088079,104.0,103.0,1.0,378279.0,50.92875893189947,104.0,40.0
20088084,17.0,17.0,1.0,2150.0,186046.51162790696,17.0,0.0
20088087,33.0,33.0,1.0,188460.0,104.83641090947681,33.0,0.0
20088088,2.0,2.0,1.0,5841.0,241.45249101181304,2.0,0.0
20088101,3.0,3.0,1.0,11183.0,-0.5486899758562103,3.0,0.0
20088102,1.0,1.0,1.0,3537.0,0.0845349165959853,1.0,4.0
20088104,60.0,59.0,1.0,410306.0,-4.125642812924988,60.0,50.0
20088107,83.0,83.0,1.0,341418.0,24.833828327739017,83.0,37.0
20088116,4.0,4.0,1.0,2554.0,-1335.0477682067346,4.0,0.0
20088119,22.0,21.0,1.0,1224600.0,20.147602482443247,22.0,0.0
20088130,4.0,4.0,1.0,961.0,-17.474505723204995,4.0,0.0
20088132,5.0,5.0,1.0,13243.0,-0.3022728988899796,5.0,0.0
20088135,1.0,1.0,1.0,231.0,0.0,1.0,0.0
20088138,12.0,11.0,1.0,18731.0,0.8941327211574396,12.0,8.0
20088141,68.0,67.0,1.0,190912.0,14.378231855514583,68.0,36.0
20088143,3.0,2.0,1.0,7934.0,-1.2776657423745903,3.0,20.0
20088145,1.0,1.0,1.0,35513.0,38.49559316306705,1.0,36.0
20088159,6.0,6.0,1.0,72288.0,-12.419488711819389,6.0,40.0
20088163,8.0,8.0,1.0,122833.0,-39.24841044344761,8.0,0.0
20088166,1.0,1.0,1.0,121.0,0.0,1.0,0.0
20088171,2.0,3.0,1.0,17683.0,56.5996154498671,2.0,11.0
20088174,1.0,1.0,1.0,684.0,-4.06140350877193,1.0,0.0
20088175,9.0,9.0,1.0,375880.0,-20.145442694476962,9.0,28.0
20088177,27.0,28.0,1.0,324844.0,0.23192978783662313,27.0,30.0
20088193,17.0,16.0,1.0,64522.0,1.5731688416354113,17.0,33.0
20088198,72.0,72.0,1.0,260985.0,18.720750234687817,72.0,17.0
20088199,41.0,41.0,1.0,98492.0,108.72258660601877,41.0,0.0
20088205,99.0,97.0,1.0,513589.0,-12.461306608981111,99.0,10.0
20088210,6.0,6.0,1.0,41504.0,1.0307440246723207,6.0,9.0
20088214,11.0,11.0,1.0,4233.0,161.49373966454053,11.0,0.0
20088218,2.0,2.0,1.0,524.0,-1.333969465648855,2.0,0.0
20088221,63.0,62.0,1.0,443516.0,-436.4522768062483,63.0,0.0
20088225,40.0,38.0,1.0,307331.0,26.840383820701458,40.0,42.0
