actor_account,login_count,logout_count,login_day_count,play_time,avg_money,ip_count,max_level,playtime_per_day
20072199,1,1,1,3586,-3207.82097,1,20,3586
20072202,17,17,1,45101,6.666282344,17,0,7516.833333
20072203,29,28,1,125612,-8.05860905,29,42,13956.88889
20072205,30,30,1,120221,-208.3990318,30,39,10929.18182
20072206,3,3,1,9553,-7.397676123,3,0,4776.5
20072215,46,47,1,162467,5.168311103,46,49,20308.375
20072216,6,5,1,20554,78.73693685,6,13,5138.5
20072224,38,36,1,161948,1.701163336,38,0,13495.66667
20072225,37,36,1,274218,39.66888753,37,0,19587
20072230,23,22,1,82033,-9.469530555,23,46,20508.25
20072231,2,3,1,19936,11.41838884,2,0,9968
20072234,20,18,1,1093853,-5.408644489,20,0,72923.53333
20072235,29,29,1,29109,24.72870933,29,0,3638.625
20072237,28,28,1,56526,454.2125217,28,0,4710.5
20072239,95,94,1,260356,12.94530566,95,41,17357.06667
20072240,20,20,1,81688,0.020051905,20,0,13614.66667
20072243,27,27,1,39838,1680.526056,27,39,3319.833333
20072252,17,16,1,1138524,-0.994868795,17,48,75901.6
20072255,306,307,1,724434,-5.341013812,306,36,48295.6
20072260,2,2,1,5890,0,2,0,2945
20072263,11,11,1,94066,130.7369507,11,0,13438
20072266,117,117,1,559667,18.82190481,117,35,62185.22222
20072268,14,13,1,226770,7.26966089,14,33,45354
20072274,28,28,1,38993,-120.2875388,28,27,9748.25
20072276,31,30,1,154152,-260.2513623,31,35,11010.85714
20072281,8,8,1,36327,0.503537314,8,18,6054.5
20072284,8,8,1,17127,0.12518246,8,8,8563.5
20072289,94,92,1,428896,-30.65948622,94,0,28593.06667
20072302,327,325,1,583661,80.06665342,327,0,38910.73333
20072303,4,4,1,3542,-171.9404291,4,0,1771
20072304,2,2,1,3307,0.197157545,2,5,3307
20072311,70,71,1,147111,96.24788765,70,28,10507.92857
20072312,120,119,1,414382,7.514419063,120,49,31875.53846
20072319,3,3,1,8301,-12.55776412,3,36,8301
20072321,119,118,1,1074574,0.010865701,119,0,71638.26667
20072328,11,10,1,77466,19.45836883,11,0,12911
20072335,2,2,1,3307,0.165406713,2,6,1653.5
20072336,62,61,1,180580,45.94533171,62,44,13890.76923
20072337,110,111,1,237038,68.67960411,110,36,18233.69231
20072338,2,2,1,1683,22.33333333,2,0,1683
20072347,4,4,1,9643,-2.562169449,4,18,3214.333333
20072351,50,50,1,111955,-71.71146443,50,0,7463.666667
20072353,2,1,1,2140,0.180841121,2,4,2140
20072357,16,15,1,91508,-67.45311885,16,0,15251.33333
20072358,6,6,1,10208,22.44621865,6,33,5104
20072360,4,4,1,16420,-1.524847747,4,7,16420
20072373,1,1,1,1428,35014.0056,1,0,1428
20072376,16,16,1,217509,-0.250518369,16,31,24167.66667
20072378,69,69,1,355324,-11.52816021,69,11,23688.26667
20072383,57,57,1,53040,-64.18459653,57,0,4420
20072389,80,79,1,288086,102.5038079,80,0,19205.73333
20072406,59,59,1,60385,8.074952389,59,0,20128.33333
20072407,208,206,1,453700,-1.346506502,208,0,30246.66667
20072413,1,1,1,3951,0,1,5,3951
20072419,1,1,1,5231,2.237813038,1,11,5231
20072421,3,3,1,3199,-1472.534542,3,0,1599.5
20072422,3,3,1,663,-4.500754148,3,0,663
20072423,20,18,1,1123614,-6.139252448,20,0,74907.6
20072424,206,206,1,241645,27.11014505,206,37,18588.07692
20072426,201,201,1,240550,2.171669092,201,39,16036.66667
20072427,25,24,1,162651,71.65330677,25,32,11617.92857
20072429,9,9,1,64017,1.006029648,9,17,21339
20072433,1,1,1,1455,326.4604811,1,0,1455
20072438,2,2,1,216,0,2,0,216
20072439,1,1,1,295,0,1,0,295
20072444,56,56,1,327391,129.6298524,56,37,25183.92308
20072447,9,8,1,103758,12.51063051,9,20,25939.5
20072448,37,37,1,199021,14.65491079,37,47,15309.30769
20072449,20,21,1,196262,-0.546081259,20,35,17842
20072454,4,4,1,10415,-5.322227556,4,32,5207.5
20072459,32,31,1,1175189,0.002029461,32,0,78345.93333
20072460,20,20,1,60743,-1.738603625,20,30,12148.6
20072468,134,135,1,220311,52.11845981,134,43,15736.5
20072480,1,1,1,2309,0.616284106,1,7,2309
20072490,23,23,1,65467,-97.23552324,23,0,13093.4
20072491,94,94,1,559055,990.6230389,94,0,37270.33333
20072494,32,31,1,920721,-0.025662497,32,39,83701.90909
20072500,16,14,1,1134228,-0.276170223,16,0,75615.2
20072502,145,144,1,333866,250.0383867,145,44,23847.57143
20072503,81,80,1,415117,-16.78897757,81,8,27674.46667
20072511,2,2,1,11782,11.12171108,2,0,5891
20072523,191,191,1,336396,-6.712526308,191,0,22426.4
20072536,23,23,1,29565,8.120480298,23,10,4223.571429
20072539,21,20,1,1194205,-9.331715242,21,50,79613.66667
20072542,5,5,1,56418,-5.594154348,5,19,11283.6
20072543,4,4,1,22763,4.769098976,4,12,7587.666667
20072550,2,2,1,5783,-9.919073145,2,0,2891.5
20072555,38,39,1,18107,-399.6002651,38,0,1293.357143
20072558,9,9,1,2986,86738.11119,9,0,1493
20072565,7,7,1,11827,0.571404414,7,0,5913.5
20072577,97,97,1,361137,-113.7187826,97,36,24075.8
20072581,9,8,1,21328,4.699409227,9,23,3046.857143
20072594,546,545,1,1267695,9.691201748,546,0,84513
20072595,2,2,1,742,0,2,0,371
20072597,17,17,1,76902,12.59244233,17,26,15380.4
20072600,1,1,1,3619,0.77894446,1,11,3619
20072605,48,49,1,73704,-1167.264572,48,0,4913.6
20072608,21,18,1,1157727,7.106253892,21,0,77181.8
20072613,7,7,1,42590,73.4360648,7,19,14196.66667
20072619,37,36,1,275623,-33.96014846,37,0,18374.86667
20072624,13,12,1,51664,49.17406705,13,0,6458
20072626,36,37,1,184333,-26.73722014,36,0,13166.64286
20072636,5,5,1,53959,-32.3794733,5,0,26979.5
20072638,11,12,1,102496,7.907225648,11,22,17082.66667
20072641,131,130,1,288622,-56.21296713,131,42,19241.46667
20072649,77,78,1,363983,2.541544523,77,37,25998.78571
20072650,3,4,1,1638,-1639.633089,3,0,546
20072655,7,7,1,30559,228.8395235,7,0,6111.8
20072661,16,16,1,88667,-822.5463927,16,37,14777.83333
20072670,45,43,1,92155,45.01419348,45,0,15359.16667
20072674,9,8,1,195068,1.386716427,9,24,65022.66667
20072676,10,9,1,183138,5.747567408,10,23,61046
20072678,47,47,1,35745,0,47,0,2553.214286
20072683,3,3,1,4950,-122.6545455,3,0,4950
20072684,6,7,1,27797,-0.006511494,6,15,9265.666667
20072689,124,123,1,394635,-38.46843792,124,40,32886.25
20072691,69,67,1,246466,80.64330577,69,10,16431.06667
20072694,90,90,1,195151,207.3116766,90,50,13939.35714
20072695,25,24,1,118267,141.1849713,25,0,13140.77778
20072701,144,143,1,319384,-42.42730381,144,46,21292.26667
20072707,13,12,1,83809,0.48704793,13,42,9312.111111
20072710,7,7,1,66451,11.88561496,7,22,16612.75
20072713,156,155,1,494891,-2.559482795,156,16,32992.73333
20072716,8,7,1,80370,54.83200199,8,46,13395
20072721,2,2,1,800,0,2,0,800
20072725,2,2,1,8725,0.316217765,2,7,4362.5
20072726,105,106,1,186399,-11.01526832,105,39,14338.38462
20072736,3,3,1,28822,1.288876553,3,13,9607.333333
20072737,27,26,1,1254548,16.01907061,27,0,83636.53333
20072739,10,10,1,23684,525.2397821,10,2,4736.8
20072742,39,38,1,97215,-10.39212056,39,33,9721.5
20072743,82,82,1,496353,-0.8055114,82,0,35453.78571
20072744,22,20,1,1147253,-6.934651729,22,0,76483.53333
20072746,6,5,1,77829,2.22494186,6,20,25943
20072752,3,3,1,14678,-937.116024,3,0,4892.666667
20072755,69,69,1,259951,-89.14766629,69,37,17330.06667
20072758,11,11,1,9020,14.94778271,11,32,4510
20072767,6,5,1,164833,7.18754133,6,28,54944.33333
20072769,1,1,1,35,0,1,0,35
20072777,14,13,1,83082,268.4560073,14,21,8308.2
20072781,9,8,1,24739,65.99021787,9,0,4123.166667
20072788,43,43,1,177683,119.5589449,43,46,14806.91667
20072796,39,39,1,1150201,0.273402649,39,0,76680.06667
20072807,23,22,1,1133399,50.257858,23,0,80957.07143
20072809,30,31,1,89366,24.57524114,30,39,8936.6
20072813,8,8,1,29922,1.199852951,8,12,5984.4
20072814,144,143,1,478332,7.948828429,144,42,31888.8
20072816,22,22,1,60800,-13.92722039,22,28,10133.33333
20072817,1,1,1,5064,35.39060032,1,20,5064
20072819,14,13,1,58060,-79.39884602,14,0,19353.33333
20072823,109,110,1,198428,12.13509686,109,0,22047.55556
20072827,8,7,1,114832,5.274975617,8,28,38277.33333
20072836,1,1,1,4192,-1.011688931,1,0,4192
20072842,2,2,1,16192,157.8304718,2,11,8096
20072860,4,4,1,1247,4.821972735,4,0,623.5
20072861,47,48,1,62343,-8.20841153,47,35,8906.142857
20072864,2,2,1,12296,0.94388419,2,10,12296
20072870,19,17,1,1073757,0,19,0,71583.8
20072871,57,57,1,216027,14.85159262,57,0,14401.8
20072872,1,1,1,754,0.030503979,1,4,754
20072875,17,17,1,159526,-11.3408786,17,46,15952.6
20072876,21,19,1,187517,0.844094135,21,29,18751.7
20072877,2,2,1,4676,504.9557314,2,0,4676
20072879,17,18,1,122530,-5.774063495,17,0,9425.384615
20072889,57,57,1,142725,-13.11899107,57,33,15858.33333
20072890,1,1,1,603,0,1,0,603
20072892,99,98,1,368848,-12.58187926,99,31,24589.86667
20072899,16,15,1,70834,64.30040658,16,0,7083.4
20072902,25,25,1,8702,-1432.5963,25,0,966.8888889
20072908,34,34,1,1027517,0.013636757,34,0,68501.13333
20072909,2,2,1,981,0,2,0,490.5
20072910,27,26,1,163855,4.772170517,27,44,16385.5
20072914,5,5,1,27228,0.04381519,5,31,5445.6
20072915,16,16,1,124740,-31.70342312,16,39,20790
20072917,25,26,1,57482,-6.668539717,25,0,8211.714286
20072920,14,13,1,18184,165.0931038,14,10,6061.333333
20072923,17,16,1,284074,-39.41404704,17,0,56814.8
20072940,1,1,1,7101,0,1,0,7101
20072941,9,10,1,122296,245.2465248,9,24,20382.66667
20072942,27,26,1,125386,-101.256464,27,0,8956.142857
20072945,12,11,1,156390,0.207909713,12,21,52130
20072952,48,47,1,308362,-125.7024601,48,0,23720.15385
20072956,4,4,1,6628,6.055823778,4,0,2209.333333
20072968,184,183,1,326265,1.214212373,184,45,32626.5
20072969,2,2,1,3307,39.81977623,2,11,3307
20072971,485,485,1,617113,8.892526976,485,42,41140.86667
20072977,80,80,1,311223,0.852385588,80,45,22230.21429
20072987,45,45,1,177902,-75.74506189,45,33,14825.16667
20072996,2,2,1,7022,1.540586727,2,0,7022
20072997,2,2,1,11657,-0.133310457,2,0,5828.5
20073013,3,3,1,433,0,3,0,216.5
20073017,64,63,1,339147,4.67267586,64,50,24224.78571
20073024,68,69,1,268564,-11.12035865,68,0,22380.33333
20073034,38,37,1,217938,-2.602391506,38,0,21793.8
20073039,93,93,1,253506,5.219959291,93,47,21125.5
20073041,3,3,1,232,1700431.034,3,0,77.33333333
20073051,4,4,1,1593,0.23477715,4,3,1593
20073053,2,2,1,7982,0.775745427,2,8,3991
20073056,1,1,1,474,-4.286919831,1,0,474
20073057,4,4,1,621,-337004.8309,4,0,621
20073059,2,2,1,2214,2705.371725,2,0,2214
20073066,2,2,1,3245,-0.950077042,2,16,3245
20073075,17,16,1,37238,23.05749503,17,13,9309.5
20073079,97,97,1,294387,22.09269771,97,0,19625.8
20073080,24,24,1,21816,-26.84254675,24,5,2727
20073081,3,3,1,27099,102.1184915,3,10,9033
20073084,17,15,1,1074279,2.208156354,17,0,71618.6
20073091,78,78,1,170342,-5.735467471,78,30,11356.13333
20073098,15,15,1,158857,-122.2010424,15,0,15885.7
20073102,81,81,1,527658,14.21246906,81,40,37689.85714
20073103,1,1,1,425,30.72,1,0,425
20073107,583,583,1,816093,29.83577852,583,41,54406.2
20073112,101,102,1,773308,-14.80208145,101,4,51553.86667
20073114,131,131,1,872981,-18.55616789,131,50,58198.73333
20073115,161,161,1,322344,-84.29659618,161,32,24795.69231
20073116,17,16,1,1134050,1.257989507,17,0,81003.57143
20073119,38,39,1,972499,-0.714440837,38,23,74807.61538
20073122,4,4,1,23279,64.09205722,4,24,7759.666667
20073125,1,1,1,227,3651.982379,1,0,227
20073126,643,640,1,1088573,67.81135211,643,48,72571.53333
20073131,19,19,1,118857,3.117746536,19,24,13206.33333
20073137,114,113,1,258108,-22.40114216,114,50,17207.2
20073141,4,4,1,43655,0.761814225,4,15,21827.5
20073143,25,23,1,218697,0.706251115,25,9,54674.25
20073144,175,172,1,446190,92.84187006,175,0,31870.71429
20073145,18,16,1,1209161,8.606948951,18,0,80610.73333
20073161,184,183,1,172212,29.17967389,184,25,24601.71429
20073167,2,2,1,14904,640.8719136,2,0,7452
20073172,1,1,1,40,0,1,0,40
20073176,4,4,1,3844,-122.5874089,4,0,961
20073184,24,25,1,161735,-1.733403407,24,0,13477.91667
20073186,56,56,1,499821,-0.999147695,56,44,35701.5
20073193,1,1,1,8910,5.868574635,1,8,8910
20073206,3,3,1,4285,-30183.36873,3,0,2142.5
20073209,5,5,1,38519,20.90373582,5,16,9629.75
20073211,44,44,1,85844,48.7893388,44,28,14307.33333
20073214,20,20,1,1176067,1.591036905,20,0,78404.46667
20073217,74,74,1,231244,78.27490011,74,34,19270.33333
20073218,18,18,1,89664,21.10136733,18,33,11208
20073219,19,18,1,152717,90.04182246,19,18,50905.66667
20073223,20,17,1,227536,97.68382586,20,31,20685.09091
20073226,28,28,1,12436,-2112.786024,28,10,888.2857143
20073227,121,121,1,329387,39.4084041,121,50,21959.13333
20073230,30,30,1,29002,-1.855768568,30,30,7250.5
20073232,6,6,1,35447,1.264846108,6,14,8861.75
20073235,1,1,1,21279,0.422764228,1,11,21279
20073240,1,1,1,1671,0,1,0,1671
20073243,1,1,1,1706,-0.956623681,1,0,1706
20073246,22,20,1,884779,1.48821118,22,42,68059.92308
20073256,1,1,1,72,10416.66667,1,0,72
20073267,2,2,1,1701,2.025867137,2,0,850.5
20073278,200,202,1,413537,-31.3033199,200,32,27569.13333
20073290,120,121,1,193426,-43.12371656,120,0,12895.06667
20073291,24,24,1,49466,-18.19488133,24,27,7066.571429
20073292,72,72,1,968297,-0.279264523,72,24,74484.38462
20073295,5,5,1,8163,204.1142962,5,0,2040.75
20073305,26,25,1,80918,19.5592328,26,0,5779.857143
20073312,7,7,1,48392,82.24873946,7,0,9678.4
20073316,12,14,1,121740,-6.564284541,12,27,17391.42857
20073318,1,1,1,1965,0,1,0,1965
20073319,25,25,1,104216,-56.70155254,25,0,14888
20073323,8,7,1,40002,10.76436178,8,10,13334
20073330,91,91,1,159961,-6.995273848,91,22,14541.90909
20073333,10,10,1,54438,1.111300929,10,16,7776.857143
20073335,2,2,1,194,0,2,0,97
20073336,79,79,1,242177,23.1870863,79,34,16145.13333
20073340,140,137,1,470070,179.6525283,140,50,31338
20073341,32,33,1,150678,44.66742988,32,47,25113
20073342,43,42,1,152634,-221.5842669,43,0,11741.07692
20073355,57,58,1,191445,-9.14492413,57,0,14726.53846
20073363,14,13,1,62015,0.791292429,14,18,20671.66667
20073366,65,64,1,244298,555.3034327,65,0,18792.15385
20073372,32,32,1,140119,-12.24783934,32,35,10778.38462
20073373,18,18,1,110601,290.8796304,18,19,36867
20073374,4,4,1,8775,0.922507123,4,8,2925
20073377,76,75,1,241486,124.587297,76,0,16099.06667
20073378,10,10,1,22167,1.336355844,10,24,3694.5
20073382,60,60,1,366151,-14.47791212,60,48,26153.64286
20073385,1,1,1,4317,-2.904794997,1,0,4317
20073386,61,61,1,167259,-4.483979935,61,15,20907.375
20073391,13,13,1,118327,0.812823785,13,23,11832.7
20073392,1,1,1,7217,0.502286269,1,7,7217
20073402,48,46,1,476099,13.41983285,48,0,31739.93333
20073405,27,27,1,61222,-131.4039724,27,0,10203.66667
20073409,28,28,1,222405,0.468743958,28,29,17108.07692
20073410,29,30,1,72330,84.67435366,29,0,10332.85714
20073411,4,3,1,164984,0,4,21,54994.66667
20073413,57,56,1,542459,-2.521110351,57,0,36163.93333
20073426,74,73,1,1130485,6.850308496,74,0,75365.66667
20073447,27,29,1,932147,0.734367004,27,0,84740.63636
20073449,45,45,1,21482,-73.2443441,45,0,2148.2
20073450,1,1,1,41,0,1,0,41
20073459,54,54,1,165333,13.49711189,54,19,11809.5
20073462,126,123,1,1117700,-3.64982464,126,50,74513.33333
20073466,134,133,1,520537,4.42732409,134,41,34702.46667
20073475,14,14,1,10468,13688.93943,14,0,1308.5
20073479,1,1,1,14455,-24.53358699,1,29,14455
20073480,14,14,1,102087,10.87154094,14,30,9280.636364
20073481,3,3,1,44010,0.38329925,3,14,14670
20073486,24,24,1,6906,7892.582247,24,0,6906
20073489,30,29,1,1214140,0.061613158,30,0,80942.66667
20073492,16,17,1,112473,107.6951713,16,50,14059.125
20073499,7,7,1,1577,10811.39442,7,0,315.4
20073513,18,17,1,405821,-4.966371873,18,37,67636.83333
20073515,29,29,1,483082,57.68612161,29,0,32205.46667
20073517,13,13,1,396717,-1.77423453,13,26,66119.5
20073520,112,109,1,538079,53.00384888,112,50,35871.93333
20073529,47,45,1,928677,9.093983161,47,39,77389.75
20073534,1,1,1,1857,0,1,0,1857
20073535,4,4,1,13375,-67.69936449,4,0,4458.333333
20073547,70,71,1,282101,-318.7567042,70,45,21700.07692
20073549,40,40,1,995969,-0.015120953,40,35,76613
20073554,58,58,1,438593,27.98530072,58,47,29239.53333
20073555,124,125,1,417176,49.53692686,124,43,27811.73333
20073560,3,3,1,7112,-7.888920135,3,11,3556
20073567,115,113,1,484795,375.4808486,115,0,32319.66667
20073568,9,10,1,107806,-5.413594791,9,36,26951.5
20073569,298,297,1,522914,21.49466643,298,43,34860.93333
20073570,44,42,1,1065781,5.741852219,44,40,71052.06667
20073575,87,87,1,446938,28.3013192,87,0,29795.86667
20073578,7,8,1,32631,-12.97799638,7,21,10877
20073581,13,13,1,15207,-20.4429539,13,44,3041.4
20073588,22,19,1,926296,3.24E-06,22,24,71253.53846
20073589,2,2,1,4413,-15.23906639,2,0,4413
20073591,9,9,1,392132,-0.004024155,9,0,65355.33333
20073595,49,48,1,194699,38.30500927,49,45,12979.93333
20073605,45,45,1,16857,-1.586581242,45,0,5619
20073607,53,53,1,192461,-39.82081045,53,22,17496.45455
20073608,9,9,1,52269,2.932292563,9,29,17423
20073614,17,17,1,143761,1.138145951,17,27,11058.53846
20073617,133,134,1,471950,-2.304163577,133,40,42904.54545
20073625,301,301,1,519488,-50.32709514,301,36,34632.53333
20073633,22,23,1,171681,141.1526436,22,0,19075.66667
20073634,1,1,1,449,0.489977728,1,2,449
20073645,26,26,1,54544,5.256398504,26,33,7792
20073646,25,25,1,413189,-2.597820852,25,41,68864.83333
20073650,45,47,1,522961,116.8847161,45,0,34864.06667
20073661,4,3,1,154319,6.410629929,4,30,38579.75
20073663,145,145,1,465022,-4.311133667,145,0,33215.85714
20073664,1,1,1,69,-434782.6087,1,0,69
20073673,29,29,1,135311,30.81204041,29,30,10408.53846
20073674,29,28,1,570491,0.643384383,29,0,57049.1
20073677,57,58,1,26082,-340.2663906,57,0,2173.5
20073679,5,5,1,23075,-46.12524377,5,30,11537.5
20073683,46,46,1,190357,103.4219125,46,0,14642.84615
20073688,68,68,1,391414,15.42180913,68,0,26094.26667
20073689,74,73,1,363891,38.20860368,74,3,25992.21429
20073690,1,1,1,392,13.26530612,1,0,392
20073692,191,192,1,331418,36.60199205,191,49,27618.16667
20073696,99,97,1,475042,135.3874668,99,42,33931.57143
20073699,15,15,1,66843,-23.54800054,15,25,9549
20073708,73,73,1,251119,-199.0063237,73,0,17937.07143
20073709,66,67,1,148759,69.79931971,66,0,10625.64286
20073714,103,104,1,287596,-46.31391605,103,0,26145.09091
20073721,2,2,1,5339,18.94867953,2,7,5339
20073725,41,41,1,183010,385.4513305,41,0,16637.27273
20073731,5,5,1,1126,3373.714032,5,0,1126
20073732,61,60,1,1166718,-0.236479595,61,0,77781.2
20073735,44,42,1,215642,37.16480092,44,0,15403
20073736,1,1,1,812,0.656403941,1,0,812
20073738,27,26,1,144488,2.229998339,27,23,28897.6
20073740,13,12,1,74995,-11.58237216,13,39,8332.777778
20073749,3,3,1,12773,-80.9245283,3,0,6386.5
20073751,29,27,1,79694,0.785316335,29,28,11384.85714
20073759,79,77,1,461653,-10.68201008,79,42,30776.86667
20073761,27,26,1,1187900,7.915884334,27,50,79193.33333
20073765,15,13,1,1076652,1.159038389,15,0,76903.71429
20073781,12,13,1,75691,23.81047945,12,0,9461.375
20073782,76,77,1,399896,-181.2896403,76,31,30761.23077
20073783,1,1,1,204,0,1,0,204
20073799,4,4,1,3700,0.368378378,4,5,1233.333333
20073805,695,696,1,52907,-3.892433893,695,0,8817.833333
20073806,63,60,1,225014,9.875105549,63,40,18751.16667
20073812,93,94,1,305091,27.8713138,93,12,23468.53846
20073837,53,54,1,193044,-21.96992914,53,0,21449.33333
20073842,6,6,1,43925,3.0748321,6,19,14641.66667
20073846,45,42,1,262218,55.0353904,45,37,17481.2
20073853,116,116,1,292807,146.0252111,116,39,24400.58333
20073855,17,16,1,955115,-6.692737524,17,43,68222.5
20073856,22,19,1,1166172,13.70047043,22,0,77744.8
20073859,6,6,1,3564,889.4444444,6,0,3564
20073863,41,40,1,86147,8.033315147,41,0,10768.375
20073877,87,87,1,187751,52.24953263,87,47,17068.27273
20073879,15,15,1,77627,17.05523851,15,39,12937.83333
20073890,63,64,1,364152,2.582061886,63,13,30346
20073898,6,6,1,10554,-109.8918893,6,24,5277
20073907,2,2,1,13455,0.949907098,2,8,6727.5
20073909,110,110,1,350301,38.19396176,110,39,25021.5
20073911,5,5,1,28249,1.572551241,5,15,14124.5
20073915,1,1,1,866,1.732101617,1,0,866
20073916,20,19,1,1187768,-1.840701214,20,0,79184.53333
20073934,12,11,1,152362,0.125845027,12,24,19045.25
20073938,10,10,1,1562,-85787.45198,10,0,260.3333333
20073940,7,7,1,172,0,7,0,43
20073941,39,38,1,521137,-30.05674324,39,48,37224.07143
20073942,1,1,1,14713,9.092843064,1,35,14713
20073943,124,124,1,338565,-347.1455821,124,41,22571
20073955,33,32,1,1175419,0.422166053,33,0,78361.26667
20073959,1,1,1,28,0,1,0,28
20073962,109,109,1,336908,-42.85692236,109,50,25916
20073965,1,1,1,672,0.516369048,1,3,672
20073966,75,75,1,179864,36.22997932,75,49,13835.69231
20073970,8,8,1,14960,-0.980280749,8,15,2992
20073973,9,10,1,42992,-7.720296799,9,0,8598.4
20073983,37,37,1,8819,0,37,0,734.9166667
20073985,2,2,1,15630,0.712859885,2,10,7815
20073996,1,2,1,13803,-0.408679273,1,24,13803
20073997,4,4,1,3983,0.797388903,4,6,1327.666667
20074001,1,1,1,5780,-7.972491349,1,0,5780
20074005,155,155,1,709136,18.27549017,155,6,50652.57143
20074017,26,26,1,118034,-11.36787705,26,22,14754.25
20074018,177,176,1,562177,46.07199334,177,27,37478.46667
20074023,231,230,1,580543,0.248122878,231,35,38702.86667
20074027,60,60,1,132431,-4.023604745,60,31,12039.18182
20074029,10,9,1,61739,4.256499133,10,25,10289.83333
20074040,11,11,1,13492,-1839.999185,11,11,2248.666667
20074043,25,26,1,125677,161.6157053,25,2,12567.7
20074048,203,205,1,705548,-0.531002852,203,43,47036.53333
20074049,1,1,1,1947,0.189008731,1,4,1947
20074051,102,102,1,445336,-9.375848797,102,0,31809.71429
20074056,43,43,1,176588,4.914563844,43,35,16053.45455
20074059,49,48,1,204874,83.30011129,49,0,14633.85714
20074061,60,60,1,9737,103.1783917,60,0,749
20074062,93,93,1,479975,42.37449242,93,37,34283.92857
20074063,38,37,1,161311,-111.4841641,38,0,14664.63636
20074067,7,7,1,24924,12.59027443,7,32,4984.8
20074074,101,99,1,728609,51.38390275,101,15,48573.93333
20074076,16,14,1,1134517,-3.730558467,16,0,75634.46667
20074079,24,24,1,468763,0.81179402,24,36,46876.3
20074080,34,34,1,176062,-4.419829378,34,30,13543.23077
20074083,14,12,1,57605,45.50157104,14,28,8229.285714
20074093,4,4,1,2982,-83.45942321,4,0,2982
20074108,3,3,1,8265,0.415366001,3,7,4132.5
20074113,39,38,1,101525,-1.941787737,39,0,16920.83333
20074114,17,18,1,73563,-71.29747291,17,0,10509
20074120,6,6,1,2940,-8926.404762,6,0,588
20074129,28,27,1,944190,0.456340355,28,0,67442.14286
20074132,4,4,1,522,-2228.314176,4,0,174
20074134,64,64,1,144882,55.6925636,64,44,11144.76923
20074136,174,172,1,376580,40.84030219,174,50,25105.33333
20074140,11,10,1,238647,0.11177597,11,33,59661.75
20074145,18,17,1,1179144,-3.46758496,18,0,78609.6
20074152,95,94,1,310431,153.4418985,95,37,38803.875
20074154,3,3,1,3902,-790.8798052,3,0,1951
20074156,1,1,1,318,-577.6855346,1,0,318
20074158,1,1,1,1419,0.137420719,1,0,1419
20074159,58,58,1,106207,-122.8260472,58,0,7080.466667
20074162,56,57,1,470359,-27.71097396,56,12,31357.26667
20074163,1,1,1,2889,-2.421599169,1,0,2889
20074164,193,193,1,548551,-989.8004707,193,0,36570.06667
20074165,18,17,1,159343,14.63609321,18,22,53114.33333
20074167,6,5,1,30798,6.389148646,6,0,15399
20074180,63,62,1,258149,27.50889215,63,41,19857.61538
20074183,1,1,1,613,0.600326264,1,3,613
20074184,3,3,1,17950,20.72796657,3,0,8975
20074187,148,147,1,574797,-14.93610092,148,0,38319.8
20074189,11,11,1,31803,12.82404176,11,0,10601
20074192,27,27,1,17287,1078.44276,27,0,1329.769231
20074196,192,191,1,342500,20.43551241,192,11,24464.28571
20074201,4,4,1,3458,-1.243782533,4,0,3458
20074202,64,64,1,125346,37.34569113,64,42,13927.33333
20074206,41,42,1,167153,20.78333024,41,43,11939.5
20074212,34,34,1,50004,16.92162627,34,0,10000.8
20074217,1,1,1,2413,1.285951098,1,0,2413
20074218,27,27,1,235902,-214.1442209,27,3,26211.33333
20074225,25,24,1,100588,604.592685,25,0,10058.8
20074229,1,1,1,1438,0.377607789,1,0,1438
20074233,69,69,1,239964,-6.45502242,69,0,17140.28571
20074234,2,2,1,116,0,2,0,116
20074236,10,10,1,42405,-361.8744016,10,24,14135
20074240,19,17,1,1159067,1.420910094,19,50,77271.13333
20074242,96,94,1,605551,60.72511316,96,13,40370.06667
20074243,74,73,1,213896,-27.06964132,74,0,14259.73333
20074245,213,214,1,426587,-11.65315399,213,39,28439.13333
20074250,57,55,1,51750,93.84365217,57,40,7392.857143
20074252,78,78,1,208856,-25.94274524,78,41,17404.66667
20074254,2,3,1,34911,-6.945833691,2,13,34911
20074256,10,10,1,16900,0,10,0,2112.5
20074257,23,23,1,179400,33.78643813,23,0,29900
20074259,4,4,1,6562,5.367266077,4,12,3281
20074261,1,1,1,4666,-5.647878268,1,0,4666
20074268,1,1,1,93,0,1,0,93
20074273,9,8,1,178284,2.818379664,9,25,59428
20074274,112,111,1,216714,189.6970662,112,41,16670.30769
20074276,3,3,1,23848,4.966538074,3,16,7949.333333
20074282,3,3,1,20455,7.548912246,3,26,10227.5
20074283,117,116,1,354521,5.67736749,117,0,27270.84615
20074286,5,4,1,153858,2.375086118,5,33,51286
20074291,113,112,1,410161,15.08780698,113,45,34180.08333
20074293,8,7,1,172720,0,8,21,43180
20074302,4,4,1,4620,0.117748918,4,6,1540
20074312,1,1,1,524,0.032442748,1,2,524
20074313,29,30,1,214454,10.05298572,29,31,19495.81818
20074315,818,817,1,936811,-169.6481265,818,0,62454.06667
20074323,3,3,1,3225,0,3,5,3225
20074326,1,1,1,1268,0,1,0,1268
20074327,16,16,1,35719,-491.8677735,16,0,5102.714286
20074328,2,2,1,8045,-5.065133623,2,35,4022.5
20074331,65,65,1,536706,-6.964591415,65,0,35780.4
