,actor_account,trade_go,trade_come,buy_from_shop,sell_to_shop,buy_from_personal_shop,sell_to_person,mail_go,mail_come,invite,join,revival,fight,friend_num,friend_num_change_count,login_total_day,trade_go_perday,trade_come_perday,buy_from_shop_perday,sell_to_shop_perday,buy_from_personal_shop_perday,mail_go_perday,mail_come_perday,invite_perday,join_perday,revival_perday,fight_perday
14302,20068143,0.0,5.0,6.0,82.0,0.0,0.0,0.0,0.0,7.0,13.0,1.0,6.0,1.0,3.0,5.0,0.0,1.0,1.2,16.4,0.0,0.0,0.0,1.4,2.6,0.2,1.2
14303,20068169,0.0,3.0,38.0,221.0,0.0,0.0,0.0,9.0,17.0,6.0,0.0,0.0,1.0,1.0,13.0,0.0,0.23076923076923078,2.923076923076923,17.0,0.0,0.0,0.6923076923076923,1.3076923076923077,0.46153846153846156,0.0,0.0
14304,20068181,0.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,16.0,37.0,0.0,2.0,16.0,6.0,7.0,0.0,0.14285714285714285,0.2857142857142857,3.2857142857142856,0.0,0.0,0.0,2.2857142857142856,5.285714285714286,0.0,0.2857142857142857
14305,20068191,0.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,1.0,11.0,4.0,4.0,0.0,0.5,0.0,4.75,0.0,0.0,0.0,2.75,0.75,0.0,0.25
14306,20068255,0.0,3.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.5,3.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
14307,20068291,0.0,3.0,0.0,24.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,1.5,0.0,12.0,0.0,0.0,2.0,0.0,2.0,0.5,0.0
14308,20068293,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.5,0.0,0.0
14309,20068366,0.0,2.0,4.0,69.0,0.0,0.0,4.0,43.0,5.0,17.0,0.0,6.0,0.0,0.0,8.0,0.0,0.25,0.5,8.625,0.0,0.5,5.375,0.625,2.125,0.0,0.75
14310,20068376,0.0,3.0,21.0,38.0,0.0,0.0,0.0,4.0,1.0,10.0,0.0,0.0,5.0,1.0,5.0,0.0,0.6,4.2,7.6,0.0,0.0,0.8,0.2,2.0,0.0,0.0
14311,20068449,0.0,2.0,0.0,33.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6666666666666666,0.0,11.0,0.0,1.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0
14312,20068585,0.0,3.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,2.0,2.0,2.0,0.0,1.5,3.5,5.5,0.0,0.0,0.0,0.0,1.0,0.0,4.5
14313,20068593,0.0,8.0,27.0,100.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,3.0,5.0,10.0,4.0,0.0,2.0,6.75,25.0,0.0,0.0,0.25,0.25,1.5,0.0,0.75
14314,20068607,0.0,2.0,51.0,309.0,0.0,0.0,6.0,10.0,9.0,11.0,0.0,0.0,3.0,3.0,8.0,0.0,0.25,6.375,38.625,0.0,0.75,1.25,1.125,1.375,0.0,0.0
14315,20068629,0.0,14.0,64.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.5,16.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14316,20068717,0.0,1.0,1594.0,140.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.1,159.4,14.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
14317,20068815,0.0,1.0,327.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.06666666666666667,21.8,18.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14318,20068841,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0
14319,20068858,0.0,11.0,5.0,0.0,2.0,0.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.75,1.25,0.0,0.5,2.5,4.75,0.0,0.0,0.0,0.0
14320,20068883,0.0,3.0,48.0,310.0,0.0,0.0,7.0,18.0,6.0,73.0,5.0,0.0,94.0,27.0,15.0,0.0,0.2,3.2,20.666666666666668,0.0,0.4666666666666667,1.2,0.4,4.866666666666666,0.3333333333333333,0.0
14321,20068904,0.0,1.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3333333333333333,1.6666666666666667,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
14322,20068997,0.0,4.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,4.0,0.0,1.0,1.5,7.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
14323,20069061,0.0,9.0,79.0,362.0,0.0,0.0,11.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,26.333333333333332,120.66666666666667,0.0,3.6666666666666665,9.666666666666666,0.0,0.0,0.0,0.0
14324,20069107,0.0,2.0,6.0,35.0,0.0,0.0,0.0,2.0,13.0,8.0,0.0,0.0,9.0,8.0,5.0,0.0,0.4,1.2,7.0,0.0,0.0,0.4,2.6,1.6,0.0,0.0
14325,20069152,0.0,4.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.36363636363636365,4.2727272727272725,0.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0
14326,20069244,0.0,16.0,17.0,87.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,8.0,8.5,43.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14327,20069316,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14328,20069451,0.0,2.0,24.0,80.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.2222222222222222,2.6666666666666665,8.88888888888889,0.0,0.0,0.4444444444444444,0.0,1.0,0.0,0.0
14329,20069638,0.0,1.0,27.0,89.0,0.0,0.0,5.0,5.0,0.0,10.0,0.0,0.0,17.0,2.0,2.0,0.0,0.5,13.5,44.5,0.0,2.5,2.5,0.0,5.0,0.0,0.0
14330,20069652,0.0,5.0,5.0,42.0,0.0,2.0,0.0,1.0,1.0,15.0,0.0,8.0,24.0,1.0,7.0,0.0,0.7142857142857143,0.7142857142857143,6.0,0.0,0.0,0.14285714285714285,0.14285714285714285,2.142857142857143,0.0,1.1428571428571428
14331,20069657,0.0,1.0,19.0,101.0,0.0,0.0,0.0,1.0,21.0,18.0,5.0,10.0,0.0,0.0,7.0,0.0,0.14285714285714285,2.7142857142857144,14.428571428571429,0.0,0.0,0.14285714285714285,3.0,2.5714285714285716,0.7142857142857143,1.4285714285714286
14332,20069711,0.0,9.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0
14333,20069717,0.0,1.0,7.0,26.0,0.0,0.0,0.0,2.0,19.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3333333333333333,2.3333333333333335,8.666666666666666,0.0,0.0,0.6666666666666666,6.333333333333333,0.6666666666666666,0.0,0.0
14334,20069787,0.0,6.0,19.0,287.0,0.0,0.0,0.0,2.0,19.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,0.46153846153846156,1.4615384615384615,22.076923076923077,0.0,0.0,0.15384615384615385,1.4615384615384615,0.3076923076923077,0.0,0.0
14335,20069790,0.0,1.0,19.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.3333333333333333,6.333333333333333,17.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14336,20069856,0.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,0.5,2.0,3.5,0.0,0.0,0.0,0.0,1.5,0.0,0.5
14337,20069907,0.0,1.0,15.0,106.0,0.0,0.0,2.0,20.0,9.0,33.0,0.0,0.0,1.0,1.0,6.0,0.0,0.16666666666666666,2.5,17.666666666666668,0.0,0.3333333333333333,3.3333333333333335,1.5,5.5,0.0,0.0
14338,20069960,0.0,1.0,6.0,21.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,0.2,1.2,4.2,0.0,0.0,0.6,0.2,0.6,0.0,0.2
14339,20070084,0.0,1.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,8.0,4.0,3.0,0.0,0.3333333333333333,2.6666666666666665,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
14340,20070276,0.0,1.0,525.0,598.0,0.0,0.0,2.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,15.0,0.0,0.06666666666666667,35.0,39.86666666666667,0.0,0.13333333333333333,0.13333333333333333,0.0,0.6,0.0,0.0
14341,20070356,0.0,2.0,83.0,376.0,0.0,0.0,25.0,24.0,1.0,15.0,0.0,0.0,2.0,2.0,5.0,0.0,0.4,16.6,75.2,0.0,5.0,4.8,0.2,3.0,0.0,0.0
14342,20070357,0.0,2.0,4.0,41.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,6.0,4.0,4.0,0.0,0.5,1.0,10.25,0.0,0.0,0.0,0.0,2.75,0.0,0.0
14343,20070430,0.0,2.0,30.0,327.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.13333333333333333,2.0,21.8,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
14344,20070439,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14345,20070444,0.0,2.0,12.0,64.0,0.0,0.0,0.0,5.0,1.0,14.0,2.0,0.0,0.0,0.0,5.0,0.0,0.4,2.4,12.8,0.0,0.0,1.0,0.2,2.8,0.4,0.0
14346,20070554,0.0,4.0,192.0,160.0,0.0,0.0,0.0,0.0,29.0,11.0,0.0,0.0,3.0,3.0,11.0,0.0,0.36363636363636365,17.454545454545453,14.545454545454545,0.0,0.0,0.0,2.6363636363636362,1.0,0.0,0.0
14347,20070640,0.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,1.0,0.0,0.0,0.0,4.0,0.0,0.5,0.0,0.0
14348,20070643,0.0,12.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,8.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14349,20070668,0.0,1.0,20.0,94.0,1.0,0.0,0.0,3.0,15.0,13.0,2.0,0.0,0.0,0.0,11.0,0.0,0.09090909090909091,1.8181818181818181,8.545454545454545,0.09090909090909091,0.0,0.2727272727272727,1.3636363636363635,1.1818181818181819,0.18181818181818182,0.0
14350,20070709,0.0,3.0,36.0,80.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.42857142857142855,5.142857142857143,11.428571428571429,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0
14351,20070944,0.0,4.0,48.0,259.0,0.0,0.0,2.0,2.0,1.0,11.0,0.0,0.0,1.0,1.0,10.0,0.0,0.4,4.8,25.9,0.0,0.2,0.2,0.1,1.1,0.0,0.0
14352,20070981,0.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.25,0.25,1.75,0.0,0.0,0.25,0.0,1.0,0.0,0.0
14353,20071002,0.0,2.0,47.0,329.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.14285714285714285,3.357142857142857,23.5,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0
14354,20071063,0.0,2.0,9.0,32.0,0.0,0.0,0.0,1.0,5.0,20.0,1.0,5.0,31.0,1.0,5.0,0.0,0.4,1.8,6.4,0.0,0.0,0.2,1.0,4.0,0.2,1.0
14355,20071085,0.0,6.0,58.0,354.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,19.333333333333332,118.0,0.0,0.0,3.3333333333333335,0.3333333333333333,0.0,0.0,0.0
14356,20071089,0.0,1.0,5.0,119.0,0.0,0.0,4.0,5.0,2.0,9.0,0.0,3.0,2.0,3.0,12.0,0.0,0.08333333333333333,0.4166666666666667,9.916666666666666,0.0,0.3333333333333333,0.4166666666666667,0.16666666666666666,0.75,0.0,0.25
14357,20071129,0.0,2.0,37.0,66.0,0.0,0.0,1.0,4.0,7.0,18.0,0.0,6.0,29.0,1.0,11.0,0.0,0.18181818181818182,3.3636363636363638,6.0,0.0,0.09090909090909091,0.36363636363636365,0.6363636363636364,1.6363636363636365,0.0,0.5454545454545454
14358,20071208,0.0,7.0,14.0,49.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,2.0,7.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.0,0.0
14359,20071278,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14360,20071307,0.0,2.0,26.0,151.0,0.0,0.0,10.0,16.0,6.0,23.0,0.0,1.0,18.0,3.0,11.0,0.0,0.18181818181818182,2.3636363636363638,13.727272727272727,0.0,0.9090909090909091,1.4545454545454546,0.5454545454545454,2.090909090909091,0.0,0.09090909090909091
14361,20071336,0.0,2.0,7.0,30.0,0.0,0.0,0.0,3.0,1.0,5.0,4.0,1.0,11.0,1.0,4.0,0.0,0.5,1.75,7.5,0.0,0.0,0.75,0.25,1.25,1.0,0.25
14362,20071400,0.0,1.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,8.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
14363,20071409,0.0,2.0,25.0,43.0,0.0,0.0,6.0,9.0,21.0,10.0,0.0,2.0,39.0,1.0,14.0,0.0,0.14285714285714285,1.7857142857142858,3.0714285714285716,0.0,0.42857142857142855,0.6428571428571429,1.5,0.7142857142857143,0.0,0.14285714285714285
14364,20071508,0.0,3.0,9.0,239.0,0.0,0.0,1.0,3.0,1.0,32.0,0.0,0.0,8.0,2.0,11.0,0.0,0.2727272727272727,0.8181818181818182,21.727272727272727,0.0,0.09090909090909091,0.2727272727272727,0.09090909090909091,2.909090909090909,0.0,0.0
14365,20071546,0.0,10.0,42.0,81.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,6.0,0.0,1.6666666666666667,7.0,13.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
14366,20071653,0.0,1.0,5.0,83.0,0.0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.14285714285714285,0.7142857142857143,11.857142857142858,0.0,0.0,0.2857142857142857,0.2857142857142857,1.2857142857142858,0.0,0.0
14367,20071771,0.0,5.0,13.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,13.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14368,20071828,0.0,2.0,7.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14369,20071880,0.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14370,20071881,0.0,2.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,2.0,0.0,5.0,0.0,0.0,4.0,0.0,0.5,0.0,0.0,0.0,2.75,2.25,0.0,0.5,0.0,1.25
14371,20071908,0.0,1.0,55.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.06666666666666667,3.6666666666666665,25.866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14372,20071986,0.0,3.0,15.0,107.0,1.0,0.0,0.0,1.0,5.0,23.0,1.0,4.0,0.0,0.0,8.0,0.0,0.375,1.875,13.375,0.125,0.0,0.125,0.625,2.875,0.125,0.5
14373,20071988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14374,20072067,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14375,20072203,0.0,4.0,19.0,97.0,0.0,0.0,4.0,5.0,14.0,25.0,0.0,0.0,0.0,0.0,9.0,0.0,0.4444444444444444,2.111111111111111,10.777777777777779,0.0,0.4444444444444444,0.5555555555555556,1.5555555555555556,2.7777777777777777,0.0,0.0
14376,20072216,0.0,1.0,49.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.25,12.25,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14377,20072230,0.0,3.0,6.0,29.0,0.0,0.0,0.0,6.0,1.0,14.0,3.0,2.0,0.0,0.0,4.0,0.0,0.75,1.5,7.25,0.0,0.0,1.5,0.25,3.5,0.75,0.5
14378,20072239,0.0,1.0,12.0,213.0,0.0,0.0,1.0,12.0,19.0,25.0,0.0,1.0,20.0,7.0,15.0,0.0,0.06666666666666667,0.8,14.2,0.0,0.06666666666666667,0.8,1.2666666666666666,1.6666666666666667,0.0,0.06666666666666667
14379,20072304,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14380,20072347,0.0,1.0,2.0,39.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3333333333333333,0.6666666666666666,13.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0
14381,20072373,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14382,20072383,0.0,17.0,15.0,159.0,0.0,0.0,1.0,4.0,1.0,7.0,1.0,0.0,0.0,0.0,12.0,0.0,1.4166666666666667,1.25,13.25,0.0,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.5833333333333334,0.08333333333333333,0.0
14383,20072429,0.0,2.0,22.0,178.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6666666666666666,7.333333333333333,59.333333333333336,0.0,0.0,0.0,1.0,1.3333333333333333,0.0,0.0
14384,20072581,0.0,1.0,8.0,65.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.14285714285714285,1.1428571428571428,9.285714285714286,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,0.0
14385,20072613,0.0,7.0,33.0,119.0,0.0,0.0,0.0,1.0,14.0,3.0,0.0,0.0,2.0,2.0,3.0,0.0,2.3333333333333335,11.0,39.666666666666664,0.0,0.0,0.3333333333333333,4.666666666666667,1.0,0.0,0.0
14386,20072746,0.0,4.0,24.0,182.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,5.0,5.0,3.0,0.0,1.3333333333333333,8.0,60.666666666666664,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.3333333333333333
14387,20072819,0.0,5.0,5.0,22.0,0.0,0.0,1.0,0.0,1.0,15.0,0.0,5.0,5.0,5.0,3.0,0.0,1.6666666666666667,1.6666666666666667,7.333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,5.0,0.0,1.6666666666666667
14388,20072941,0.0,2.0,163.0,154.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,3.0,3.0,6.0,0.0,0.3333333333333333,27.166666666666668,25.666666666666668,0.0,0.0,0.0,1.5,0.6666666666666666,0.0,0.0
14389,20073075,0.0,10.0,19.0,64.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,3.0,4.0,0.0,2.5,4.75,16.0,0.25,0.0,0.0,0.0,1.25,0.0,0.0
14390,20073122,0.0,1.0,22.0,49.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3333333333333333,7.333333333333333,16.333333333333332,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
14391,20073141,0.0,4.0,20.0,34.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,10.0,17.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0
14392,20073161,0.0,1.0,118.0,130.0,0.0,0.0,0.0,27.0,8.0,23.0,0.0,0.0,51.0,6.0,7.0,0.0,0.14285714285714285,16.857142857142858,18.571428571428573,0.0,0.0,3.857142857142857,1.1428571428571428,3.2857142857142856,0.0,0.0
14393,20073193,0.0,3.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,8.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
14394,20073373,0.0,1.0,576.0,193.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3333333333333333,192.0,64.33333333333333,0.0,2.0,2.0,0.0,0.3333333333333333,0.0,0.0
14395,20073374,0.0,2.0,9.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.6666666666666666,3.0,8.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14396,20073480,0.0,1.0,19.0,177.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,11.0,0.0,0.09090909090909091,1.7272727272727273,16.09090909090909,0.0,0.0,0.09090909090909091,0.2727272727272727,0.36363636363636365,0.0,0.0
14397,20073492,0.0,3.0,15.0,49.0,0.0,0.0,2.0,12.0,2.0,18.0,3.0,0.0,14.0,1.0,8.0,0.0,0.375,1.875,6.125,0.0,0.25,1.5,0.25,2.25,0.375,0.0
14398,20073499,0.0,1.0,0.0,0.0,0.0,0.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.0,0.0,0.0,19.6,0.2,0.0,0.0,0.0,0.0
14399,20073513,0.0,25.0,70.0,517.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,4.166666666666667,11.666666666666666,86.16666666666667,0.0,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0
14400,20073570,0.0,2.0,14.0,286.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.13333333333333333,0.9333333333333333,19.066666666666666,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
14401,20073608,0.0,1.0,16.0,139.0,0.0,0.0,0.0,2.0,9.0,6.0,0.0,0.0,3.0,2.0,3.0,0.0,0.3333333333333333,5.333333333333333,46.333333333333336,0.0,0.0,0.6666666666666666,3.0,2.0,0.0,0.0
14402,20073721,0.0,1.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14403,20073740,0.0,1.0,5.0,77.0,0.0,0.0,0.0,8.0,17.0,14.0,2.0,4.0,0.0,0.0,9.0,0.0,0.1111111111111111,0.5555555555555556,8.555555555555555,0.0,0.0,0.8888888888888888,1.8888888888888888,1.5555555555555556,0.2222222222222222,0.4444444444444444
14404,20073749,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.5,0.5,0.5
14405,20073842,0.0,9.0,27.0,141.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,2.0,3.0,0.0,3.0,9.0,47.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0
14406,20073846,0.0,2.0,43.0,157.0,0.0,0.0,35.0,34.0,35.0,67.0,0.0,0.0,18.0,15.0,15.0,0.0,0.13333333333333333,2.8666666666666667,10.466666666666667,0.0,2.3333333333333335,2.2666666666666666,2.3333333333333335,4.466666666666667,0.0,0.0
14407,20073853,0.0,95.0,2048.0,358.0,0.0,0.0,7.0,13.0,3.0,16.0,1.0,0.0,0.0,0.0,12.0,0.0,7.916666666666667,170.66666666666666,29.833333333333332,0.0,0.5833333333333334,1.0833333333333333,0.25,1.3333333333333333,0.08333333333333333,0.0
14408,20073911,0.0,8.0,13.0,48.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,6.5,24.0,0.0,0.0,0.0,2.5,0.5,0.0,0.0
14409,20073942,0.0,1.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,12.0,1.0,1.0,0.0,1.0,3.0,40.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
14410,20073973,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.8,1.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0
14411,20074212,0.0,2.0,8.0,69.0,0.0,0.0,0.0,2.0,4.0,20.0,0.0,0.0,5.0,1.0,5.0,0.0,0.4,1.6,13.8,0.0,0.0,0.4,0.8,4.0,0.0,0.0
14412,20074465,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14413,20074483,0.0,1.0,4.0,23.0,0.0,0.0,0.0,0.0,2.0,35.0,0.0,0.0,0.0,0.0,11.0,0.0,0.09090909090909091,0.36363636363636365,2.090909090909091,0.0,0.0,0.0,0.18181818181818182,3.1818181818181817,0.0,0.0
14414,20074527,0.0,1.0,1372.0,384.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.07692307692307693,105.53846153846153,29.53846153846154,0.0,0.5384615384615384,0.15384615384615385,0.0,0.0,0.0,0.0
