login_count,play_time,max_level,playtime_per_day,abyss,sit_count,exp_get_amout,money_get_count,teleport_count,killed_by_pc,killed_by_npc,reborn_count,login_total_day,sit_count_perday,login_total_day,item_get_count_perday,money_get_count_perday,use_portal_count_perday,teleport_count_perday,total_party_time,sit_count/play_time,killed_by_pc/play_time,killed_by_npc/play_time,total-party_time/play_time,teleport_count/play_time,play_time/login_count,exp_get_amount/play_time,playtime_per_day/login_total_day,max_level/login_count,reborn_count/login_count,sit_count/max_level,play_time/question_count,class,actor_account
17,93149,17,11643.625,0,12,2172529,321,58,0,17,17,8,1.5,8,861.125,40.125,0,7.25,0,0.000128826,0,0.000182503,0,0.000622658,5479.352941,23.32315967,1455.453125,1,1,0.705882353,477.6871795,0,20096283
6,46104,0,7684,0,115,25050326,332,58,15,12,23,6,19.16666667,6,1775.833333,55.33333333,0,9.666666667,4022,0.002494361,0.000325351,0.000260281,0.08723755,0.001258025,7684,543.3438747,1280.666667,0,3.833333333,0,4191.272727,0,20096294
19,1130557,43,75370.46667,0,5669,372310744,283,370,233,80,300,15,377.9333333,15,3001.6,18.86666667,0,24.66666667,0,0.005014342,0.000206093,7.08E-05,0,0.000327272,59503,329.3162079,5024.697778,2.263157895,15.78947368,131.8372093,4187.248148,0,20096313
113,1198967,0,79931.13333,0,11,0,66,100,0,10,8,15,0.733333333,15,19923.13333,4.4,0,6.666666667,0,9.17E-06,0,8.34E-06,0,8.34E-05,10610.32743,0,5328.742222,0,0.07079646,0,0,0,20096315
13,32159,12,5359.833333,0,6,545579,226,27,0,12,15,6,1,6,114.3333333,37.66666667,0,4.5,727,0.000186573,0,0.000373146,0.022606424,0.000839578,2473.769231,16.96504866,893.3055555,0.923076923,1.153846154,0.5,1004.96875,0,20096391
43,36369,0,3636.9,0,66,570227,4,61,2,59,24,10,6.6,10,2006.5,0.4,0,6.1,0,0.001814732,5.50E-05,0.001622261,0,0.001677253,845.7906977,15.67892986,363.69,0,0.558139535,0,9092.25,0,20096399
10,58844,19,8406.285714,0,86,4103414,729,59,0,28,30,7,12.28571429,7,285.2857143,104.1428571,0,8.428571429,325,0.001461491,0,0.000475834,0.005523078,0.001002651,5884.4,69.73377065,1200.897959,1.9,3,4.526315789,626,0,20096415
33,187559,31,17050.81818,0,126,46215252,1755,190,0,54,49,11,11.45454545,11,9360.818182,159.5454545,0,17.27272727,8609,0.000671789,0,0.000287909,0.045900223,0.001013015,5683.606061,246.4038089,1550.07438,0.939393939,1.484848485,4.064516129,1250.393333,0,20096420
29,186100,0,15508.33333,0,272,206290955,1537,412,158,59,144,12,22.66666667,12,224.0833333,128.0833333,0.083333333,34.33333333,36266,0.00146158,0.000849006,0.000317034,0.194873724,0.002213864,6417.241379,1108.495191,1292.361111,0,4.965517241,0,3323.214286,0,20096457
100,510939,50,36495.64286,0,257,534235242,3688,694,136,179,194,14,18.35714286,14,964.7142857,263.4285714,0.142857143,49.57142857,19676,0.000502995,0.000266177,0.000350335,0.038509489,0.001358283,5109.39,1045.594958,2606.831633,0.5,1.94,5.14,4561.955357,0,20096492
13,48392,14,16130.66667,0,47,1011488,537,22,0,7,7,3,15.66666667,3,3555.666667,179,0,7.333333333,0,0.000971235,0,0.000144652,0,0.000454621,3722.461538,20.90196727,5376.88889,1.076923077,0.538461538,3.357142857,834.3448276,0,20096505
30,135573,30,10428.69231,0,196,29094437,1190,148,12,39,45,13,15.07692308,13,320.6153846,91.53846154,0,11.38461538,9380,0.001445716,8.85E-05,0.000287668,0.069187818,0.001091663,4519.1,214.6034756,802.2071008,1,1.5,6.533333333,11297.75,0,20096508
4,21739,0,5434.75,0,10,8262815,27,14,0,9,8,4,2.5,4,360.75,6.75,0,3.5,0,0.000460003,0,0.000414002,0,0.000644004,5434.75,380.0917706,1358.6875,0,2,0,0,0,20096513
8,9417,0,3139,0,0,1,2,0,0,0,0,3,0,3,0,0.666666667,0,0,0,0,0,0,0,0,1177.125,0.000106191,1046.333333,0,0,0,9417,0,20096514
83,453483,0,30232.2,0,1097,614739175,6257,839,563,116,394,15,73.13333333,15,14627.73333,417.1333333,0.066666667,55.93333333,79581,0.002419054,0.001241502,0.000255798,0.175488387,0.001850124,5463.650602,1355.594752,2015.48,0,4.746987952,0,1435.072785,0,20096542
10,56551,37,14137.75,0,66,40528928,65,91,4,14,14,4,16.5,4,203.25,16.25,0,22.75,0,0.001167088,7.07E-05,0.000247564,0,0.001609167,5655.1,716.6792453,3534.4375,3.7,1.4,1.783783784,958.4915254,0,20096551
35,34462,26,5743.666667,0,4,6542604,205,13,0,3,9,6,0.666666667,6,368,34.16666667,0,2.166666667,0,0.00011607,0,8.71E-05,0,0.000377227,984.6285714,189.8498056,957.2777778,0.742857143,0.257142857,0.153846154,1378.48,0,20096567
235,367297,50,26235.5,0,443,532386436,4479,558,225,36,146,14,31.64285714,14,15395.42857,319.9285714,0,39.85714286,30699,0.001206108,0.000612583,9.80E-05,0.083580862,0.001519207,1562.965957,1449.471234,1873.964286,0.212765957,0.621276596,8.86,1335.625455,0,20096572
15,1023843,0,73131.64286,0,121,1178203866,42,35,0,12,9,14,8.642857143,14,7287.571429,3,0,2.5,0,0.000118182,0,1.17E-05,0,3.42E-05,68256.2,1150.766149,5223.688776,0,0.6,0,46538.31818,0,20096584
8,155312,0,51770.66667,0,291,3752680,13,191,20,170,167,3,97,3,850.3333333,4.333333333,0,63.66666667,0,0.001873648,0.000128773,0.001094571,0,0.001229783,19414,24.16220253,17256.88889,0,20.875,0,0,0,20096594
76,607932,23,50661,0,1693,575349315,5344,525,34,50,121,12,141.0833333,12,3098.666667,445.3333333,0,43.75,28731,0.002784851,5.59E-05,8.22E-05,0.04726022,0.000863583,7999.105263,946.4040633,4221.75,0.302631579,1.592105263,73.60869565,1206.214286,1,20096604
206,374893,40,24992.86667,0,413,350058035,3280,622,183,105,186,15,27.53333333,15,2595,218.6666667,0.333333333,41.46666667,11950,0.001101648,0.000488139,0.00028008,0.031875762,0.00165914,1819.868932,933.7545246,1666.191111,0.194174757,0.902912621,10.325,1681.134529,0,20096613
25,904483,0,75373.58333,0,528,999204167,24919,700,0,424,343,12,44,12,6819.916667,2076.583333,0,58.33333333,0,0.000583759,0,0.000468776,0,0.000773923,36179.32,1104.724099,6281.131944,0,13.72,0,2853.258675,0,20096614
8,45782,12,9156.4,0,413,516263,516,28,0,23,22,5,82.6,5,241.6,103.2,0,5.6,0,0.009021013,0,0.000502381,0,0.000611594,5722.75,11.27654974,1831.28,1.5,2.75,34.41666667,7630.333333,0,20096624
74,402276,12,33523,0,757,178115717,3340,693,166,111,418,12,63.08333333,12,12502.66667,278.3333333,0.166666667,57.75,26669,0.001881793,0.000412652,0.00027593,0.06629528,0.001722698,5436.162162,442.7699316,2793.583333,0.162162162,5.648648649,63.08333333,3024.631579,0,20096640
16,56828,0,5682.8,275,48,81998409,1118,59,0,3,3,10,4.8,10,3859.4,111.8,0,5.9,8349,0.000844654,0,5.28E-05,0.146917013,0.001038221,3551.75,1442.922661,568.28,0,0.1875,0,383.972973,0,20096643
33,41185,11,4118.5,0,90,1916482,209,23,4,4,4,10,9,10,2077.6,20.9,0,2.3,0,0.002185262,9.71E-05,9.71E-05,0,0.000558456,1248.030303,46.5334952,411.85,0.333333333,0.121212121,8.181818182,1004.512195,0,20096644
50,182007,0,12133.8,0,0,79872,25,45,0,0,0,15,0,15,2841.733333,1.666666667,0,3,0,0,0,0,0,0.000247243,3640.14,0.438840264,808.92,0,0,0,0,0,20096649
44,103671,0,14810.14286,0,95,146030720,1627,164,67,18,42,7,13.57142857,7,9411.857143,232.4285714,0.571428571,23.42857143,19346,0.00091636,0.000646275,0.000173626,0.186609563,0.001581927,2356.159091,1408.597583,2115.734694,0,0.954545455,0,968.8878505,0,20096678
14,383765,32,63960.83333,0,4617,51741158,934,247,27,227,217,6,769.5,6,1966.5,155.6666667,0,41.16666667,0,0.0120308,7.04E-05,0.000591508,0,0.000643623,27411.78571,134.8251091,10660.13889,2.285714286,15.5,144.28125,127921.6667,0,20096679
55,150990,0,10785,0,57,182307343,1570,140,30,15,26,14,4.071428571,14,82.42857143,112.1428571,0,10,10217,0.000377508,0.000198689,9.93E-05,0.067666733,0.000927214,2745.272727,1207.413359,770.3571429,0,0.472727273,0,5206.551724,0,20096687
64,195629,32,27947,0,713,48328701,1132,186,10,22,30,7,101.8571429,7,836.8571429,161.7142857,0,26.57142857,16612,0.003644654,5.11E-05,0.000112458,0.084915836,0.000950779,3056.703125,247.0426215,3992.428571,0.5,0.46875,22.28125,2608.386667,0,20096691
32,146053,35,10432.35714,0,151,41085935,113,143,28,25,37,14,10.78571429,14,118,8.071428571,0.214285714,10.21428571,15116,0.001033871,0.000191711,0.000171171,0.103496676,0.000979097,4564.15625,281.3083949,745.1683671,1.09375,1.15625,4.314285714,29210.6,0,20096704
272,260243,39,21686.91667,0,256,135808678,1723,232,19,106,94,12,21.33333333,12,5624.083333,143.5833333,0.083333333,19.33333333,11277,0.000983696,7.30E-05,0.000407312,0.043332578,0.000891475,956.7757353,521.8533371,1807.243056,0.143382353,0.345588235,6.564102564,3098.130952,0,20096705
23,100459,0,11162.11111,0,123,141766655,1592,183,53,15,46,9,13.66666667,9,354.6666667,176.8888889,0,20.33333333,13008,0.00122438,0.000527578,0.000149315,0.129485661,0.001821639,4367.782609,1411.189192,1240.234568,0,2,0,5581.055556,0,20096715
10,26598,0,5319.6,0,33,14317222,155,38,0,11,5,5,6.6,5,77,31,0,7.6,5670,0.001240695,0,0.000413565,0.213173923,0.001428679,2659.8,538.2819009,1063.92,0,0.5,0,13299,0,20096743
3,15226,8,5075.333333,0,0,138407,114,12,0,8,8,3,0,3,115,38,0,4,0,0,0,0.000525417,0,0.000788126,5075.333333,9.090174701,1691.777778,2.666666667,2.666666667,0,354.0930233,0,20096744
202,450265,42,32161.78571,0,251,264356270,3987,577,73,146,171,14,17.92857143,14,12144.71429,284.7857143,0,41.21428571,76116,0.00055745,0.000162127,0.000324253,0.169047117,0.001281468,2229.034653,587.1126337,2297.270408,0.207920792,0.846534653,5.976190476,1643.30292,0,20096768
32,182170,3,16560.90909,0,36,158473377,2442,228,48,25,50,11,3.272727273,11,6536.454545,222,0,20.72727273,23159,0.000197618,0.00026349,0.000137234,0.127128506,0.001251578,5692.8125,869.9202778,1505.53719,0.09375,1.5625,12,345.0189394,0,20096772
9,67433,0,8429.125,0,7,92336408,1277,63,10,5,10,8,0.875,8,3822.5,159.625,0,7.875,1108,0.000103807,0.000148295,7.41E-05,0.016431124,0.000934261,7492.555556,1369.305948,1053.640625,0,1.111111111,0,6743.3,0,20096774
186,591460,0,39430.66667,373,267,722975593,7296,657,35,66,80,15,17.8,15,9461.733333,486.4,0.466666667,43.8,94593,0.000451425,5.92E-05,0.000111588,0.159931356,0.001110811,3179.892473,1222.357544,2628.711111,0,0.430107527,0,1493.585859,0,20096785
40,232812,0,15520.8,0,153,381376539,3699,184,7,26,21,15,10.2,15,125,246.6,0,12.26666667,13094,0.000657183,3.01E-05,0.000111678,0.056242805,0.000790337,5820.3,1638.130934,1034.72,0,0.525,0,6847.411765,0,20096791
14,759911,30,94988.875,0,301,44850960,1058,393,56,119,155,8,37.625,8,5583.5,132.25,0,49.125,0,0.000396099,7.37E-05,0.000156597,0,0.000517166,54279.35714,59.02133276,11873.60938,2.142857143,11.07142857,10.03333333,2550.036913,1,20096795
24,153220,30,12768.33333,0,223,22899711,1248,111,4,45,37,12,18.58333333,12,227.8333333,104,0,9.25,5316,0.001455424,2.61E-05,0.000293695,0.03469521,0.000724449,6384.166667,149.4564091,1064.027778,1.25,1.541666667,7.433333333,1502.156863,0,20096817
17,243914,35,24391.4,0,72,80700208,409,262,29,131,125,10,7.2,10,501.5,40.9,0.3,26.2,20668,0.000295186,0.000118894,0.000537075,0.084734784,0.001074149,14347.88235,330.8551703,2439.14,2.058823529,7.352941176,2.057142857,27101.55556,0,20096832
66,208530,32,16040.76923,0,23,26668812,891,176,0,23,13,13,1.769230769,13,4165,68.53846154,0,13.53846154,8111,0.000110296,0,0.000110296,0.038896082,0.000844003,3159.545455,127.8895698,1233.905325,0.484848485,0.196969697,0.71875,582.4860335,0,20096836
31,839962,0,64612.46154,0,2245,551039234,11349,178,0,208,152,13,172.6923077,13,3054.538462,873,0,13.69230769,0,0.00267274,0,0.00024763,0,0.000211914,27095.54839,656.0287656,4970.189349,0,4.903225806,0,0,0,20096844
13,30681,0,6136.2,0,114,5304964,26,28,25,4,18,5,22.8,5,70.6,5.2,0,5.6,2192,0.003715655,0.000814837,0.000130374,0.071444868,0.000912617,2360.076923,172.9071412,1227.24,0,1.384615385,0,30681,0,20096847
7,177900,18,88950,0,83,2978884,451,68,7,44,49,2,41.5,2,3989.5,225.5,0,34,0,0.000466554,3.93E-05,0.00024733,0,0.000382237,25414.28571,16.74471051,44475,2.571428571,7,4.611111111,35580,1,20096853
102,144714,0,36178.5,0,201,52591321,538,351,33,12,278,4,50.25,4,1829.75,134.5,0,87.75,5675,0.001388946,0.000228036,8.29E-05,0.03921528,0.002425474,1418.764706,363.4155714,9044.625,0,2.725490196,0,952.0657895,0,20096860
5,28354,0,7088.5,0,27,23295639,173,26,14,12,19,4,6.75,4,47.5,43.25,0,6.5,8067,0.000952247,0.000493757,0.000423221,0.284510122,0.000916978,5670.8,821.599739,1772.125,0,3.8,0,9451.333333,0,20096862
85,340859,32,26219.92308,0,134,66601570,1279,400,27,51,65,13,10.30769231,13,2696.230769,98.38461538,0.076923077,30.76923077,38048,0.000393124,7.92E-05,0.000149622,0.111623868,0.001173506,4010.105882,195.3933151,2016.91716,0.376470588,0.764705882,4.1875,1017.489552,0,20096871
6,11445,11,5722.5,0,11,327886,117,10,0,0,0,2,5.5,2,176,58.5,0,5,0,0.000961118,0,0,0,0.000873744,1907.5,28.64884229,2861.25,1.833333333,0,1,238.4375,0,20096891
115,740408,4,49360.53333,0,1165,366837076,4079,919,440,106,390,15,77.66666667,15,5910.6,271.9333333,0.666666667,61.26666667,104332,0.001573457,0.000594267,0.000143164,0.140911497,0.001241208,6438.330435,495.4526099,3290.702222,0.034782609,3.391304348,291.25,3459.850467,0,20096901
17,1205636,0,80375.73333,0,9,1563800977,34,21,0,1,1,15,0.6,15,5928.133333,2.266666667,0,1.4,0,7.46E-06,0,8.29E-07,0,1.74E-05,70919.76471,1297.075549,5358.382222,0,0.058823529,0,0,0,20096918
56,1170685,0,78045.66667,0,51,0,1,80,0,51,51,15,3.4,15,5221.2,0.066666667,0,5.333333333,0,4.36E-05,0,4.36E-05,0,6.83E-05,20905.08929,0,5203.044445,0,0.910714286,0,0,0,20096926
84,336112,0,28009.33333,0,265,335346013,4160,647,299,66,240,12,22.08333333,12,435.9166667,346.6666667,0.5,53.91666667,19210,0.000788428,0.000889584,0.000196363,0.057153568,0.001924954,4001.333333,997.7210364,2334.111111,0,2.857142857,0,821.7897311,0,20096949
3,18889,25,9444.5,0,2,2960539,63,14,0,0,0,2,1,2,185,31.5,0,7,989,0.000105882,0,0,0.052358516,0.000741172,6296.333333,156.7334957,4722.25,8.333333333,0,0.08,1111.117647,0,20096953
28,162375,0,16237.5,0,120,226892727,2361,217,96,27,71,10,12,10,11331.9,236.1,0,21.7,25787,0.00073903,0.000591224,0.000166282,0.158811393,0.001336413,5799.107143,1397.337811,1623.75,0,2.535714286,0,933.1896552,0,20096971
214,612404,0,40826.93333,0,1018,842156397,9071,882,303,286,323,15,67.86666667,15,1340.133333,604.7333333,0,58.8,38532,0.001662301,0.000494771,0.000467012,0.062919249,0.001440226,2861.700935,1375.164756,2721.795555,0,1.509345794,0,830.9416554,0,20096982
13,547905,0,109581,0,1,3121284,417,8,0,1,1,5,0.2,5,7885.4,83.4,0,1.6,0,1.83E-06,0,1.83E-06,0,1.46E-05,42146.53846,5.6967613,21916.2,0,0.076923077,0,0,1,20096992
4,19637,0,6545.666667,0,4,6076600,4,6,0,0,0,3,1.333333333,3,636.6666667,1.333333333,0,2,700,0.000203697,0,0,0.035646993,0.000305546,4909.25,309.4464531,2181.888889,0,0,0,0,0,20096995
172,289047,34,20646.21429,0,714,204767932,1735,322,41,89,98,14,51,14,2774.285714,123.9285714,0,23,26986,0.002470187,0.000141845,0.000307908,0.093361979,0.001114006,1680.505814,708.4243462,1474.729592,0.197674419,0.569767442,21,1680.505814,0,20097025
6,335028,36,111676,0,330,91334474,4739,83,10,7,16,3,110,3,5576.666667,1579.666667,0,27.66666667,14154,0.000984992,2.98E-05,2.09E-05,0.042247215,0.00024774,55838,272.617435,37225.33333,6,2.666666667,9.166666667,167514,1,20097035
103,532594,45,35506.26667,0,1147,300907379,4743,1307,588,105,557,15,76.46666667,15,809.8666667,316.2,0.266666667,87.13333333,42038,0.00215361,0.00110403,0.000197148,0.078930668,0.002454027,5170.815534,564.9845455,2367.084445,0.436893204,5.40776699,25.48888889,2773.927083,0,20097042
366,707796,50,47186.4,0,462,745594820,6753,832,83,185,164,15,30.8,15,1282.4,450.2,0.133333333,55.46666667,49712,0.00065273,0.000117265,0.000261375,0.070234926,0.00117548,1933.868852,1053.403551,3145.76,0.136612022,0.448087432,9.24,640.5393665,0,20097048
117,292233,0,19482.2,0,343,449878739,3873,382,125,63,114,15,22.86666667,15,349.2,258.2,0.066666667,25.46666667,20114,0.001173721,0.000427741,0.000215581,0.06882864,0.001307176,2497.717949,1539.452215,1298.813333,0,0.974358974,0,1614.546961,0,20097101
6,186703,29,62234.33333,0,806,30444630,762,73,16,25,32,3,268.6666667,3,3981.333333,254,0,24.33333333,0,0.004317017,8.57E-05,0.000133903,0,0.000390995,31117.16667,163.0644928,20744.77778,4.833333333,5.333333333,27.79310345,26671.85714,1,20097103
4,53143,34,13285.75,0,24,24059027,57,40,3,36,28,4,6,4,261.25,14.25,0,10,5982,0.000451612,5.65E-05,0.000677418,0.112564214,0.000752686,13285.75,452.7224093,3321.4375,8.5,7,0.705882353,5904.777778,0,20097111
105,176702,42,14725.16667,0,389,94456359,412,246,39,54,73,12,32.41666667,12,1055.75,34.33333333,0.166666667,20.5,15660,0.002201447,0.000220711,0.000305599,0.088623785,0.001392174,1682.87619,534.5517255,1227.097222,0.4,0.695238095,9.261904762,1051.797619,0,20097126
22,13692,0,1711.5,0,0,0,8,0,0,0,0,8,0,8,658.5,1,0,0,0,0,0,0,0,0,622.3636364,0,213.9375,0,0,0,0,0,20097130
16,84041,32,10505.125,0,167,22217765,88,111,9,20,26,8,20.875,8,177,11,0.125,13.875,3142,0.001987125,0.000107091,0.000237979,0.037386514,0.001320784,5252.5625,264.3681655,1313.140625,2,1.625,5.21875,1254.343284,0,20097142
39,155973,0,19496.625,0,56,202442107,1915,127,60,13,43,8,7,8,3733.75,239.375,0,15.875,40814,0.000359036,0.000384682,8.33E-05,0.261673495,0.000814243,3999.307692,1297.930456,2437.078125,0,1.102564103,0,11140.92857,0,20097150
5,17066,23,4266.5,0,13,1408104,176,9,0,4,4,4,3.25,4,24.5,44,0,2.25,0,0.000761749,0,0.000234384,0,0.000527364,3413.2,82.50931677,1066.625,4.6,0.8,0.565217391,0,0,20097163
20,1225665,44,81711,0,938,459561259,13025,299,137,164,246,15,62.53333333,15,3699.266667,868.3333333,0,19.93333333,0,0.000765299,0.000111776,0.000133805,0,0.000243949,61283.25,374.9485047,5447.4,2.2,12.3,21.31818182,1225665,0,20097178
57,13118,0,937,0,1,0,28,0,0,0,0,14,0.071428571,14,0.142857143,2,0,0,351,7.62E-05,0,0,0.026757128,0,230.1403509,0,66.92857143,0,0,0,0,0,20097185
72,279123,50,19937.35714,0,232,278232155,2648,240,39,69,74,14,16.57142857,14,80.14285714,189.1428571,0.285714286,17.14285714,36668,0.000831175,0.000139723,0.000247203,0.131368608,0.000859836,3876.708333,996.8084142,1424.096939,0.694444444,1.027777778,4.64,9968.678571,0,20097188
4,19344,36,6448,0,20,10147547,24,31,1,5,3,3,6.666666667,3,547,8,0,10.33333333,3723,0.001033912,5.17E-05,0.000258478,0.192462779,0.001602564,4836,524.5836952,2149.333333,9,0.75,0.555555556,6448,0,20097198
401,472535,34,33752.5,0,749,274318031,2479,589,254,115,250,14,53.5,14,7984.357143,177.0714286,0.5,42.07142857,62421,0.001585068,0.000537526,0.000243368,0.132098151,0.001246469,1178.391521,580.5242596,2410.892857,0.08478803,0.623441397,22.02941176,3171.375839,0,20097199
18,64965,29,9280.714286,0,29,84838232,1175,91,28,13,30,7,4.142857143,7,829.4285714,167.8571429,0,13,11196,0.000446394,0.000431001,0.000200108,0.172338952,0.001400754,3609.166667,1305.90675,1325.816327,1.611111111,1.666666667,1,5905.909091,0,20097229
149,88620,36,7385,0,44,52127751,151,133,1,10,9,12,3.666666667,12,413.5,12.58333333,0,11.08333333,5122,0.000496502,1.13E-05,0.000112841,0.057797337,0.00150079,594.7651007,588.2165538,615.4166667,0.241610738,0.060402685,1.222222222,763.9655172,0,20097242
29,159175,43,17686.11111,0,196,123877622,2138,272,11,58,46,9,21.77777778,9,2465.666667,237.5555556,0,30.22222222,10117,0.001231349,6.91E-05,0.000364379,0.063558976,0.001708811,5488.793103,778.2479786,1965.123457,1.482758621,1.586206897,4.558139535,2241.901408,0,20097251
59,225742,50,17364.76923,0,129,365091836,2556,360,26,48,59,13,9.923076923,13,5888,196.6153846,0.076923077,27.69230769,15497,0.000571449,0.000115176,0.000212632,0.068649166,0.001594741,3826.135593,1617.296896,1335.751479,0.847457627,1,2.58,1095.834951,0,20097257
18,65183,0,6518.3,161,10,37563496,342,64,15,1,9,10,1,10,679.1,34.2,0,6.4,0,0.000153414,0.000230121,1.53E-05,0,0.000981851,3621.277778,576.2774957,651.83,0,0.5,0,288.420354,0,20097260
226,693717,50,46247.8,0,197,965513122,6410,1002,19,139,122,15,13.13333333,15,6485.466667,427.3333333,0,66.8,720,0.000283977,2.74E-05,0.00020037,0.001037887,0.001444393,3069.544248,1391.796831,3083.186667,0.221238938,0.539823009,3.94,1075.530233,0,20097266
7,26144,0,4357.333333,0,37,15621843,14,41,0,14,11,6,6.166666667,6,45.5,2.333333333,0,6.833333333,4315,0.001415239,0,0.000535496,0.16504743,0.001568237,3734.857143,597.5307145,726.2222222,0,1.571428571,0,26144,0,20097283
42,985526,38,65701.73333,0,262,151512479,1086,244,112,110,189,15,17.46666667,15,665.2,72.4,0,16.26666667,0,0.000265848,0.000113645,0.000111616,0,0.000247584,23464.90476,153.7376782,4380.115555,0.904761905,4.5,6.894736842,0,0,20097293
50,119780,45,9981.666667,0,252,164314536,1624,130,0,30,26,12,21,12,718.25,135.3333333,0,10.83333333,39815,0.002103857,0,0.000250459,0.332401069,0.001085323,2395.6,1371.802772,831.8055556,0.9,0.52,5.6,3863.870968,0,20097311
45,99716,35,12464.5,0,58,85203503,640,118,7,15,21,8,7.25,8,805.875,80,0.125,14.75,1304,0.000581652,7.02E-05,0.000150427,0.013077139,0.001183361,2215.911111,854.4617012,1558.0625,0.777777778,0.466666667,1.657142857,3021.69697,0,20097318
265,398250,38,26550,0,546,472267774,3997,808,141,83,156,15,36.4,15,8034.2,266.4666667,0.4,53.86666667,22408,0.001370998,0.000354049,0.000208412,0.056266164,0.002028876,1502.830189,1185.857562,1770,0.143396226,0.588679245,14.36842105,1340.909091,0,20097319
75,231378,27,21034.36364,0,396,232294336,2415,277,49,117,72,11,36,11,2621.454545,219.5454545,0.090909091,25.18181818,44774,0.001711485,0.000211775,0.000505666,0.193510187,0.001197175,3085.04,1003.960342,1912.214876,0.36,0.96,14.66666667,7978.551724,0,20097321
16,133342,28,13334.2,0,99,21499177,764,127,19,32,42,10,9.9,10,478.9,76.4,0.3,12.7,0,0.000742452,0.000142491,0.000239984,0,0.000952438,8333.875,161.2333473,1333.42,1.75,2.625,3.535714286,1120.521008,0,20097332
65,150126,36,13647.81818,0,204,27773653,889,196,59,26,69,11,18.54545455,11,6331.363636,80.81818182,0.272727273,17.81818182,16838,0.001358859,0.000393003,0.000173188,0.11215912,0.00130557,2309.630769,185.0022847,1240.710744,0.553846154,1.061538462,5.666666667,926.7037037,0,20097356
37,157401,0,26233.5,0,171,133516454,1164,173,73,12,55,6,28.5,6,7888,194,0,28.83333333,3083,0.001086397,0.000463784,7.62E-05,0.019586915,0.001099104,4254.081081,848.2567074,4372.25,0,1.486486486,0,1768.550562,0,20097358
102,610881,12,40725.4,0,311,313924640,4320,461,80,72,99,15,20.73333333,15,11832.53333,288,0,30.73333333,79553,0.000509101,0.000130958,0.000117863,0.130226673,0.000754648,5989.029412,513.8883678,2715.026667,0.117647059,0.970588235,25.91666667,2150.989437,0,20097363
155,298186,28,21299,0,754,64858726,1753,431,34,44,174,14,53.85714286,14,1462.714286,125.2142857,1.785714286,30.78571429,17549,0.002528623,0.000114023,0.000147559,0.058852528,0.001445407,1923.780645,217.5109697,1521.357143,0.180645161,1.122580645,26.92857143,680.7899543,0,20097370
13,35854,0,5122,0,47,22945616,799,109,16,26,41,7,6.714285714,7,130,114.1428571,0.571428571,15.57142857,209,0.001310872,0.000446254,0.000725163,0.005829196,0.003040107,2758,639.973671,731.7142857,0,3.153846154,0,3259.454545,0,20097377
17,1188071,0,84862.21429,0,138,2216274,1,170,161,0,138,14,9.857142857,14,3566.642857,0.071428571,0,12.14285714,0,0.000116155,0.000135514,0,0,0.000143089,69886.52941,1.865439018,6061.586735,0,8.117647059,0,0,0,20097389
28,170186,41,24312.28571,0,61,56629784,334,105,13,3,13,7,8.714285714,7,6131.857143,47.71428571,0,15,17346,0.000358431,7.64E-05,1.76E-05,0.101923778,0.000616972,6078.071429,332.7523063,3473.183673,1.464285714,0.464285714,1.487804878,4599.621622,0,20097408
85,336456,45,25881.23077,0,843,215656757,2671,650,273,117,270,13,64.84615385,13,1816.384615,205.4615385,0.692307692,50,3715,0.002505528,0.000811399,0.000347742,0.011041563,0.001931902,3958.305882,640.9657043,1990.863905,0.529411765,3.176470588,18.73333333,2649.259843,0,20097429
30,122057,18,13561.88889,0,46,78746882,1293,137,14,55,54,9,5.111111111,9,8284.666667,143.6666667,0,15.22222222,11266,0.000376873,0.000114701,0.000450609,0.092301138,0.001122426,4068.566667,645.1648164,1506.876543,0.6,1.8,2.555555556,3051.425,0,20097434
9,302490,9,75622.5,0,7,2668328,25987,11,0,0,0,4,1.75,4,7563.5,6496.75,0,2.75,0,2.31E-05,0,0,0,3.64E-05,33610,8.821210619,18905.625,1,0,0.777777778,151245,1,20097461
340,700618,10,46707.86667,0,274,738533411,8158,878,171,157,188,15,18.26666667,15,9917.6,543.8666667,0.066666667,58.53333333,79100,0.000391083,0.00024407,0.000224088,0.112900325,0.001253179,2060.641176,1054.117095,3113.857778,0.029411765,0.552941176,27.4,2493.302491,0,20097470
119,404481,35,26965.4,0,527,337085394,3002,335,39,86,82,15,35.13333333,15,2457.2,200.1333333,0.333333333,22.33333333,50046,0.001302904,9.64E-05,0.000212618,0.123728927,0.000828222,3399,833.3775727,1797.693333,0.294117647,0.68907563,15.05714286,1721.195745,0,20097502
16,116196,0,8938.153846,0,230,106761540,1099,192,89,17,71,13,17.69230769,13,2421.461538,84.53846154,0.076923077,14.76923077,13194,0.001979414,0.000765947,0.000146305,0.11354952,0.00165238,7262.25,918.8056387,687.5502958,0,4.4375,0,482.1410788,0,20097503
8,44979,17,8995.8,0,28,1786201,399,23,0,7,6,5,5.6,5,218.4,79.8,0,4.6,3209,0.000622513,0,0.000155628,0.071344405,0.00051135,5622.375,39.71188777,1799.16,2.125,0.75,1.647058824,488.9021739,0,20097510
61,95383,26,8671.181818,0,121,52257046,904,77,38,21,53,11,11,11,4753.545455,82.18181818,0,7,7879,0.00126857,0.000398394,0.000220165,0.082603818,0.000807272,1563.655738,547.8654058,788.2892562,0.426229508,0.868852459,4.653846154,4769.15,0,20097515
