actor_account,trade_go,trade_come,sell_to_shop,sell_to_person,mail_go,mail_come,invite,join,fight,friend_num,friend_num_change_count,login_total_day,trade_go_perday,buy_from_shop_perday,sell_to_shop_perday,mail_come_perday,invite_perday,join_perday,fight_perday
20088482,0,1,90,0,1,3,6,2,0,4,3,4,0,1.25,22.5,0.75,1.5,0.5,0
20088497,0,9,132,0,0,0,2,2,0,2,2,4,0,8.75,33,0,0.5,0.5,0
20088498,27,28,346,0,6,7,71,129,23,100,20,15,1.8,4.933333333,23.06666667,0.466666667,4.733333333,8.6,1.533333333
20088502,4,5,75,0,1,2,37,21,9,18,1,9,0.444444444,2.555555556,8.333333333,0.222222222,4.111111111,2.333333333,1
20088521,12,8,268,0,36,25,97,75,7,14,13,15,0.8,11.46666667,17.86666667,1.666666667,6.466666667,5,0.466666667
20088528,1,0,380,0,12,1,0,0,0,0,0,13,0.076923077,0.846153846,29.23076923,0.076923077,0,0,0
20088565,319,624,257,0,8,93,126,18,32,54,2,15,21.26666667,7.466666667,17.13333333,6.2,8.4,1.2,2.133333333
20088566,2,0,33,0,9,22,0,0,0,0,0,2,1,9,16.5,11,0,0,0
20088569,0,1,22,0,24,5,41,5,4,0,0,5,0,1.2,4.4,1,8.2,1,0.8
20088571,48,54,320,1,7,9,193,36,0,100,13,13,3.692307692,2.692307692,24.61538462,0.692307692,14.84615385,2.769230769,0
20088581,0,3,278,0,2,4,4,15,9,4,4,10,0,5.5,27.8,0.4,0.4,1.5,0.9
20088592,0,1,581,0,19,3,0,0,0,1,1,15,0,3.8,38.73333333,0.2,0,0,0
20088627,1,3,206,0,0,0,0,0,0,0,0,8,0.125,0.625,25.75,0,0,0,0
20088653,25,9,189,0,5,19,16,89,8,60,2,15,1.666666667,2.733333333,12.6,1.266666667,1.066666667,5.933333333,0.533333333
20088666,17,9,113,0,3,3,74,18,5,0,0,12,1.416666667,2.166666667,9.416666667,0.25,6.166666667,1.5,0.416666667
20088686,0,1,60,0,0,0,0,0,0,0,0,2,0,5.5,30,0,0,0,0
20088722,0,42,304,0,8,19,0,0,0,0,0,3,0,25.33333333,101.3333333,6.333333333,0,0,0
20088723,0,0,7,0,0,0,0,3,0,4,1,8,0,0,0.875,0,0,0.375,0
20088727,23,39,892,0,3,21,94,121,32,46,23,15,1.533333333,11.93333333,59.46666667,1.4,6.266666667,8.066666667,2.133333333
20088741,1,2,376,0,1,11,7,20,1,6,4,14,0.071428571,1.928571429,26.85714286,0.785714286,0.5,1.428571429,0.071428571
20088746,0,1,14,0,0,7,19,6,1,76,1,1,0,1,14,7,19,6,1
20088777,44,0,26,0,0,0,2,2,0,0,0,2,22,2,13,0,1,1,0
20088788,9,9,99,0,0,12,20,18,2,11,8,7,1.285714286,2,14.14285714,1.714285714,2.857142857,2.571428571,0.285714286
20088789,15,5,250,0,1,7,81,44,3,76,8,13,1.153846154,2.923076923,19.23076923,0.538461538,6.230769231,3.384615385,0.230769231
20088794,68,113,180,0,2,6,3,15,0,0,0,10,6.8,2,18,0.6,0.3,1.5,0
20088796,0,7,13,0,0,0,1,2,0,0,0,1,0,3,13,0,1,2,0
20088801,2,3,30,0,1,0,1,7,10,64,1,1,2,8,30,0,1,7,10
20088808,50,19,20,0,0,5,18,0,0,0,0,10,5,4.2,2,0.5,1.8,0,0
20088816,14,9,212,0,14,42,93,67,26,46,8,14,1,4.428571429,15.14285714,3,6.642857143,4.785714286,1.857142857
20088875,46,10,111,0,12,10,16,15,1,0,0,9,5.111111111,3.111111111,12.33333333,1.111111111,1.777777778,1.666666667,0.111111111
20088913,7,11,56,1,2,57,34,99,45,45,12,15,0.466666667,4.866666667,3.733333333,3.8,2.266666667,6.6,3
20088921,1,0,241,0,13,74,1,10,5,1,2,9,0.111111111,15,26.77777778,8.222222222,0.111111111,1.111111111,0.555555556
20088945,0,5,400,0,0,24,189,23,2,3,3,15,0,8.6,26.66666667,1.6,12.6,1.533333333,0.133333333
20088947,11,8,57,0,0,3,23,23,3,19,3,9,1.222222222,2.888888889,6.333333333,0.333333333,2.555555556,2.555555556,0.333333333
20088948,10,14,347,0,0,13,69,100,2,13,7,15,0.666666667,4.2,23.13333333,0.866666667,4.6,6.666666667,0.133333333
20088954,18,8,172,0,15,47,20,54,16,57,1,15,1.2,6,11.46666667,3.133333333,1.333333333,3.6,1.066666667
20088956,1,0,93,0,0,6,27,11,2,6,4,7,0.142857143,0.285714286,13.28571429,0.857142857,3.857142857,1.571428571,0.285714286
20088961,4,4,141,0,1,3,7,37,4,26,5,12,0.333333333,1.916666667,11.75,0.25,0.583333333,3.083333333,0.333333333
20088972,4,8,283,0,6,46,8,70,5,14,1,15,0.266666667,3.8,18.86666667,3.066666667,0.533333333,4.666666667,0.333333333
20088975,0,1,46,0,0,0,1,1,0,1,1,1,0,26,46,0,1,1,0
20088983,3,4,80,0,62,27,6,17,0,31,2,12,0.25,3.416666667,6.666666667,2.25,0.5,1.416666667,0
20088984,13,26,8,0,0,1,2,0,0,0,0,8,1.625,1.625,1,0.125,0.25,0,0
20088986,8,4,178,4,19,24,7,35,4,59,3,8,1,3.375,22.25,3,0.875,4.375,0.5
20089006,1,3,279,0,0,2,127,52,0,6,4,13,0.076923077,1.769230769,21.46153846,0.153846154,9.769230769,4,0
20089019,0,2,139,0,0,3,33,20,6,20,5,12,0,1.75,11.58333333,0.25,2.75,1.666666667,0.5
20089032,7,13,113,0,10,16,10,10,0,6,6,8,0.875,2.125,14.125,2,1.25,1.25,0
20089049,31,19,195,1,6,28,63,62,11,65,9,13,2.384615385,2.153846154,15,2.153846154,4.846153846,4.769230769,0.846153846
20089068,9,23,232,1,1,17,11,46,1,0,0,9,1,6.555555556,25.77777778,1.888888889,1.222222222,5.111111111,0.111111111
20089074,5,12,278,1,2,14,22,19,4,17,2,9,0.555555556,4.777777778,30.88888889,1.555555556,2.444444444,2.111111111,0.444444444
20089081,0,0,41,0,0,0,0,0,0,0,0,4,0,0.75,10.25,0,0,0,0
20089111,0,0,19,0,0,0,1,0,0,0,0,1,0,0,19,0,1,0,0
20089123,9,3,284,0,0,5,132,56,11,57,35,14,0.642857143,2.357142857,20.28571429,0.357142857,9.428571429,4,0.785714286
20089144,3,7,106,0,6,8,49,57,5,0,0,14,0.214285714,1.642857143,7.571428571,0.571428571,3.5,4.071428571,0.357142857
20089158,0,0,97,0,6,9,1,4,0,1,1,5,0,5,19.4,1.8,0.2,0.8,0
20089159,22,16,494,0,9,47,128,45,19,19,11,14,1.571428571,7.5,35.28571429,3.357142857,9.142857143,3.214285714,1.357142857
20089161,4,0,2,0,0,3,0,2,0,0,0,2,2,0,1,1.5,0,1,0
20089211,191,68,644,0,0,0,0,0,0,0,0,13,14.69230769,6.846153846,49.53846154,0,0,0,0
20089222,1,2,84,0,0,1,6,21,1,21,4,5,0.2,3.4,16.8,0.2,1.2,4.2,0.2
20089227,0,2,65,0,3,7,18,11,8,0,0,10,0,1.4,6.5,0.7,1.8,1.1,0.8
20089269,16,8,229,0,0,72,47,78,10,69,10,14,1.142857143,2.571428571,16.35714286,5.142857143,3.357142857,5.571428571,0.714285714
20089292,0,0,29,0,0,2,0,2,0,3,1,4,0,0,7.25,0.5,0,0.5,0
20089294,1,0,93,0,0,0,1,0,0,0,0,3,0.333333333,6,31,0,0.333333333,0,0
20089303,11,1,229,0,6,37,69,62,2,9,3,15,0.733333333,3.8,15.26666667,2.466666667,4.6,4.133333333,0.133333333
20089306,0,0,216,0,0,0,0,0,0,0,0,15,0,0.2,14.4,0,0,0,0
20089307,51,14,30,0,3,49,123,73,24,23,10,15,3.4,6.333333333,2,3.266666667,8.2,4.866666667,1.6
20089308,45,13,236,0,4,20,80,37,3,0,0,13,3.461538462,11.84615385,18.15384615,1.538461538,6.153846154,2.846153846,0.230769231
20089313,0,0,250,0,1,1,1,1,0,0,0,13,0,6.461538462,19.23076923,0.076923077,0.076923077,0.076923077,0
20089330,0,4,104,1,0,6,4,7,0,19,2,6,0,2.166666667,17.33333333,1,0.666666667,1.166666667,0
20089331,0,0,9,0,0,0,0,2,0,0,0,1,0,1,9,0,0,2,0
20089362,134,378,346,0,1,4,0,0,0,0,0,15,8.933333333,1.733333333,23.06666667,0.266666667,0,0,0
20089385,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20089386,1,23,174,0,0,34,0,0,0,0,0,13,0.076923077,0,13.38461538,2.615384615,0,0,0
20089397,1,1,69,0,2,1,2,21,1,2,2,6,0.166666667,3.666666667,11.5,0.166666667,0.333333333,3.5,0.166666667
20089401,9,2,38,0,0,4,51,6,3,46,4,8,1.125,2.625,4.75,0.5,6.375,0.75,0.375
20089405,1,2,347,0,0,19,30,31,0,1,1,13,0.076923077,19.23076923,26.69230769,1.461538462,2.307692308,2.384615385,0
20089407,0,1,49,0,0,4,25,8,0,0,0,5,0,1,9.8,0.8,5,1.6,0
20089432,2,0,0,0,0,0,0,0,0,0,0,4,0.5,6.5,0,0,0,0,0
20089444,424,1438,51,1,20,35,0,0,0,0,0,12,35.33333333,0.333333333,4.25,2.916666667,0,0,0
20089454,2,1,75,0,7,11,4,20,1,0,0,12,0.166666667,13.5,6.25,0.916666667,0.333333333,1.666666667,0.083333333
20089474,0,0,27,0,0,6,0,5,0,0,0,3,0,2,9,2,0,1.666666667,0
20089492,37,12,52,0,19,8,23,64,1,9,1,9,4.111111111,4.333333333,5.777777778,0.888888889,2.555555556,7.111111111,0.111111111
20089499,5,5,604,0,30,40,30,98,0,14,12,15,0.333333333,9.333333333,40.26666667,2.666666667,2,6.533333333,0
20089507,2,6,155,0,0,12,3,25,8,7,3,8,0.25,4.875,19.375,1.5,0.375,3.125,1
20089520,1,0,0,0,0,0,0,0,0,0,0,3,0.333333333,0.333333333,0,0,0,0,0
20089528,5,45,299,0,7,65,25,57,4,27,5,10,0.5,5.5,29.9,6.5,2.5,5.7,0.4
20089560,2,1,34,0,0,0,0,1,0,0,0,2,1,3,17,0,0,0.5,0
20089572,26,23,114,0,0,0,12,17,1,3,1,10,2.6,1.8,11.4,0,1.2,1.7,0.1
20089578,73,85,187,0,25,38,172,121,76,85,15,15,4.866666667,8.8,12.46666667,2.533333333,11.46666667,8.066666667,5.066666667
20089590,0,0,11,0,0,0,0,2,0,0,0,2,0,7,5.5,0,0,1,0
20089594,0,8,315,0,0,8,7,27,14,11,3,15,0,2.733333333,21,0.533333333,0.466666667,1.8,0.933333333
20089603,44,17,0,54,0,2,3,4,0,0,0,13,3.384615385,7.692307692,0,0.153846154,0.230769231,0.307692308,0
20089620,22,65,762,0,2,14,31,163,17,8,6,15,1.466666667,6.866666667,50.8,0.933333333,2.066666667,10.86666667,1.133333333
20089626,16,8,164,0,14,20,29,15,4,5,5,13,1.230769231,8.769230769,12.61538462,1.538461538,2.230769231,1.153846154,0.307692308
20089638,0,0,17,9,1,2,0,3,0,28,2,7,0,2.428571429,2.428571429,0.285714286,0,0.428571429,0
20089643,34,7,376,0,101,4,43,57,11,20,1,15,2.266666667,3.133333333,25.06666667,0.266666667,2.866666667,3.8,0.733333333
20089646,8,7,143,0,8,17,24,24,7,95,23,13,0.615384615,3.615384615,11,1.307692308,1.846153846,1.846153846,0.538461538
20089647,1,1,280,0,0,0,0,0,0,0,0,15,0.066666667,296.4,18.66666667,0,0,0,0
20089660,1,4,69,0,0,0,4,3,0,4,4,5,0.2,4,13.8,0,0.8,0.6,0
20089666,0,0,115,0,51,2,0,0,0,0,0,12,0,1.166666667,9.583333333,0.166666667,0,0,0
20089672,4,0,168,0,27,16,77,51,3,23,13,9,0.444444444,5.666666667,18.66666667,1.777777778,8.555555556,5.666666667,0.333333333
20089691,1,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0,0,0
20089742,0,0,120,0,1,1,2,27,4,0,0,15,0,2.333333333,8,0.066666667,0.133333333,1.8,0.266666667
20089773,1,2,145,0,0,16,1,27,0,0,0,12,0.083333333,6.666666667,12.08333333,1.333333333,0.083333333,2.25,0
20089815,0,0,196,0,1,15,0,21,1,0,0,10,0,0.9,19.6,1.5,0,2.1,0.1
20089825,5,7,54,0,0,8,34,27,6,16,8,11,0.454545455,1.636363636,4.909090909,0.727272727,3.090909091,2.454545455,0.545454545
20089832,1,3,30,0,0,0,10,11,5,3,1,6,0.166666667,0.5,5,0,1.666666667,1.833333333,0.833333333
20089838,0,0,42,0,0,1,0,0,0,0,0,12,0,1.083333333,3.5,0.083333333,0,0,0
20089847,41,69,271,0,9,24,251,87,117,52,9,15,2.733333333,7.2,18.06666667,1.6,16.73333333,5.8,7.8
20089855,5,3,261,0,7,6,24,31,5,0,0,15,0.333333333,10.06666667,17.4,0.4,1.6,2.066666667,0.333333333
20089885,79,38,268,0,1,55,131,57,31,47,6,15,5.266666667,6.333333333,17.86666667,3.666666667,8.733333333,3.8,2.066666667
20089887,15,3,373,0,0,0,0,0,0,0,0,13,1.153846154,0.923076923,28.69230769,0,0,0,0
20089928,47,44,834,0,29,28,171,84,49,57,35,15,3.133333333,11.86666667,55.6,1.866666667,11.4,5.6,3.266666667
20089940,0,8,65,0,0,2,2,14,0,8,1,6,0,2.666666667,10.83333333,0.333333333,0.333333333,2.333333333,0
20089945,34,39,702,0,71,47,71,108,9,15,14,15,2.266666667,13.86666667,46.8,3.133333333,4.733333333,7.2,0.6
20089950,0,2,38,0,55,32,15,12,0,53,1,10,0,1.2,3.8,3.2,1.5,1.2,0
20089951,1,0,234,0,5,8,5,24,0,42,7,12,0.083333333,4.666666667,19.5,0.666666667,0.416666667,2,0
20089978,45,0,650,0,1,1,0,0,0,0,0,15,3,0.133333333,43.33333333,0.066666667,0,0,0
20089982,37,23,78,0,0,0,0,1,0,0,0,2,18.5,14.5,39,0,0,0.5,0
20089998,59,0,763,0,0,0,0,0,0,0,0,6,9.833333333,5.666666667,127.1666667,0,0,0,0
20090007,1,16,133,0,5,9,5,31,0,0,0,11,0.090909091,8,12.09090909,0.818181818,0.454545455,2.818181818,0
20090008,1,3,36,0,0,7,2,10,0,0,0,8,0.125,0.5,4.5,0.875,0.25,1.25,0
20090027,1,0,80,0,1,7,3,1,0,3,3,7,0.142857143,2.714285714,11.42857143,1,0.428571429,0.142857143,0
20090035,5,41,61,0,2,12,16,8,0,15,1,9,0.555555556,2,6.777777778,1.333333333,1.777777778,0.888888889,0
20090036,17,11,283,0,2,11,6,23,0,10,2,14,1.214285714,12.5,20.21428571,0.785714286,0.428571429,1.642857143,0
20090043,4,1,56,0,0,1,0,8,3,0,0,4,1,9.25,14,0.25,0,2,0.75
20090060,0,0,53,0,0,0,0,0,0,0,0,15,0,0.066666667,3.533333333,0,0,0,0
20090063,27,28,317,0,0,0,14,20,0,3,4,12,2.25,5.583333333,26.41666667,0,1.166666667,1.666666667,0
20090068,20,28,136,0,0,0,0,8,0,1,1,2,10,12.5,68,0,0,4,0
20090073,1,2,349,0,11,26,27,31,1,7,4,15,0.066666667,17.06666667,23.26666667,1.733333333,1.8,2.066666667,0.066666667
20090092,78,12,238,0,0,4,8,31,0,1,1,15,5.2,1.933333333,15.86666667,0.266666667,0.533333333,2.066666667,0
20090099,0,0,310,0,12,3,0,0,0,0,0,14,0,0.642857143,22.14285714,0.214285714,0,0,0
20090118,191,151,1096,0,8,3,1,0,0,0,0,11,17.36363636,4,99.63636364,0.272727273,0.090909091,0,0
20090139,279,322,347,0,244,192,249,81,31,99,8,15,18.6,5.133333333,23.13333333,12.8,16.6,5.4,2.066666667
20090154,1,0,18,0,0,0,0,1,1,0,0,2,0.5,9,9,0,0,0.5,0.5
20090171,2,3,411,0,2,2,19,74,6,15,2,14,0.142857143,2.714285714,29.35714286,0.142857143,1.357142857,5.285714286,0.428571429
20090207,0,0,149,0,0,3,0,0,0,0,0,15,0,0.333333333,9.933333333,0.2,0,0,0
20090217,109,1,0,0,0,0,0,0,0,0,0,13,8.384615385,0,0,0,0,0,0
20090229,668,88,331,0,4,62,33,134,13,43,1,15,44.53333333,3.466666667,22.06666667,4.133333333,2.2,8.933333333,0.866666667
20090243,0,3,47,0,0,2,0,0,0,0,0,4,0,2.75,11.75,0.5,0,0,0
20090254,57,51,180,0,0,2,0,0,0,0,0,13,4.384615385,0,13.84615385,0.153846154,0,0,0
20090260,0,0,37,0,0,0,0,0,0,0,0,2,0,2,18.5,0,0,0,0
20090266,6,4,407,0,87,26,5,49,7,21,5,14,0.428571429,6.285714286,29.07142857,1.857142857,0.357142857,3.5,0.5
20090268,36,59,152,0,0,0,0,0,0,0,0,3,12,20.33333333,50.66666667,0,0,0,0
20090272,2,4,70,0,3,5,2,13,21,8,1,14,0.142857143,0.785714286,5,0.357142857,0.142857143,0.928571429,1.5
20090274,0,0,95,0,6,8,41,16,1,51,3,10,0,3.2,9.5,0.8,4.1,1.6,0.1
20090287,0,1,56,0,0,2,1,2,0,0,0,6,0,5.333333333,9.333333333,0.333333333,0.166666667,0.333333333,0
20090297,272,16,1096,0,0,3,0,0,0,0,0,13,20.92307692,9.307692308,84.30769231,0.230769231,0,0,0
20090304,5,9,409,0,30,39,30,31,6,8,7,15,0.333333333,10.2,27.26666667,2.6,2,2.066666667,0.4
20090311,0,0,909,0,2,0,0,0,0,0,0,15,0,0.333333333,60.6,0,0,0,0
20090312,29,42,575,0,2,8,47,67,0,11,2,11,2.636363636,5.545454545,52.27272727,0.727272727,4.272727273,6.090909091,0
20090334,0,0,150,0,1,0,0,0,0,0,0,15,0,0.266666667,10,0,0,0,0
20090363,7,7,187,0,0,0,1,0,0,0,0,2,3.5,14.5,93.5,0,0.5,0,0
20090372,0,3,14,0,46,0,0,0,0,0,0,3,0,3.333333333,4.666666667,0,0,0,0
20090434,328,579,1171,0,6,1,0,0,0,0,0,13,25.23076923,9.384615385,90.07692308,0.076923077,0,0,0
20090456,2,2,41,0,4,37,0,21,1,15,1,11,0.181818182,2.090909091,3.727272727,3.363636364,0,1.909090909,0.090909091
20090460,0,0,14,0,0,2,5,2,0,0,0,6,0,0,2.333333333,0.333333333,0.833333333,0.333333333,0
20090466,3,3,38,0,3,5,3,27,5,38,2,4,0.75,2.5,9.5,1.25,0.75,6.75,1.25
20090475,104,136,618,0,0,0,0,0,0,0,0,12,8.666666667,5.166666667,51.5,0,0,0,0
20090476,141,97,909,0,0,6,0,1,0,0,0,6,23.5,7.166666667,151.5,1,0,0.166666667,0
20090497,4,3,63,0,0,0,1,0,0,4,4,2,2,15,31.5,0,0.5,0,0
20090527,0,0,226,0,0,0,0,0,0,0,0,3,0,8.666666667,75.33333333,0,0,0,0
20090528,1,0,108,0,2,11,3,18,1,2,1,9,0.111111111,2.222222222,12,1.222222222,0.333333333,2,0.111111111
20090565,0,5,0,0,0,0,2,3,0,8,1,1,0,0,0,0,2,3,0
20090571,4,0,247,0,7,23,32,80,2,3,2,15,0.266666667,5.866666667,16.46666667,1.533333333,2.133333333,5.333333333,0.133333333
20090578,35,8,42,1,0,0,7,22,0,29,1,10,3.5,1,4.2,0,0.7,2.2,0
20090599,4,9,503,0,1,2,0,1,0,0,0,15,0.266666667,2.933333333,33.53333333,0.133333333,0,0.066666667,0
20090609,2,3,235,0,2,11,37,26,0,15,5,9,0.222222222,3.666666667,26.11111111,1.222222222,4.111111111,2.888888889,0
20090622,13,30,186,0,4,76,119,51,9,15,3,13,1,7.307692308,14.30769231,5.846153846,9.153846154,3.923076923,0.692307692
20090631,15,13,75,0,1,16,21,41,11,100,7,13,1.153846154,3.153846154,5.769230769,1.230769231,1.615384615,3.153846154,0.846153846
20090633,2,5,243,0,0,3,10,29,0,3,1,14,0.142857143,2.428571429,17.35714286,0.214285714,0.714285714,2.071428571,0
20090655,0,2,75,0,0,2,5,18,0,0,0,12,0,0.416666667,6.25,0.166666667,0.416666667,1.5,0
20090670,0,0,28,0,0,1,0,3,0,74,1,4,0,0.5,7,0.25,0,0.75,0
20090674,10,25,184,0,34,50,9,51,7,42,1,13,0.769230769,9.615384615,14.15384615,3.846153846,0.692307692,3.923076923,0.538461538
20090695,16,4,237,0,11,32,7,26,5,27,6,12,1.333333333,3.416666667,19.75,2.666666667,0.583333333,2.166666667,0.416666667
20090708,8,5,102,0,1,1,3,4,0,4,4,2,4,27,51,0.5,1.5,2,0
20090716,8,42,416,0,1,3,15,52,0,81,1,13,0.615384615,230,32,0.230769231,1.153846154,4,0
20090726,53,25,475,0,56,84,250,37,11,24,20,14,3.785714286,10.57142857,33.92857143,6,17.85714286,2.642857143,0.785714286
20090752,2,1,48,0,1,6,105,13,5,43,14,8,0.25,1.25,6,0.75,13.125,1.625,0.625
20090767,84,57,284,0,0,8,0,15,3,0,0,14,6,0.428571429,20.28571429,0.571428571,0,1.071428571,0.214285714
20090768,44,51,427,0,0,0,0,0,0,0,0,3,14.66666667,21.33333333,142.3333333,0,0,0,0
20090796,35,15,327,1,7,8,111,42,25,36,2,15,2.333333333,5,21.8,0.533333333,7.4,2.8,1.666666667
20090836,2,1,82,0,0,4,35,39,0,7,2,14,0.142857143,3.642857143,5.857142857,0.285714286,2.5,2.785714286,0
20090849,29,49,199,2,1,1,28,33,0,17,9,12,2.416666667,2.666666667,16.58333333,0.083333333,2.333333333,2.75,0
20090863,3,3,201,0,0,3,34,63,8,19,4,12,0.25,4.25,16.75,0.25,2.833333333,5.25,0.666666667
20090880,1,0,332,0,0,0,0,0,0,0,0,15,0.066666667,0,22.13333333,0,0,0,0
20090882,0,17,179,0,0,4,12,32,5,13,8,9,0,6.666666667,19.88888889,0.444444444,1.333333333,3.555555556,0.555555556
20090899,22,4,51,0,0,2,12,21,0,0,0,5,4.4,3.6,10.2,0.4,2.4,4.2,0
20090917,44,47,418,0,43,50,162,114,25,55,4,15,2.933333333,6.666666667,27.86666667,3.333333333,10.8,7.6,1.666666667
20090924,3,2,203,1,44,56,40,33,0,0,0,15,0.2,4.066666667,13.53333333,3.733333333,2.666666667,2.2,0
20090942,0,0,103,0,1,3,0,3,0,0,0,4,0,2.25,25.75,0.75,0,0.75,0
20090952,0,0,21,0,0,1,0,8,0,0,0,7,0,0.428571429,3,0.142857143,0,1.142857143,0
20090956,8,13,614,0,1,3,113,90,6,20,7,15,0.533333333,7.8,40.93333333,0.2,7.533333333,6,0.4
20090963,1,5,890,0,0,0,10,17,0,3,9,14,0.071428571,6.785714286,63.57142857,0,0.714285714,1.214285714,0
20090982,0,1,9,0,0,2,0,6,0,30,1,8,0,1.5,1.125,0.25,0,0.75,0
20090991,1,10,337,0,0,5,12,38,0,7,9,15,0.066666667,4.066666667,22.46666667,0.333333333,0.8,2.533333333,0
20091005,0,0,742,0,0,0,0,0,0,0,0,15,0,1.333333333,49.46666667,0,0,0,0
20091008,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
20091022,4,0,71,0,0,0,0,0,0,0,0,15,0.266666667,0,4.733333333,0,0,0,0
20091044,40,29,268,0,7,12,59,89,30,14,1,11,3.636363636,3.363636364,24.36363636,1.090909091,5.363636364,8.090909091,2.727272727
20091071,34,96,19,0,0,84,0,44,0,0,0,13,2.615384615,0.153846154,1.461538462,6.461538462,0,3.384615385,0
20091083,0,0,0,0,0,5,360,15,0,0,0,15,0,1.533333333,0,0.333333333,24,1,0
20091096,20,12,136,7,12,13,36,29,0,0,0,11,1.818181818,1.454545455,12.36363636,1.181818182,3.272727273,2.636363636,0
20091098,0,1,231,0,0,0,1,4,0,6,4,8,0,6.875,28.875,0,0.125,0.5,0
20091105,512,210,3078,0,4,13,0,0,0,0,0,13,39.38461538,8.307692308,236.7692308,1,0,0,0
20091114,3,2,33,0,3,2,32,23,2,18,2,12,0.25,4.083333333,2.75,0.166666667,2.666666667,1.916666667,0.166666667
20091123,2,4,6,0,0,0,0,0,0,0,0,12,0.166666667,0.166666667,0.5,0,0,0,0
20091134,1,1,5,0,0,8,0,6,0,0,0,2,0.5,4,2.5,4,0,3,0
20091170,9,9,238,0,0,14,3,6,0,5,3,9,1,1.444444444,26.44444444,1.555555556,0.333333333,0.666666667,0
20091183,20,4,271,0,4,74,59,63,12,41,2,14,1.428571429,8.357142857,19.35714286,5.285714286,4.214285714,4.5,0.857142857
20091186,80,66,34,0,18,55,18,32,0,2,1,11,7.272727273,0.909090909,3.090909091,5,1.636363636,2.909090909,0
20091189,0,0,17,0,0,0,0,2,0,0,0,3,0,0,5.666666667,0,0,0.666666667,0
20091195,48,5,71,0,2,1,1,9,0,0,0,9,5.333333333,0.222222222,7.888888889,0.111111111,0.111111111,1,0
20091200,18,37,329,0,5,27,28,44,3,24,1,15,1.2,5.6,21.93333333,1.8,1.866666667,2.933333333,0.2
20091203,0,0,30,0,0,0,0,0,0,0,0,2,0,0,15,0,0,0,0
20091210,78,71,276,0,1,4,8,53,0,6,7,14,5.571428571,4.428571429,19.71428571,0.285714286,0.571428571,3.785714286,0
20091213,0,0,57,0,0,4,1,17,0,0,0,8,0,1.375,7.125,0.5,0.125,2.125,0
20091217,8,5,35,0,10,31,15,13,1,84,3,8,1,1.875,4.375,3.875,1.875,1.625,0.125
20091223,2,0,254,1,2,3,12,46,2,4,1,12,0.166666667,3.75,21.16666667,0.25,1,3.833333333,0.166666667
20091229,10,0,0,0,0,0,0,0,0,0,0,15,0.666666667,0,0,0,0,0,0
20091239,1,2,203,6,2,24,5,34,1,7,2,14,0.071428571,15.42857143,14.5,1.714285714,0.357142857,2.428571429,0.071428571
20091244,0,2,58,0,2,3,11,10,0,2,1,9,0,2.777777778,6.444444444,0.333333333,1.222222222,1.111111111,0
20091258,47,21,555,0,1,15,0,0,0,0,0,3,15.66666667,16.66666667,185,5,0,0,0
20091264,13,61,196,0,16,36,28,39,8,27,1,14,0.928571429,4.071428571,14,2.571428571,2,2.785714286,0.571428571
20091283,6,0,325,31,0,0,0,0,0,0,0,3,2,18.66666667,108.3333333,0,0,0,0
20091284,0,1,16,0,0,1,1,7,0,0,0,7,0,0.857142857,2.285714286,0.142857143,0.142857143,1,0
20091299,24,7,44,0,4,39,27,31,31,64,5,13,1.846153846,1.307692308,3.384615385,3,2.076923077,2.384615385,2.384615385
20091301,0,0,13,0,0,3,3,4,1,0,0,5,0,1,2.6,0.6,0.6,0.8,0.2
20091309,1,2,144,0,4,8,76,31,4,18,1,13,0.076923077,2.769230769,11.07692308,0.615384615,5.846153846,2.384615385,0.307692308
20091332,7,14,172,0,0,4,22,49,0,36,6,15,0.466666667,1.866666667,11.46666667,0.266666667,1.466666667,3.266666667,0
20091341,0,0,0,0,12,6,0,1,0,0,0,5,0,3.6,0,1.2,0,0.2,0
20091344,113,22,365,0,2,2,0,0,0,0,0,5,22.6,7.6,73,0.4,0,0,0
20091363,100,11,299,0,0,4,6,11,0,21,1,10,10,2.2,29.9,0.4,0.6,1.1,0
20091370,0,0,30,0,0,1,0,2,0,0,0,4,0,0.25,7.5,0.25,0,0.5,0
20091371,0,0,401,0,0,3,0,0,0,0,0,15,0,0.533333333,26.73333333,0.2,0,0,0
20091386,0,0,244,0,0,1,0,0,0,0,0,3,0,14,81.33333333,0.333333333,0,0,0
20091430,433,311,1197,0,5,1,0,0,0,0,0,13,33.30769231,6.153846154,92.07692308,0.076923077,0,0,0
20091454,67,15,112,0,56,12,92,70,15,47,6,15,4.466666667,2.2,7.466666667,0.8,6.133333333,4.666666667,1
20091458,1,4,4,0,0,0,19,1,0,33,1,3,0.333333333,1.333333333,1.333333333,0,6.333333333,0.333333333,0
20091464,0,1,160,0,11,4,0,0,0,0,0,13,0,0.384615385,12.30769231,0.307692308,0,0,0
20091467,2,1,247,0,0,29,4,31,0,2,3,14,0.142857143,5.785714286,17.64285714,2.071428571,0.285714286,2.214285714,0
20091471,15,103,221,44,93,225,64,119,7,23,4,14,1.071428571,11.28571429,15.78571429,16.07142857,4.571428571,8.5,0.5
