login_count,play_time,max_level,playtime_per_day,abyss,sit_count,exp_get_amout,money_get_count,teleport_count,killed_by_pc,killed_by_npc,reborn_count,login_total_day,sit_count_perday,login_total_day,item_get_count_perday,money_get_count_perday,use_portal_count_perday,teleport_count_perday,total_party_time,sit_count/play_time,killed_by_pc/play_time,killed_by_npc/play_time,total-party_time/play_time,teleport_count/play_time,play_time/login_count,exp_get_amount/play_time,playtime_per_day/login_total_day,max_level/login_count,reborn_count/login_count,sit_count/max_level,play_time/question_count,actor_account,class
5,29796,34,9932,0,26,7907037,54,14,5,1,6,3,8.666666667,3,505.3333333,18,0,4.666666667,0,0.0008726,0.000167808,3.36E-05,0,0.000469862,5959.2,265.3724325,3310.666667,6.8,1.2,0.764705882,5959.2,20081757,0
32,241554,27,21959.45455,0,198,33507608,2000,307,9,14,82,11,18,11,6618.181818,181.8181818,0,27.90909091,27001,0.000819692,3.73E-05,5.80E-05,0.111780389,0.001270937,7548.5625,138.7168418,1996.31405,0.84375,2.5625,7.333333333,651.0889488,20081766,0
388,759382,48,50625.46667,7,284,867656799,8717,1188,343,236,336,15,18.93333333,15,17775.73333,581.1333333,0.133333333,79.2,59292,0.000373988,0.000451683,0.000310779,0.07807928,0.00156443,1957.170103,1142.582783,3375.031111,0.12371134,0.865979381,5.916666667,2127.120448,20081769,0
15,64768,14,7196.444444,0,165,1100564,336,45,0,16,14,9,18.33333333,9,134.6666667,37.33333333,0,5,4075,0.002547554,0,0.000247036,0.062916873,0.000694788,4317.866667,16.99240366,799.6049382,0.933333333,0.933333333,11.78571429,689.0212766,20081770,0
7,206005,32,68668.33333,0,1390,48782607,1188,80,23,20,35,3,463.3333333,3,6315.666667,396,0,26.66666667,0,0.006747409,0.000111648,9.71E-05,0,0.00038834,29429.28571,236.8030242,22889.44444,4.571428571,5,43.4375,17167.08333,20081772,1
122,528512,30,35234.13333,0,669,556875000,6375,884,163,111,378,15,44.6,15,8933.466667,425,0.133333333,58.93333333,36613,0.001265818,0.000308413,0.000210024,0.069275627,0.00167262,4332.065574,1053.665764,2348.942222,0.245901639,3.098360656,22.3,2297.878261,20081776,0
13,262648,27,52529.6,0,47,19943837,95,49,1,7,8,5,9.4,5,4728.2,19,0,9.8,0,0.000178947,3.81E-06,2.67E-05,0,0.000186561,20203.69231,75.93370976,10505.92,2.076923077,0.615384615,1.740740741,43774.66667,20081778,1
17,546882,45,60764.66667,0,787,248151645,10,34,0,15,15,9,87.44444444,9,12750.88889,1.111111111,0,3.777777778,0,0.001439067,0,2.74E-05,0,6.22E-05,32169.52941,453.7571999,6751.62963,2.647058824,0.882352941,17.48888889,593.1475054,20081785,0
64,423257,30,35271.41667,0,135,56299827,1434,206,25,22,35,12,11.25,12,9028.333333,119.5,0,17.16666667,22518,0.000318955,5.91E-05,5.20E-05,0.053201719,0.000486702,6613.390625,133.015702,2939.284723,0.46875,0.546875,4.5,549.6844156,20081786,0
79,435815,50,29054.33333,0,177,461720749,3084,448,45,55,83,15,11.8,15,3068.4,205.6,0.133333333,29.86666667,25744,0.000406136,0.000103255,0.0001262,0.059070936,0.001027959,5516.64557,1059.442077,1936.955555,0.632911392,1.050632911,3.54,1055.242131,20081812,0
40,595975,0,45844.23077,0,120,255688499,1710,270,59,25,58,13,9.230769231,13,6667.384615,131.5384615,0,20.76923077,19858,0.000201351,9.90E-05,4.19E-05,0.03332019,0.000453039,14899.375,429.0255447,3526.47929,0,1.45,0,11036.57407,20081815,1
27,91520,43,9152,0,95,155754562,1570,116,11,24,30,10,9.5,10,6309.6,157,0,11.6,1872,0.001038024,0.000120192,0.000262238,0.020454545,0.001267483,3389.62963,1701.863658,915.2,1.592592593,1.111111111,2.209302326,924.4444444,20081824,0
18,95235,34,8657.727273,0,140,40589401,86,82,0,36,27,11,12.72727273,11,75.45454545,7.818181818,0,7.454545455,3555,0.001470048,0,0.000378012,0.037328713,0.000861028,5290.833333,426.2025621,787.0661157,1.888888889,1.5,4.117647059,95235,20081842,0
16,1137674,0,75844.93333,0,5092,1403030129,39,90,0,17,19,15,339.4666667,15,5120.2,2.6,0,6,0,0.004475799,0,1.49E-05,0,7.91E-05,71104.625,1233.244435,5056.328889,0,1.1875,0,0,20081847,0
43,98268,36,12283.5,0,428,98305715,794,113,24,16,24,8,53.5,8,2738.625,99.25,0.25,14.125,515,0.004355436,0.00024423,0.00016282,0.00524077,0.001149917,2285.302326,1000.383797,1535.4375,0.837209302,0.558139535,11.88888889,8933.454545,20081849,0
144,225653,39,17357.92308,0,301,313768390,3037,205,31,9,21,13,23.15384615,13,708.5384615,233.6153846,0.076923077,15.76923077,664,0.001333906,0.000137379,3.99E-05,0.002942571,0.000908475,1567.034722,1390.490665,1335.224852,0.270833333,0.145833333,7.717948718,211.6819887,20081867,0
105,348885,50,24920.35714,0,309,667803373,3425,505,15,47,43,14,22.07142857,14,11152.28571,244.6428571,0,36.07142857,1559,0.000885679,4.30E-05,0.000134715,0.004468521,0.001447468,3322.714286,1914.107437,1780.02551,0.476190476,0.40952381,6.18,918.1184211,20081888,0
9,95767,0,15961.16667,0,11,107285057,742,122,25,34,29,6,1.833333333,6,5230,123.6666667,0,20.33333333,21506,0.000114862,0.00026105,0.000355028,0.224565873,0.001273925,10640.77778,1120.27167,2660.194445,0,3.222222222,0,4788.35,20081903,0
20,145118,17,20731.14286,0,16,2988195,664,94,0,41,36,7,2.285714286,7,5181.285714,94.85714286,0,13.42857143,0,0.000110255,0,0.000282529,0,0.000647749,7255.9,20.59148417,2961.591837,0.85,1.8,0.941176471,527.7018182,20081905,0
30,130850,40,10065.38462,0,79,78514156,1110,89,2,58,46,13,6.076923077,13,193.0769231,85.38461538,0,6.846153846,16644,0.000603745,1.53E-05,0.000443256,0.127199083,0.000680168,4361.666667,600.0317616,774.2603554,1.333333333,1.533333333,1.975,13085,20081911,0
18,94078,0,13439.71429,0,50,155620657,1458,95,1,6,5,7,7.142857143,7,221.2857143,208.2857143,0,13.57142857,17635,0.000531474,1.06E-05,6.38E-05,0.187450839,0.0010098,5226.555556,1654.166298,1919.959184,0,0.277777778,0,3618.384615,20081926,0
36,315998,0,21066.53333,0,123,188878131,1547,328,57,47,81,15,8.2,15,429.4666667,103.1333333,0,21.86666667,70592,0.000389243,0.000180381,0.000148735,0.223393819,0.001037981,8777.722222,597.7193875,1404.435555,0,2.25,0,21066.53333,20081928,0
9,64372,21,10728.66667,0,46,3967736,307,47,0,7,9,6,7.666666667,6,298.1666667,51.16666667,0,7.833333333,8559,0.000714596,0,0.000108743,0.132961536,0.000730131,7152.444444,61.63760641,1788.111112,2.333333333,1,2.19047619,906.6478873,20081943,0
3,10590,0,3530,0,3,3216217,37,5,0,1,1,3,1,3,12.33333333,12.33333333,0,1.666666667,0,0.000283286,0,9.44E-05,0,0.000472144,3530,303.7032106,1176.666667,0,0.333333333,0,0,20081949,0
45,186467,0,18646.7,0,6,12879514,264,52,3,1,4,10,0.6,10,5937.5,26.4,0,5.2,79,3.22E-05,1.61E-05,5.36E-06,0.000423667,0.00027887,4143.711111,69.07127803,1864.67,0,0.088888889,0,93233.5,20081958,0
20,115844,35,10531.27273,0,272,15764541,513,37,2,15,18,11,24.72727273,11,132.4545455,46.63636364,0,3.363636364,2829,0.002347985,1.73E-05,0.000129484,0.024420773,0.000319395,5792.2,136.0842253,957.38843,1.75,0.9,7.771428571,1729.014925,20081964,0
10,22185,0,5546.25,0,3,3024834,10,7,3,0,1,4,0.75,4,76.75,2.5,0,1.75,0,0.000135227,0.000135227,0,0,0.000315529,2218.5,136.3459094,1386.5625,0,0.1,0,7395,20081978,0
36,225171,0,15011.4,0,149,292110324,3267,280,41,83,68,15,9.933333333,15,3347.133333,217.8,0.066666667,18.66666667,10284,0.000661719,0.000182084,0.000368609,0.045671956,0.001243499,6254.75,1297.282172,1000.76,0,1.888888889,0,9006.84,20081983,0
70,1137824,0,75854.93333,0,1082,2004499737,28946,355,25,450,367,15,72.13333333,15,423,1929.733333,0,23.66666667,13886,0.000950938,2.20E-05,0.000395492,0.012203996,0.000311999,16254.62857,1761.695778,5056.995555,0,5.242857143,0,0,20081988,0
123,314965,45,26247.08333,0,753,264308029,2888,371,98,51,97,12,62.75,12,3639.25,240.6666667,0,30.91666667,349,0.002390742,0.000311146,0.000161923,0.00110806,0.001177909,2560.691057,839.1663486,2187.256944,0.365853659,0.788617886,16.73333333,1702.513514,20081990,0
76,385032,0,27502.28571,275,178,393462534,4152,530,212,114,184,14,12.71428571,14,4483.857143,296.5714286,0,37.85714286,39160,0.000462299,0.000550604,0.000296079,0.101705832,0.001376509,5066.210526,1021.895671,1964.448979,0,2.421052632,0,2058.994652,20081991,0
105,299046,44,19936.4,0,136,190293195,2677,344,57,66,95,15,9.066666667,15,6317.6,178.4666667,0.2,22.93333333,31153,0.00045478,0.000190606,0.000220702,0.104174609,0.001150325,2848.057143,636.3341927,1329.093333,0.419047619,0.904761905,3.090909091,2048.260274,20081993,0
20,99065,43,9005.909091,0,278,78516330,770,92,8,42,35,11,25.27272727,11,205.3636364,70,0,8.363636364,9717,0.002806238,8.08E-05,0.000423964,0.098087115,0.000928683,4953.25,792.5738656,818.7190083,2.15,1.75,6.465116279,2201.444444,20082002,0
72,248492,47,17749.42857,0,163,111847377,1323,167,17,38,54,14,11.64285714,14,4123.857143,94.5,0.142857143,11.92857143,22767,0.000655957,6.84E-05,0.000152922,0.091620656,0.000672054,3451.277778,450.1045386,1267.816326,0.652777778,0.75,3.468085106,8874.714286,20082005,0
39,78169,34,11167,0,18,26407364,401,97,16,13,16,7,2.571428571,7,29733.85714,57.28571429,0,13.85714286,8143,0.00023027,0.000204685,0.000166306,0.10417173,0.001240901,2004.333333,337.8239967,1595.285714,0.871794872,0.41025641,0.529411765,7106.272727,20082012,0
10,35007,38,7001.4,0,100,22827468,60,35,3,4,6,5,20,5,74.8,12,0,7,6947,0.002856572,8.57E-05,0.000114263,0.198446025,0.0009998,3500.7,652.0829548,1400.28,3.8,0.6,2.631578947,2692.846154,20082019,0
11,52996,28,8832.666667,0,43,16298364,811,52,3,20,19,6,7.166666667,6,135.5,135.1666667,0,8.666666667,0,0.000811382,5.66E-05,0.000377387,0,0.000981206,4817.818182,307.5395124,1472.111111,2.545454545,1.727272727,1.535714286,3117.411765,20082028,0
48,1000397,39,66693.13333,0,439,161318531,24,244,112,112,175,15,29.26666667,15,608.1333333,1.6,0,16.26666667,0,0.000438826,0.000111956,0.000111956,0,0.000243903,20841.60417,161.254513,4446.208889,0.8125,3.645833333,11.25641026,500198.5,20082033,0
52,356851,39,23790.06667,0,151,175997399,1634,289,26,96,81,15,10.06666667,15,661.8,108.9333333,0.133333333,19.26666667,46622,0.000423146,7.29E-05,0.00026902,0.130648366,0.000809862,6862.519231,493.1957568,1586.004445,0.75,1.557692308,3.871794872,2643.340741,20082036,0
44,188045,33,13431.78571,0,100,48495813,431,152,10,77,80,14,7.142857143,14,88,30.78571429,0.357142857,10.85714286,17103,0.000531788,5.32E-05,0.000409476,0.090951634,0.000808317,4273.75,257.894722,959.413265,0.75,1.818181818,3.03030303,2893,20082041,0
98,431887,0,28792.46667,0,117,464147339,5043,850,288,102,262,15,7.8,15,7925.4,336.2,0,56.66666667,52940,0.000270904,0.000666841,0.000236173,0.12257836,0.001968107,4407.010204,1074.696249,1919.497778,0,2.673469388,0,2226.221649,20082044,0
10,66619,23,8327.375,0,51,6385762,170,78,0,19,16,8,6.375,8,210.625,21.25,0,9.75,2036,0.000765547,0,0.000285204,0.030561852,0.001170837,6661.9,95.8549663,1040.921875,2.3,1.6,2.217391304,1074.5,20082052,0
18,85567,10,14261.16667,0,69,51124378,583,121,40,12,34,6,11.5,6,5359.5,97.16666667,0.166666667,20.16666667,3669,0.000806386,0.00046747,0.000140241,0.04287868,0.001414097,4753.722222,597.4777426,2376.861112,0.555555556,1.888888889,6.9,1944.704545,20082059,0
2,56654,33,28327,0,27,3160709,1,15,3,8,10,2,13.5,2,462,0.5,0,7.5,0,0.000476577,5.30E-05,0.000141208,0,0.000264765,28327,55.78968828,14163.5,16.5,5,0.818181818,0,20082064,1
92,160339,0,13361.58333,0,115,222819427,2623,337,138,43,110,12,9.583333333,12,7169.5,218.5833333,0,28.08333333,6553,0.00071723,0.000860676,0.000268182,0.040869657,0.002101797,1742.815217,1389.677041,1113.465278,0,1.195652174,0,657.1270492,20082069,0
14,26959,0,6739.75,0,44,29165140,217,39,12,1,12,4,11,4,216.5,54.25,0,9.75,0,0.001632108,0.00044512,3.71E-05,0,0.001446641,1925.642857,1081.833154,1684.9375,0,0.857142857,0,770.2571429,20082071,0
77,417550,38,27836.66667,0,274,113412623,2640,380,101,84,155,15,18.26666667,15,8431.333333,176,0,25.33333333,99747,0.000656209,0.000241887,0.000201174,0.238886361,0.000910071,5422.727273,271.6144725,1855.777778,0.493506494,2.012987013,7.210526316,2067.079208,20082075,0
151,302890,0,23299.23077,0,297,324670541,3804,621,398,70,246,13,22.84615385,13,3923.076923,292.6153846,0.153846154,47.76923077,16197,0.000980554,0.001314008,0.000231107,0.053474859,0.002050249,2005.89404,1071.909079,1792.248521,0,1.629139073,0,4659.846154,20082084,0
88,230803,0,20982.09091,0,132,369450257,3788,322,93,56,93,11,12,11,18344.18182,344.3636364,0,29.27272727,9055,0.000571916,0.000402941,0.000242631,0.039232592,0.001395129,2622.761364,1600.716875,1907.46281,0,1.056818182,0,472.9569672,20082086,0
88,378723,0,25248.2,0,120,175425731,2004,486,301,63,225,15,8,15,5142.866667,133.6,0,32.4,32298,0.000316854,0.000794776,0.000166348,0.085281327,0.00128326,4303.670455,463.2032673,1683.213333,0,2.556818182,0,1829.57971,20082088,0
46,363921,35,24261.4,0,220,92697456,847,289,20,121,114,15,14.66666667,15,224.2,56.46666667,0,19.26666667,41053,0.000604527,5.50E-05,0.00033249,0.11280745,0.000794128,7911.326087,254.718623,1617.426667,0.760869565,2.47826087,6.285714286,21407.11765,20082091,0
145,553112,47,36874.13333,0,793,321757357,3359,669,96,75,240,15,52.86666667,15,17199.4,223.9333333,0,44.6,56181,0.001433706,0.000173563,0.000135596,0.101572557,0.00120952,3814.565517,581.7218882,2458.275555,0.324137931,1.655172414,16.87234043,1837.581395,20082095,0
70,132910,0,16613.75,0,102,40356972,381,21,0,0,4,8,12.75,8,1496.5,47.625,0,2.625,0,0.000767437,0,0,0,0.000158002,1898.714286,303.6413513,2076.71875,0,0.057142857,0,781.8235294,20082107,0
72,253516,38,19501.23077,0,82,102230463,1444,203,8,16,22,13,6.307692308,13,619.4615385,111.0769231,0,15.61538462,24820,0.000323451,3.16E-05,6.31E-05,0.097903091,0.000800738,3521.055556,403.2505365,1500.094675,0.527777778,0.305555556,2.157894737,728.4942529,20082108,0
61,342713,50,22847.53333,0,85,485738728,3659,506,49,48,55,15,5.666666667,15,6218.6,243.9333333,0.133333333,33.73333333,23685,0.000248021,0.000142977,0.000140059,0.069110305,0.001476454,5618.245902,1417.333827,1523.168889,0.819672131,0.901639344,1.7,3497.071429,20082113,0
17,1152530,0,76835.33333,0,6650,1312182386,1464,64,0,30,25,15,443.3333333,15,4362.666667,97.6,0,4.266666667,0,0.005769915,0,2.60E-05,0,5.55E-05,67795.88235,1138.52341,5122.355555,0,1.470588235,0,751.8134377,20082114,0
79,249660,0,24966,0,48,276462712,1614,190,7,39,38,10,4.8,10,12694.7,161.4,0,19,34414,0.000192261,2.80E-05,0.000156212,0.137843467,0.000761035,3160.253165,1107.356853,2496.6,0,0.481012658,0,17832.85714,20082126,0
154,659273,27,43951.53333,0,358,466508239,4791,746,245,166,243,15,23.86666667,15,16181.06667,319.4,0,49.73333333,50408,0.000543022,0.000371621,0.000251793,0.076459979,0.001131549,4280.993506,707.6101084,2930.102222,0.175324675,1.577922078,13.25925926,2969.698198,20082132,0
27,100304,0,12538,0,56,137588646,1332,66,20,9,14,8,7,8,9143,166.5,0,8.25,8296,0.000558303,0.000199394,8.97E-05,0.082708566,0.000658,3714.962963,1371.716442,1567.25,0,0.518518519,0,233.8088578,20082133,0
54,975007,44,75000.53846,0,4954,506123185,13452,272,53,187,209,13,381.0769231,13,4026.307692,1034.769231,0,20.92307692,0,0.005080989,5.44E-05,0.000191793,0,0.000278972,18055.68519,519.0969757,5769.272189,0.814814815,3.87037037,112.5909091,325002.3333,20082148,1
122,314895,41,26241.25,0,445,276806027,2824,372,114,112,154,12,37.08333333,12,11053,235.3333333,0.166666667,31,60233,0.001413169,0.000362025,0.000355674,0.191279633,0.001181346,2581.106557,879.0423062,2186.770833,0.336065574,1.262295082,10.85365854,6174.411765,20082150,0
39,303992,0,23384,0,164,437949066,3594,374,73,52,89,13,12.61538462,13,13833.84615,276.4615385,0,28.76923077,33503,0.000539488,0.000240138,0.000171057,0.110210137,0.001230296,7794.666667,1440.65984,1798.769231,0,2.282051282,0,2576.20339,20082152,0
81,505236,0,33682.4,0,316,55204172,772,71,35,6,30,15,21.06666667,15,58.4,51.46666667,0.066666667,4.733333333,1281,0.00062545,6.93E-05,1.19E-05,0.002535449,0.000140528,6237.481481,109.26413,2245.493333,0,0.37037037,0,101047.2,20082186,0
22,1127675,0,75178.33333,0,2249,1170206381,55,35,0,11,10,15,149.9333333,15,5427,3.666666667,0,2.333333333,0,0.001994369,0,9.75E-06,0,3.10E-05,51257.95455,1037.715992,5011.888889,0,0.454545455,0,2250.848303,20082201,0
60,374925,0,24995,0,128,407662578,4250,532,98,211,156,15,8.533333333,15,1461.4,283.3333333,0,35.46666667,3595,0.000341402,0.000261386,0.000562779,0.009588584,0.00141895,6248.75,1087.317672,1666.333333,0,2.6,0,4031.451613,20082205,0
128,343642,41,26434,0,190,374846475,4130,513,46,66,70,13,14.61538462,13,4160.076923,317.6923077,0.153846154,39.46153846,26044,0.000552901,0.00013386,0.00019206,0.075788175,0.001492833,2684.703125,1090.805184,2033.384615,0.3203125,0.546875,4.634146341,1534.116071,20082206,0
66,363296,0,24219.73333,0,157,462144552,5610,560,197,99,195,15,10.46666667,15,8259.666667,374,0.066666667,37.33333333,21202,0.000432154,0.000542258,0.000272505,0.058360125,0.001541443,5504.484848,1272.088193,1614.648889,0,2.954545455,0,4430.439024,20082209,0
88,192374,42,13741,0,79,214168523,3598,224,12,126,90,14,5.642857143,14,192.4285714,257,0,16,1159,0.000410658,6.24E-05,0.000654974,0.006024723,0.001164399,2186.068182,1113.292456,981.5,0.477272727,1.022727273,1.880952381,1781.240741,20082212,0
54,500728,47,35766.28571,0,250,385670051,4793,593,47,95,102,14,17.85714286,14,5201.642857,342.3571429,0.285714286,42.35714286,12609,0.000499273,9.39E-05,0.000189724,0.025181336,0.001184276,9272.740741,770.2186636,2554.734694,0.87037037,1.888888889,5.319148936,955.5877863,20082225,0
136,364009,0,26000.64286,0,179,376502549,3606,277,2,59,37,14,12.78571429,14,364.3571429,257.5714286,0,19.78571429,24978,0.000491746,5.49E-06,0.000162084,0.068619182,0.00076097,2676.536765,1034.322088,1857.188776,0,0.272058824,0,5055.680556,20082226,0
2,14628,21,7314,0,17,1990921,74,23,0,2,2,2,8.5,2,907,37,0,11.5,0,0.001162155,0,0.000136724,0,0.001572327,7314,136.1034318,3657,10.5,1,0.80952381,664.9090909,20082230,0
23,324406,46,21627.06667,0,190,449900002,3715,489,37,99,103,15,12.66666667,15,935.4666667,247.6666667,0.066666667,32.6,56098,0.000585686,0.000114055,0.000305173,0.172925285,0.00150737,14104.6087,1386.84242,1441.804445,2,4.47826087,4.130434783,3031.831776,20082231,0
56,234190,44,18014.61538,0,389,159974081,1598,313,64,97,107,13,29.92307692,13,77,122.9230769,0.230769231,24.07692308,16413,0.001661044,0.000273282,0.000414194,0.07008412,0.001336522,4181.964286,683.0952688,1385.739645,0.785714286,1.910714286,8.840909091,6691.142857,20082238,0
5,11808,0,5904,0,15,23365401,161,10,0,0,0,2,7.5,2,8210,80.5,0,5,0,0.001270325,0,0,0,0.000846883,2361.6,1978.777185,2952,0,0,0,5904,20082239,0
81,487145,42,32476.33333,0,818,303349797,2924,572,46,58,80,15,54.53333333,15,3132.066667,194.9333333,0,38.13333333,26559,0.001679171,9.44E-05,0.000119061,0.054519702,0.001174188,6014.135802,622.7094541,2165.088889,0.518518519,0.987654321,19.47619048,900.4528651,20082247,0
2,27181,20,13590.5,0,23,2849717,351,24,1,2,2,2,11.5,2,1202,175.5,0,12,931,0.000846179,3.68E-05,7.36E-05,0.034251867,0.00088297,13590.5,104.8422427,6795.25,10,1,1.15,1510.055556,20082257,0
58,513791,39,51379.1,0,0,52786563,302,10,0,0,0,10,0,10,24784.3,30.2,0,1,69,0,0,0,0.000134296,1.95E-05,8858.465517,102.7393687,5137.91,0.672413793,0,0,0,20082258,0
36,102455,46,17075.83333,0,146,138808961,1297,152,13,42,27,6,24.33333333,6,2246.333333,216.1666667,0.5,25.33333333,2217,0.001425016,0.000126885,0.000409936,0.021638768,0.001483578,2845.972222,1354.828569,2845.972222,1.277777778,0.75,3.173913043,3940.576923,20082266,0
13,31546,11,4506.571429,0,23,358325,192,31,0,11,9,7,3.285714286,7,78.14285714,27.42857143,0,4.428571429,0,0.000729094,0,0.000348697,0,0.000982692,2426.615385,11.35880936,643.7959184,0.846153846,0.692307692,2.090909091,701.0222222,20082277,0
7,54483,35,13620.75,0,114,36348556,128,61,1,31,21,4,28.5,4,132.5,32,0,15.25,32474,0.002092396,1.84E-05,0.000568985,0.596039131,0.001119615,7783.285714,667.1540848,3405.1875,5,3,3.257142857,18161,20082280,0
16,391789,36,65298.16667,0,3789,108648130,5142,133,44,48,80,6,631.5,6,3090.166667,857,0,22.16666667,0,0.009671022,0.000112305,0.000122515,0,0.000339468,24486.8125,277.3128648,10883.02778,2.25,5,105.25,1235.927445,20082282,0
16,13242,0,1891.714286,0,0,0,10,7,0,0,0,7,0,7,378.1428571,1.428571429,0,1,2,0,0,0,0.000151035,0.000528621,827.625,0,270.244898,0,0,0,0,20082290,0
77,201230,0,25153.75,0,62,249941814,2992,222,44,27,29,8,7.75,8,8293.625,374,0,27.75,11646,0.000308105,0.000218655,0.000134175,0.057874074,0.001103215,2613.376623,1242.070337,3144.21875,0,0.376623377,0,821.3469388,20082307,0
8,46260,0,7710,0,2,1355190,20,7,1,0,1,6,0.333333333,6,2406.333333,3.333333333,0,1.166666667,0,4.32E-05,2.16E-05,0,0,0.000151319,5782.5,29.29507134,1285,0,0.125,0,234.822335,20082308,0
29,171415,0,14284.58333,0,83,253672802,2918,163,55,56,82,12,6.916666667,12,12984.16667,243.1666667,0,13.58333333,29230,0.000484205,0.000320859,0.000326693,0.170521833,0.000950909,5910.862069,1479.875168,1190.381944,0,2.827586207,0,1224.392857,20082309,0
34,116862,22,14607.75,0,181,5941434,706,74,0,20,15,8,22.625,8,267.25,88.25,0,9.25,43782,0.001548835,0,0.000171142,0.37464702,0.000633226,3437.117647,50.84145402,1825.96875,0.647058824,0.441176471,8.227272727,1016.191304,20082311,0
17,990306,30,82525.5,0,1615,184677855,46079,1041,0,77,896,12,134.5833333,12,7703.25,3839.916667,0,86.75,936,0.001630809,0,7.78E-05,0.000945162,0.00105119,58253.29412,186.4856469,6877.125,1.764705882,52.70588235,53.83333333,2481.969925,20082313,1
149,479485,0,31965.66667,0,203,367273762,5768,654,71,45,104,15,13.53333333,15,15282.53333,384.5333333,0.133333333,43.6,21466,0.000423371,0.000148076,9.39E-05,0.044768867,0.001363963,3218.020134,765.9754987,2131.044445,0,0.697986577,0,2338.95122,20082316,0
18,110571,0,10051.90909,0,22,148132658,1082,89,8,41,22,11,2,11,980.8181818,98.36363636,0,8.090909091,949,0.000198967,7.24E-05,0.000370802,0.008582721,0.000804913,6142.833333,1339.706234,913.8099173,0,1.222222222,0,9214.25,20082320,0
30,76869,35,12811.5,0,119,12876109,811,48,0,20,19,6,19.83333333,6,291.6666667,135.1666667,0,8,12422,0.001548088,0,0.000260183,0.161599605,0.000624439,2562.3,167.5071745,2135.25,1.166666667,0.633333333,3.4,4270.5,20082340,0
22,68255,43,8531.875,0,32,81745860,348,114,80,26,53,8,4,8,2676.75,43.5,0,14.25,0,0.00046883,0.001172075,0.000380924,0,0.001670207,3102.5,1197.653798,1066.484375,1.954545455,2.409090909,0.744186047,1551.25,20082345,0
188,300009,48,23077.61538,0,26,135521597,158,39,1,0,1,13,2,13,12180.69231,12.15384615,0,3,0,8.67E-05,3.33E-06,0,0,0.000129996,1595.792553,451.7251049,1775.201183,0.255319149,0.005319149,0.541666667,6250.1875,20082348,0
7,178149,28,59383,0,175,25092150,6631,35,0,4,3,3,58.33333333,3,21489.66667,2210.333333,0,11.66666667,0,0.000982324,0,2.25E-05,0,0.000196465,25449.85714,140.8492329,19794.33333,4,0.428571429,6.25,448.7380353,20082354,1
6,17973,14,5991,0,2,702225,74,23,0,11,11,3,0.666666667,3,137.3333333,24.66666667,0,7.666666667,0,0.000111278,0,0.000612029,0,0.001279697,2995.5,39.07110666,1997,2.333333333,1.833333333,0.142857143,898.65,20082358,0
112,181903,38,12993.07143,0,353,77718705,3495,356,30,47,125,14,25.21428571,14,1859.071429,249.6428571,0,25.42857143,24647,0.001940595,0.000164923,0.000258379,0.135495291,0.001957087,1624.133929,427.2535637,928.0765307,0.339285714,1.116071429,9.289473684,3083.101695,20082361,0
126,364929,0,24328.6,0,114,352335988,4069,307,34,58,50,15,7.6,15,2723.2,271.2666667,0.066666667,20.46666667,26601,0.00031239,9.32E-05,0.000158935,0.072893631,0.00084126,2896.261905,965.4918847,1621.906667,0,0.396825397,0,10136.91667,20082377,0
73,127549,0,10629.08333,0,136,246630411,2133,190,26,45,49,12,11.33333333,12,162,177.75,0.25,15.83333333,14243,0.001066257,0.000203843,0.000352806,0.111666889,0.001489624,1747.246575,1933.613051,885.7569442,0,0.671232877,0,3110.95122,20082378,0
551,1263387,0,84225.8,0,292,558202727,2714,45,0,3,2,15,19.46666667,15,5619.133333,180.9333333,0,3,0,0.000231125,0,2.37E-06,0,3.56E-05,2292.898367,441.8303552,5615.053333,0,0.003629764,0,4803.752852,20082380,0
174,183768,42,14136,0,51,32062845,229,110,5,1,6,13,3.923076923,13,1577.461538,17.61538462,0,8.461538462,2575,0.000277524,2.72E-05,5.44E-06,0.014012233,0.000598581,1056.137931,174.4745821,1087.384615,0.24137931,0.034482759,1.214285714,2019.428571,20082391,0
11,17923,11,2987.166667,0,68,381953,86,14,0,1,1,6,11.33333333,6,83.83333333,14.33333333,0,2.333333333,4221,0.003794008,0,5.58E-05,0.235507449,0.000781119,1629.363636,21.31077387,497.8611112,1,0.090909091,6.181818182,416.8139535,20082392,0
7,48995,29,12248.75,0,16,20294408,457,53,3,12,13,4,4,4,7887.25,114.25,0,13.25,21406,0.000326564,6.12E-05,0.000244923,0.436901725,0.001081743,6999.285714,414.2138586,3062.1875,4.142857143,1.857142857,0.551724138,942.2115385,20082393,0
40,115642,49,12849.11111,0,65,131530970,1241,152,17,62,50,9,7.222222222,9,215.4444444,137.8888889,0,16.88888889,9823,0.00056208,0.000147005,0.000536137,0.084943187,0.001314401,2891.05,1137.397918,1427.679012,1.225,1.25,1.326530612,3613.8125,20082395,0
18,29124,0,5824.8,0,0,0,18,1,0,0,0,5,0,5,3208.6,3.6,0,0.2,0,0,0,0,0,3.43E-05,1618,0,1164.96,0,0,0,0,20082407,0
23,229641,50,19136.75,0,350,308502923,2159,354,49,38,69,12,29.16666667,12,303.5833333,179.9166667,0.416666667,29.5,42631,0.001524118,0.000213377,0.000165476,0.185641937,0.001541537,9984.391304,1343.41395,1594.729167,2.173913043,3,7,2032.221239,20082411,0
