actor_account,login_count,logout_count,login_day_count,play_time,avg_money,ip_count,max_level,playtime_per_day,sit_count,exp_get_amout,item_get_count,exp_repair_count,money_get_count,abyss,use_portal_count,killed_by_pc,killed_by_npc,teleport_count,reborn_count,question_count,sit_count_perday,item_get_count_perday,exp_repair_count_perday,money_get_count_perday,use_portal_count_perday,teleport_count_perday,total_party_time,guild_join_count,average_party_time,login_total_day
20171994,22.0,22.0,1.0,120508.0,-8.358183689049689,22.0,0.0,17215.428571428572,52.0,103600752.0,21791.0,0.0,885.0,0.0,0.0,32.0,28.0,141.0,39.0,18.0,7.428571428571429,3113.0,0.0,126.42857142857143,0.0,20.142857142857142,15176.0,0.0,5058.666666666667,7.0
20171998,16.0,16.0,1.0,67518.0,50.23378950798306,16.0,23.0,11253.0,33.0,9517263.0,32974.0,0.0,142.0,0.0,0.0,5.0,21.0,77.0,26.0,28.0,5.5,5495.666666666667,0.0,23.66666666666667,0.0,12.833333333333336,15205.0,0.0,3041.0,6.0
20172000,15.0,16.0,1.0,72062.0,2888.424925758375,15.0,0.0,14412.4,40.0,73639833.0,1080.0,0.0,493.0,0.0,0.0,80.0,34.0,142.0,47.0,22.0,8.0,216.0,0.0,98.6,0.0,28.4,0.0,0.0,0.0,5.0
20172013,11.0,11.0,1.0,576119.0,-6.820578734601706,11.0,0.0,82302.71428571429,245.0,508224059.0,5685.0,0.0,7622.0,0.0,0.0,45.0,281.0,275.0,281.0,400.0,35.0,812.1428571428571,0.0,1088.857142857143,0.0,39.285714285714285,30279.0,0.0,15139.5,7.0
20172033,5.0,5.0,1.0,26129.0,-2.1415285697883584,5.0,30.0,26129.0,55.0,6875577.0,460.0,0.0,232.0,0.0,0.0,2.0,13.0,29.0,15.0,8.0,55.0,460.0,0.0,232.0,0.0,29.0,5030.0,0.0,5030.0,1.0
20172035,9.0,9.0,1.0,52598.0,191.66409369177532,9.0,39.0,8766.333333333334,30.0,23751376.0,157.0,0.0,147.0,0.0,0.0,0.0,16.0,20.0,12.0,1.0,5.0,26.16666666666667,0.0,24.5,0.0,3.333333333333333,10035.0,0.0,2508.75,6.0
20172045,34.0,35.0,1.0,148785.0,1.0554625802332225,34.0,12.0,37196.25,244.0,92552481.0,24411.0,0.0,1211.0,0.0,1.0,170.0,23.0,234.0,125.0,141.0,61.0,6102.75,0.0,302.75,0.25,58.5,0.0,0.0,0.0,4.0
20172047,30.0,30.0,1.0,490585.0,-3.895357583293416,30.0,37.0,70083.57142857142,675.0,115769218.0,366409.0,0.0,2125.0,0.0,0.0,76.0,23.0,162.0,82.0,18.0,96.42857142857143,52344.142857142855,0.0,303.57142857142856,0.0,23.142857142857146,31702.0,1.0,5283.666666666667,7.0
20172052,5.0,5.0,1.0,17863.0,83.05340648267368,5.0,0.0,5954.333333333332,0.0,22251013.0,645.0,0.0,394.0,0.0,0.0,0.0,0.0,14.0,0.0,23.0,0.0,215.0,0.0,131.33333333333334,0.0,4.666666666666667,1492.0,0.0,1492.0,3.0
20172066,35.0,34.0,1.0,99069.0,66.92469894719842,35.0,47.0,14152.714285714286,70.0,129661426.0,8019.0,0.0,937.0,0.0,0.0,6.0,33.0,117.0,31.0,44.0,10.0,1145.5714285714287,0.0,133.85714285714286,0.0,16.714285714285715,28644.0,0.0,5728.8,7.0
20172073,30.0,30.0,1.0,410881.0,-2.2845252031610124,30.0,0.0,58697.28571428573,0.0,1241250.0,27.0,0.0,0.0,0.0,0.0,361.0,0.0,59.0,325.0,0.0,0.0,3.8571428571428568,0.0,0.0,0.0,8.428571428571429,27440.0,0.0,3920.0,7.0
20172084,3.0,3.0,1.0,13016.0,7.832283343577139,3.0,10.0,13016.0,1.0,290799.0,334.0,0.0,122.0,0.0,0.0,0.0,1.0,18.0,2.0,34.0,1.0,334.0,0.0,122.0,0.0,18.0,0.0,1.0,0.0,1.0
20172091,8.0,7.0,1.0,518662.0,-28.44254254215655,8.0,0.0,74094.57142857142,3173.0,339441856.0,27012.0,0.0,2853.0,0.0,0.0,143.0,20.0,1085.0,999.0,0.0,453.28571428571433,3858.857142857143,0.0,407.57142857142856,0.0,155.0,0.0,0.0,0.0,7.0
20172104,38.0,38.0,1.0,88929.0,36.658053053559584,38.0,0.0,14821.5,38.0,78486321.0,11092.0,0.0,890.0,0.0,0.0,0.0,10.0,81.0,9.0,11.0,6.333333333333332,1848.666666666667,0.0,148.33333333333334,0.0,13.5,8401.0,0.0,4200.5,6.0
20172110,8.0,8.0,1.0,31069.0,0.05899771476391257,8.0,18.0,10356.333333333334,190.0,2681339.0,543.0,0.0,256.0,0.0,0.0,0.0,8.0,40.0,8.0,37.0,63.33333333333334,181.0,0.0,85.33333333333333,0.0,13.333333333333336,0.0,0.0,0.0,3.0
20172114,11.0,10.0,1.0,90568.0,-53.051077643317726,11.0,47.0,18113.6,491.0,408512466.0,10195.0,0.0,26.0,0.0,0.0,15.0,2.0,75.0,9.0,228.0,98.2,2039.0,0.0,5.2,0.0,15.0,0.0,0.0,0.0,5.0
20172119,20.0,21.0,1.0,99528.0,20.151997427859488,20.0,40.0,24882.0,102.0,104552381.0,1062.0,0.0,898.0,0.0,0.0,4.0,22.0,75.0,22.0,33.0,25.5,265.5,0.0,224.5,0.0,18.75,4184.0,0.0,1394.666666666667,4.0
20172121,20.0,19.0,1.0,42495.0,43.74159312860336,20.0,35.0,14165.0,48.0,20757161.0,5276.0,0.0,24.0,0.0,0.0,2.0,6.0,31.0,6.0,0.0,16.0,1758.666666666667,0.0,8.0,0.0,10.333333333333334,5227.0,0.0,1742.333333333333,3.0
20172123,9.0,9.0,1.0,13295.0,-14.414667168108313,9.0,39.0,4431.666666666667,58.0,15828764.0,201.0,0.0,211.0,0.0,0.0,0.0,1.0,5.0,2.0,3.0,19.33333333333333,67.0,0.0,70.33333333333333,0.0,1.6666666666666667,0.0,0.0,0.0,3.0
20172130,9.0,9.0,1.0,103520.0,-7.06193972179289,9.0,33.0,25880.0,15.0,28937023.0,2480.0,0.0,44.0,0.0,0.0,0.0,32.0,75.0,25.0,1.0,3.75,620.0,0.0,11.0,0.0,18.75,22613.0,0.0,2261.3,4.0
20172134,7.0,7.0,1.0,18751.0,-594.7737720654899,7.0,0.0,4687.75,44.0,18733369.0,20412.0,0.0,181.0,0.0,0.0,4.0,13.0,33.0,14.0,13.0,11.0,5103.0,0.0,45.25,0.0,8.25,1801.0,0.0,1801.0,4.0
20172142,7.0,7.0,1.0,16040.0,12.019077306733164,7.0,0.0,5346.666666666667,7.0,12523381.0,121.0,0.0,147.0,0.0,0.0,0.0,8.0,28.0,4.0,3.0,2.333333333333333,40.333333333333336,0.0,49.0,0.0,9.333333333333334,2924.0,0.0,2924.0,3.0
20172165,72.0,73.0,1.0,139282.0,-144.9277724329059,72.0,48.0,19897.428571428565,176.0,192434625.0,7340.0,0.0,1498.0,0.0,0.0,15.0,26.0,182.0,28.0,47.0,25.142857142857146,1048.5714285714287,0.0,214.0,0.0,26.0,25.0,0.0,25.0,7.0
20172191,18.0,18.0,1.0,110190.0,51.91009165986024,18.0,38.0,15741.428571428567,101.0,39833395.0,1341.0,0.0,815.0,0.0,15.0,33.0,24.0,108.0,46.0,97.0,14.428571428571427,191.57142857142856,0.0,116.42857142857143,2.142857142857143,15.428571428571427,24091.0,1.0,12045.5,7.0
20172199,29.0,30.0,1.0,153073.0,-8.923330698424934,29.0,0.0,21867.571428571428,282.0,149579476.0,7503.0,0.0,1174.0,0.0,1.0,134.0,26.0,276.0,91.0,30.0,40.285714285714285,1071.857142857143,0.0,167.71428571428572,0.14285714285714285,39.42857142857143,1045.0,2.0,1045.0,7.0
20172207,9.0,9.0,1.0,127251.0,10.13130741605174,9.0,0.0,42417.0,2.0,16280937.0,32504.0,0.0,165.0,0.0,0.0,0.0,0.0,59.0,0.0,4.0,0.6666666666666666,10834.666666666666,0.0,55.0,0.0,19.666666666666668,0.0,0.0,0.0,3.0
20172228,46.0,46.0,1.0,108489.0,-38.01073841587626,46.0,5.0,18081.5,165.0,99545620.0,21269.0,0.0,807.0,0.0,0.0,172.0,57.0,246.0,110.0,28.0,27.5,3544.833333333333,0.0,134.5,0.0,41.0,1872.0,0.0,936.0,6.0
20172253,17.0,17.0,1.0,215254.0,-3.1336328244771288,17.0,44.0,35875.666666666664,12.0,146080054.0,61766.0,0.0,877.0,0.0,0.0,31.0,10.0,195.0,36.0,66.0,2.0,10294.333333333334,0.0,146.16666666666666,0.0,32.5,17692.0,0.0,3538.4,6.0
20172256,8.0,8.0,1.0,47367.0,170.19566364768718,8.0,0.0,7894.5,28.0,128817809.0,30580.0,0.0,953.0,0.0,0.0,14.0,24.0,84.0,18.0,79.0,4.666666666666667,5096.666666666667,0.0,158.83333333333334,0.0,14.0,1414.0,0.0,1414.0,6.0
20172267,8.0,8.0,1.0,28611.0,61.51836706161966,8.0,0.0,7152.75,17.0,28409144.0,169.0,0.0,270.0,0.0,0.0,11.0,24.0,43.0,24.0,4.0,4.25,42.25,0.0,67.5,0.0,10.75,1394.0,0.0,1394.0,4.0
20172268,31.0,30.0,1.0,176163.0,168.33289056158216,31.0,50.0,25166.142857142866,85.0,235745140.0,4316.0,0.0,1614.0,0.0,0.0,10.0,60.0,147.0,48.0,28.0,12.142857142857142,616.5714285714286,0.0,230.57142857142856,0.0,21.0,21928.0,1.0,2436.444444444445,7.0
20172272,8.0,9.0,1.0,628077.0,9.930621563916526,8.0,0.0,89725.28571428571,2855.0,572968358.0,17680.0,0.0,33.0,0.0,0.0,0.0,3.0,18.0,2.0,0.0,407.8571428571428,2525.714285714286,0.0,4.714285714285714,0.0,2.5714285714285716,0.0,0.0,0.0,7.0
20172273,16.0,16.0,1.0,68640.0,65.81047494172495,16.0,0.0,17160.0,89.0,41180286.0,2266.0,0.0,177.0,0.0,0.0,9.0,8.0,62.0,15.0,18.0,22.25,566.5,0.0,44.25,0.0,15.5,4969.0,0.0,2484.5,4.0
20172276,41.0,41.0,1.0,80137.0,466.16347005752647,41.0,0.0,11448.142857142857,69.0,136502349.0,1999.0,0.0,1113.0,0.0,0.0,14.0,33.0,109.0,24.0,12.0,9.857142857142858,285.57142857142856,0.0,159.0,0.0,15.571428571428573,3892.0,0.0,778.4,7.0
20172300,4.0,4.0,1.0,11816.0,-548.2603249830738,4.0,0.0,3938.666666666666,13.0,31827433.0,158.0,0.0,320.0,385.0,0.0,0.0,0.0,21.0,0.0,53.0,4.333333333333333,52.66666666666666,0.0,106.66666666666669,0.0,7.0,0.0,0.0,0.0,3.0
20172304,22.0,22.0,1.0,84556.0,-39.44275982780643,22.0,35.0,12079.428571428567,106.0,36671541.0,1469.0,0.0,32.0,0.0,0.0,0.0,28.0,65.0,26.0,2.0,15.142857142857142,209.85714285714286,0.0,4.571428571428571,0.0,9.285714285714286,17424.0,0.0,4356.0,7.0
20172305,154.0,154.0,1.0,492102.0,-87.80954354991445,154.0,0.0,70300.28571428571,240.0,312179659.0,3857.0,0.0,3524.0,0.0,1.0,237.0,63.0,494.0,194.0,436.0,34.285714285714285,551.0,0.0,503.4285714285714,0.14285714285714285,70.57142857142857,54841.0,0.0,2611.4761904761904,7.0
20172309,4.0,4.0,1.0,24303.0,90.6159733366251,4.0,0.0,12151.5,11.0,35862125.0,185.0,0.0,368.0,0.0,0.0,7.0,7.0,28.0,6.0,3.0,5.5,92.5,0.0,184.0,0.0,14.0,3161.0,0.0,3161.0,2.0
20172310,15.0,14.0,1.0,555302.0,-0.019870268790676063,15.0,42.0,79328.85714285714,211.0,282664111.0,26682.0,0.0,267.0,0.0,0.0,63.0,45.0,104.0,82.0,1.0,30.142857142857146,3811.714285714286,0.0,38.142857142857146,0.0,14.857142857142858,180197.0,0.0,90098.5,7.0
20172311,11.0,10.0,1.0,53433.0,-120.40098815338837,11.0,40.0,10686.6,36.0,61939836.0,470.0,0.0,1079.0,0.0,1.0,2.0,20.0,87.0,12.0,11.0,7.2,94.0,0.0,215.8,0.2,17.4,490.0,0.0,163.33333333333334,5.0
20172312,7.0,7.0,1.0,24161.0,0.0754107859774016,7.0,11.0,12080.5,28.0,292544.0,284.0,0.0,126.0,0.0,0.0,0.0,5.0,19.0,8.0,30.0,14.0,142.0,0.0,63.0,0.0,9.5,4393.0,0.0,2196.5,2.0
20172317,51.0,51.0,1.0,171136.0,-11.499602655198204,51.0,31.0,24448.0,365.0,131800877.0,96143.0,0.0,1236.0,0.0,2.0,48.0,60.0,206.0,83.0,77.0,52.14285714285714,13734.714285714286,0.0,176.5714285714286,0.2857142857142857,29.42857142857143,16575.0,0.0,3315.0,7.0
20172325,124.0,123.0,1.0,281591.0,-17.166312133555405,124.0,44.0,40227.28571428572,200.0,298476673.0,40220.0,0.0,3730.0,0.0,8.0,96.0,64.0,475.0,94.0,150.0,28.57142857142857,5745.7142857142835,0.0,532.8571428571429,1.1428571428571428,67.85714285714286,38278.0,0.0,5468.285714285715,7.0
20172333,292.0,292.0,1.0,330160.0,-142.53360794766175,292.0,32.0,47165.714285714275,58.0,186268733.0,68608.0,0.0,1237.0,0.0,0.0,9.0,18.0,146.0,20.0,169.0,8.285714285714286,9801.142857142857,0.0,176.71428571428572,0.0,20.857142857142858,4124.0,0.0,1031.0,7.0
20172342,73.0,73.0,1.0,227341.0,18.292094254885832,73.0,24.0,32477.285714285717,275.0,345088961.0,3195.0,0.0,2840.0,120.0,0.0,73.0,91.0,303.0,104.0,116.0,39.285714285714285,456.4285714285714,0.0,405.71428571428567,0.0,43.28571428571429,18750.0,0.0,2678.5714285714284,7.0
20172358,18.0,18.0,1.0,73455.0,3.8393029746103062,18.0,35.0,12242.5,104.0,23833723.0,3457.0,0.0,324.0,0.0,0.0,0.0,26.0,76.0,22.0,47.0,17.333333333333332,576.1666666666666,0.0,54.0,0.0,12.666666666666664,28848.0,0.0,4808.0,6.0
20172362,13.0,14.0,1.0,197266.0,36.26583901939513,13.0,32.0,28180.857142857134,12.0,14667087.0,78865.0,0.0,95.0,0.0,0.0,1.0,6.0,14.0,7.0,239.0,1.7142857142857142,11266.428571428567,0.0,13.571428571428573,0.0,2.0,6340.0,0.0,2113.333333333333,7.0
20172369,23.0,22.0,1.0,168126.0,54.219769696537114,23.0,0.0,24018.0,256.0,160776404.0,74348.0,0.0,1423.0,280.0,4.0,390.0,37.0,423.0,230.0,22.0,36.57142857142857,10621.142857142857,0.0,203.28571428571428,0.5714285714285714,60.42857142857143,20687.0,0.0,3447.833333333333,7.0
20172391,41.0,41.0,1.0,127896.0,9.774136798648902,41.0,41.0,25579.2,135.0,72779401.0,17959.0,0.0,235.0,0.0,0.0,25.0,16.0,159.0,37.0,67.0,27.0,3591.8,0.0,47.0,0.0,31.8,24687.0,0.0,1645.8,5.0
20172396,86.0,85.0,1.0,191463.0,-8.986420352757452,86.0,0.0,27351.857142857134,171.0,246922049.0,56306.0,0.0,2300.0,0.0,0.0,39.0,74.0,312.0,126.0,20.0,24.42857142857143,8043.7142857142835,0.0,328.57142857142856,0.0,44.57142857142857,18391.0,0.0,3065.166666666666,7.0
20172405,18.0,17.0,1.0,506488.0,-28.79678491889245,18.0,0.0,72355.42857142858,604.0,661942175.0,37124.0,0.0,4.0,0.0,0.0,0.0,9.0,253.0,9.0,908.0,86.2857142857143,5303.428571428572,0.0,0.5714285714285714,0.0,36.142857142857146,0.0,0.0,0.0,7.0
20172409,20.0,20.0,1.0,71660.0,84.23898967345801,20.0,0.0,10237.142857142857,27.0,106011798.0,35165.0,0.0,1174.0,0.0,0.0,23.0,18.0,97.0,23.0,12.0,3.8571428571428568,5023.571428571428,0.0,167.71428571428572,0.0,13.857142857142858,0.0,0.0,0.0,7.0
20172412,29.0,29.0,1.0,19074.0,-33.40274719513474,29.0,0.0,3179.0,0.0,0.0,4290.0,0.0,25.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,715.0,0.0,4.166666666666667,0.0,0.6666666666666666,0.0,0.0,0.0,6.0
20172424,24.0,23.0,1.0,145233.0,3.6985809010348887,24.0,43.0,24205.5,233.0,239909338.0,16172.0,0.0,1389.0,0.0,1.0,30.0,41.0,199.0,55.0,177.0,38.833333333333336,2695.333333333333,0.0,231.5,0.16666666666666666,33.166666666666664,9425.0,0.0,1885.0,6.0
20172431,34.0,34.0,1.0,116510.0,20.64489743369668,34.0,0.0,16644.285714285714,171.0,65312793.0,40017.0,0.0,1090.0,0.0,2.0,47.0,41.0,235.0,121.0,10.0,24.42857142857143,5716.7142857142835,0.0,155.71428571428572,0.2857142857142857,33.57142857142857,28266.0,0.0,4038.0,7.0
20172432,11.0,11.0,1.0,144144.0,99.08679514929516,11.0,0.0,20592.0,71.0,239710965.0,19657.0,0.0,2336.0,0.0,0.0,9.0,31.0,126.0,28.0,31.0,10.142857142857142,2808.142857142857,0.0,333.7142857142857,0.0,18.0,38630.0,0.0,5518.571428571428,7.0
20172435,17.0,17.0,1.0,35069.0,-432.932504491146,17.0,0.0,11689.666666666664,28.0,68183251.0,1296.0,0.0,650.0,0.0,0.0,3.0,11.0,33.0,9.0,4.0,9.333333333333334,432.0,0.0,216.66666666666663,0.0,11.0,6985.0,0.0,3492.5,3.0
20172443,5.0,5.0,1.0,40369.0,0.2514800961133543,5.0,0.0,13456.333333333336,54.0,33271812.0,374.0,0.0,520.0,0.0,1.0,23.0,22.0,65.0,31.0,4.0,18.0,124.66666666666669,0.0,173.33333333333337,0.3333333333333333,21.66666666666667,4447.0,0.0,4447.0,3.0
20172446,16.0,16.0,1.0,116756.0,84.45048648463462,16.0,31.0,19459.33333333333,65.0,20849904.0,20873.0,0.0,278.0,0.0,0.0,1.0,10.0,64.0,11.0,8.0,10.833333333333336,3478.833333333333,0.0,46.33333333333334,0.0,10.666666666666666,18976.0,0.0,2372.0,6.0
20172457,20.0,19.0,1.0,524176.0,-4.333101858917615,20.0,33.0,74882.28571428571,32.0,53738860.0,83000.0,0.0,33.0,0.0,0.0,11.0,12.0,73.0,23.0,0.0,4.571428571428571,11857.142857142857,0.0,4.714285714285714,0.0,10.428571428571429,0.0,0.0,0.0,7.0
20172461,11.0,10.0,1.0,627649.0,-15.645113749882498,11.0,0.0,104608.16666666669,1458.0,236121741.0,24955.0,0.0,147.0,0.0,0.0,55.0,111.0,447.0,419.0,0.0,243.0,4159.166666666667,0.0,24.5,0.0,74.5,0.0,0.0,0.0,6.0
20172462,8.0,7.0,1.0,486046.0,-115.01589561481836,8.0,0.0,69435.14285714286,1.0,927135994.0,39176.0,0.0,21.0,0.0,0.0,0.0,1.0,19.0,1.0,0.0,0.14285714285714285,5596.571428571428,0.0,3.0,0.0,2.7142857142857144,0.0,0.0,0.0,7.0
20172471,105.0,104.0,1.0,115956.0,16.403920452585467,105.0,36.0,16565.14285714286,86.0,30343256.0,14961.0,0.0,239.0,0.0,0.0,3.0,16.0,92.0,15.0,319.0,12.285714285714285,2137.285714285714,0.0,34.142857142857146,0.0,13.142857142857142,6958.0,0.0,2319.333333333333,7.0
20172486,42.0,42.0,1.0,139855.0,-214.09976046619715,42.0,39.0,19979.285714285714,182.0,106531357.0,36419.0,0.0,1569.0,0.0,1.0,119.0,22.0,172.0,109.0,16.0,26.0,5202.714285714285,0.0,224.14285714285717,0.14285714285714285,24.57142857142857,3306.0,0.0,1102.0,7.0
20172501,18.0,18.0,1.0,147209.0,14.775842509629165,18.0,46.0,24534.83333333333,90.0,186330539.0,1426.0,0.0,1039.0,0.0,2.0,10.0,60.0,193.0,54.0,41.0,15.0,237.66666666666663,0.0,173.16666666666663,0.3333333333333333,32.166666666666664,3550.0,0.0,1775.0,6.0
20172508,22.0,22.0,1.0,125500.0,8.365250996015936,22.0,43.0,20916.666666666668,207.0,108326670.0,22437.0,0.0,1013.0,0.0,3.0,14.0,38.0,116.0,47.0,77.0,34.5,3739.5,0.0,168.83333333333334,0.5,19.33333333333333,8461.0,0.0,4230.5,6.0
20172509,23.0,22.0,1.0,205789.0,52.89201560822007,23.0,0.0,29398.42857142857,63.0,259082475.0,8183.0,0.0,2056.0,0.0,0.0,17.0,44.0,187.0,36.0,67.0,9.0,1169.0,0.0,293.7142857142857,0.0,26.714285714285715,51236.0,0.0,7319.428571428572,7.0
20172516,12.0,12.0,1.0,48680.0,26.09202958093673,12.0,0.0,9736.0,6.0,59617628.0,4162.0,0.0,365.0,0.0,0.0,0.0,14.0,45.0,9.0,3.0,1.2,832.4,0.0,73.0,0.0,9.0,27723.0,0.0,6930.75,5.0
20172519,23.0,22.0,1.0,94683.0,16.232121922626025,23.0,0.0,15780.5,57.0,125773709.0,14037.0,0.0,1484.0,0.0,0.0,57.0,2.0,103.0,24.0,67.0,9.5,2339.5,0.0,247.3333333333333,0.0,17.166666666666668,35470.0,0.0,8867.5,6.0
20172530,9.0,10.0,1.0,74509.0,-18.732971855748968,9.0,0.0,12418.166666666664,11.0,98421145.0,8862.0,0.0,872.0,0.0,0.0,0.0,4.0,35.0,4.0,41.0,1.8333333333333333,1477.0,0.0,145.33333333333334,0.0,5.833333333333332,0.0,0.0,0.0,6.0
20172531,93.0,92.0,1.0,215030.0,1.8160861275170903,93.0,44.0,30718.571428571428,346.0,171427501.0,6008.0,0.0,1556.0,0.0,3.0,67.0,52.0,272.0,81.0,56.0,49.42857142857143,858.2857142857142,0.0,222.28571428571428,0.42857142857142855,38.857142857142854,35453.0,0.0,3939.222222222222,7.0
20172532,16.0,16.0,1.0,43464.0,4446.173085772133,16.0,31.0,8692.8,29.0,13483725.0,890.0,0.0,207.0,0.0,0.0,0.0,27.0,41.0,22.0,12.0,5.8,178.0,0.0,41.4,0.0,8.2,0.0,0.0,0.0,5.0
20172535,14.0,14.0,1.0,80446.0,58.239067200358,14.0,37.0,13407.666666666664,30.0,38004557.0,42341.0,0.0,152.0,0.0,0.0,4.0,34.0,110.0,28.0,29.0,5.0,7056.833333333332,0.0,25.33333333333333,0.0,18.33333333333333,3474.0,0.0,1737.0,6.0
20172541,10.0,9.0,1.0,76110.0,14.17313099461306,10.0,18.0,12685.0,15.0,2853686.0,1641.0,0.0,476.0,0.0,0.0,1.0,10.0,57.0,11.0,118.0,2.5,273.5,0.0,79.33333333333333,0.0,9.5,1069.0,0.0,356.33333333333326,6.0
20172548,17.0,17.0,1.0,73139.0,4.522990470200577,17.0,22.0,12189.833333333336,185.0,6635096.0,1926.0,0.0,717.0,0.0,0.0,0.0,10.0,54.0,11.0,131.0,30.83333333333333,321.0,0.0,119.5,0.0,9.0,559.0,0.0,279.5,6.0
20172554,2.0,2.0,1.0,25825.0,9.67322362052275,2.0,17.0,25825.0,3.0,655276.0,6287.0,0.0,10.0,0.0,0.0,0.0,2.0,3.0,2.0,118.0,3.0,6287.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,1.0
20172567,3.0,3.0,1.0,15675.0,5.563381180223286,3.0,19.0,5225.0,27.0,1434653.0,5112.0,0.0,161.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,9.0,1704.0,0.0,53.66666666666666,0.0,2.6666666666666665,0.0,0.0,0.0,3.0
20172583,19.0,19.0,1.0,98589.0,-35.0863990911765,19.0,0.0,14084.142857142857,19.0,71053668.0,1220.0,0.0,542.0,0.0,2.0,98.0,30.0,146.0,64.0,18.0,2.7142857142857144,174.28571428571428,0.0,77.42857142857143,0.2857142857142857,20.857142857142858,16364.0,0.0,2337.714285714286,7.0
20172588,5.0,5.0,1.0,31425.0,-58.119968178202065,5.0,25.0,15712.5,11.0,4237904.0,2188.0,0.0,131.0,0.0,0.0,0.0,4.0,18.0,4.0,27.0,5.5,1094.0,0.0,65.5,0.0,9.0,928.0,0.0,928.0,2.0
20172590,95.0,95.0,1.0,216251.0,56.798863357857314,95.0,30.0,36041.833333333336,57.0,175848423.0,77006.0,0.0,2591.0,0.0,1.0,63.0,33.0,253.0,53.0,370.0,9.5,12834.333333333336,0.0,431.83333333333326,0.16666666666666666,42.16666666666666,47853.0,0.0,4350.272727272727,6.0
20172606,7.0,7.0,1.0,61873.0,93.0704022756291,7.0,0.0,15468.25,17.0,86401665.0,20806.0,0.0,1025.0,0.0,0.0,43.0,21.0,100.0,35.0,23.0,4.25,5201.5,0.0,256.25,0.0,25.0,7088.0,0.0,2362.6666666666665,4.0
20172615,8.0,8.0,1.0,21279.0,133.5701395742281,8.0,10.0,21279.0,0.0,1178492.0,2312.0,0.0,160.0,0.0,0.0,0.0,1.0,39.0,1.0,23.0,0.0,2312.0,0.0,160.0,0.0,39.0,0.0,0.0,0.0,1.0
20172624,5.0,5.0,1.0,20489.0,0.5960759431890282,5.0,11.0,10244.5,10.0,845608.0,790.0,0.0,118.0,0.0,0.0,0.0,4.0,17.0,4.0,58.0,5.0,395.0,0.0,59.0,0.0,8.5,643.0,0.0,160.75,2.0
20172631,38.0,38.0,1.0,123942.0,-48.110632392570714,38.0,11.0,24788.4,66.0,184851066.0,72434.0,0.0,1740.0,0.0,1.0,124.0,35.0,218.0,81.0,115.0,13.2,14486.8,0.0,348.0,0.2,43.6,2933.0,0.0,733.25,5.0
20172635,96.0,96.0,1.0,277824.0,-10.261834830684174,96.0,0.0,39689.142857142855,186.0,291572358.0,30069.0,0.0,3237.0,0.0,0.0,238.0,71.0,617.0,226.0,270.0,26.57142857142857,4295.571428571428,0.0,462.4285714285714,0.0,88.14285714285714,52266.0,0.0,5807.333333333332,7.0
20172648,52.0,52.0,1.0,252232.0,44.888285388055436,52.0,47.0,36033.142857142855,139.0,354805394.0,26044.0,0.0,2197.0,0.0,0.0,16.0,34.0,266.0,34.0,175.0,19.857142857142858,3720.571428571429,0.0,313.85714285714283,0.0,38.0,47283.0,0.0,5910.375,7.0
20172658,112.0,112.0,1.0,192715.0,-273.1005422515113,112.0,22.0,27530.714285714286,239.0,276739576.0,191002.0,0.0,2115.0,0.0,0.0,48.0,55.0,232.0,39.0,71.0,34.142857142857146,27286.0,0.0,302.14285714285717,0.0,33.142857142857146,7296.0,0.0,3648.0,7.0
20172680,20.0,19.0,1.0,537230.0,-7.429596262308508,20.0,30.0,76747.14285714286,252.0,98376111.0,35077.0,0.0,26247.0,0.0,0.0,89.0,30.0,666.0,612.0,769.0,36.0,5011.0,0.0,3749.571428571429,0.0,95.14285714285714,0.0,0.0,0.0,7.0
20172686,14.0,14.0,1.0,74545.0,43.828050171037646,14.0,0.0,18636.25,0.0,69775.0,14.0,0.0,34.0,0.0,0.0,71.0,0.0,30.0,80.0,0.0,0.0,3.5,0.0,8.5,0.0,7.5,0.0,0.0,0.0,4.0
20172690,14.0,14.0,1.0,55393.0,95.77271496398464,14.0,44.0,18464.33333333333,58.0,44236890.0,2157.0,0.0,690.0,0.0,0.0,9.0,7.0,54.0,12.0,8.0,19.33333333333333,719.0,0.0,230.0,0.0,18.0,18165.0,0.0,18165.0,3.0
20172697,5.0,5.0,1.0,19609.0,168.41766535774389,5.0,0.0,6536.333333333332,18.0,15634702.0,14231.0,0.0,178.0,0.0,0.0,22.0,7.0,37.0,14.0,3.0,6.0,4743.666666666667,0.0,59.33333333333334,0.0,12.333333333333336,0.0,0.0,0.0,3.0
20172706,21.0,21.0,1.0,77989.0,-3.016553616535665,21.0,47.0,11141.285714285714,54.0,118045369.0,1045.0,0.0,941.0,0.0,0.0,16.0,20.0,97.0,21.0,26.0,7.7142857142857135,149.28571428571428,0.0,134.42857142857142,0.0,13.857142857142858,5782.0,0.0,5782.0,7.0
20172711,9.0,8.0,1.0,32253.0,-85.81555204167056,9.0,0.0,8063.25,15.0,32361122.0,7665.0,0.0,226.0,0.0,0.0,1.0,0.0,28.0,0.0,3.0,3.75,1916.25,0.0,56.5,0.0,7.0,0.0,0.0,0.0,4.0
